,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1259900000.0,767200000.0,613500000.0,933700000.0,
Repurchase Of Capital Stock,0.0,-237800000.0,0.0,-52000000.0,
Repayment Of Debt,-1175000000.0,-1630000000.0,-540000000.0,-940000000.0,
Issuance Of Debt,880000000.0,1795000000.0,525000000.0,1000000000.0,
Capital Expenditure,-172800000.0,-173800000.0,-156600000.0,-168100000.0,
Interest Paid Supplemental Data,12200000.0,13300000.0,9900000.0,8400000.0,
Income Tax Paid Supplemental Data,383000000.0,354100000.0,294000000.0,260100000.0,
End Cash Position,221300000.0,230100000.0,236200000.0,245700000.0,
Beginning Cash Position,230100000.0,236200000.0,245700000.0,174900000.0,
Effect Of Exchange Rate Changes,1400000.0,-9200000.0,-4000000.0,5100000.0,
Changes In Cash,-10200000.0,3100000.0,-5500000.0,65700000.0,
Financing Cash Flow,-1281700000.0,-774900000.0,-627100000.0,-754400000.0,
Cash Flow From Continuing Financing Activities,-1281700000.0,-774900000.0,-627100000.0,-754400000.0,
Proceeds From Stock Option Exercised,30100000.0,9200000.0,31600000.0,41000000.0,
Cash Dividends Paid,-1016800000.0,-711300000.0,-643700000.0,-803400000.0,
Common Stock Dividend Paid,-1016800000.0,-711300000.0,-643700000.0,-803400000.0,
Net Common Stock Issuance,0.0,-237800000.0,0.0,-52000000.0,
Common Stock Payments,0.0,-237800000.0,0.0,-52000000.0,
Net Issuance Payments Of Debt,-295000000.0,165000000.0,-15000000.0,60000000.0,
Net Long Term Debt Issuance,-295000000.0,165000000.0,-15000000.0,60000000.0,
Long Term Debt Payments,-1175000000.0,-1630000000.0,-540000000.0,-940000000.0,
Long Term Debt Issuance,880000000.0,1795000000.0,525000000.0,1000000000.0,
Investing Cash Flow,-161200000.0,-163000000.0,-148500000.0,-281700000.0,
Cash Flow From Continuing Investing Activities,-161200000.0,-163000000.0,-148500000.0,-281700000.0,
Net Other Investing Changes,-600000.0,-600000.0,-300000.0,800000.0,
Net Business Purchase And Sale,,0.0,0.0,-125000000.0,0.0
Purchase Of Business,,0.0,0.0,-125000000.0,0.0
Net PPE Purchase And Sale,-160600000.0,-162400000.0,-148200000.0,-157500000.0,
Sale Of PPE,12200000.0,11400000.0,8400000.0,10600000.0,
Purchase Of PPE,-172800000.0,-173800000.0,-156600000.0,-168100000.0,
Operating Cash Flow,1432700000.0,941000000.0,770100000.0,1101800000.0,
Cash Flow From Continuing Operating Activities,1432700000.0,941000000.0,770100000.0,1101800000.0,
Change In Working Capital,105900000.0,-324100000.0,-318900000.0,65600000.0,
Change In Other Working Capital,-12300000.0,6300000.0,1300000.0,7400000.0,
Change In Other Current Assets,-6400000.0,22700000.0,-47800000.0,17100000.0,
Change In Payables And Accrued Expense,7800000.0,-35300000.0,52300000.0,34800000.0,
Change In Accrued Expense,-600000.0,-57200000.0,26200000.0,20600000.0,
Change In Payable,8400000.0,21900000.0,26100000.0,14200000.0,
Change In Account Payable,8400000.0,21900000.0,26100000.0,14200000.0,
Change In Tax Payable,,,,10000000.0,-7700000.0
Change In Income Tax Payable,,,,10000000.0,-7700000.0
Change In Inventory,189100000.0,-198000000.0,-189500000.0,36000000.0,
Change In Receivables,-72300000.0,-119800000.0,-135200000.0,-29700000.0,
Changes In Account Receivables,-72300000.0,-119800000.0,-135200000.0,-29700000.0,
Stock Based Compensation,7300000.0,7200000.0,5600000.0,5700000.0,
Asset Impairment Charge,2200000.0,-1800000.0,2500000.0,7500000.0,
Deferred Tax,-10700000.0,-4900000.0,-13700000.0,2900000.0,
Deferred Income Tax,-10700000.0,-4900000.0,-13700000.0,2900000.0,
Depreciation Amortization Depletion,177300000.0,176600000.0,170700000.0,162400000.0,
Depreciation And Amortization,177300000.0,176600000.0,170700000.0,162400000.0,
Amortization Cash Flow,10700000.0,10700000.0,10800000.0,9100000.0,
Amortization Of Intangibles,10700000.0,10700000.0,10800000.0,9100000.0,
Depreciation,166600000.0,165900000.0,159900000.0,153300000.0,
Operating Gains Losses,-4300000.0,1100000.0,-1100000.0,-1400000.0,
Gain Loss On Sale Of PPE,-4300000.0,1100000.0,-1100000.0,-1400000.0,
Net Income From Continuing Operations,1155000000.0,1086900000.0,925000000.0,859100000.0,
