,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,3584000000.0,4742000000.0,2368000000.0,1838000000.0,
Repurchase Of Capital Stock,-7028000000.0,-1192000000.0,-107000000.0,,
Repayment Of Debt,-3360000000.0,-11202000000.0,-36510000000.0,-29632000000.0,
Issuance Of Debt,11000000.0,16000000.0,359000000.0,15028000000.0,
Capital Expenditure,-1595000000.0,-1174000000.0,-1113000000.0,-1730000000.0,
Interest Paid Supplemental Data,1067000000.0,1561000000.0,2536000000.0,2976000000.0,
End Cash Position,18360000000.0,16464000000.0,15527000000.0,36985000000.0,
Beginning Cash Position,19092000000.0,16859000000.0,37608000000.0,37077000000.0,
Effect Of Exchange Rate Changes,120000000.0,-369000000.0,-213000000.0,145000000.0,
Changes In Cash,-852000000.0,-26000000.0,-21868000000.0,-237000000.0,
Cash Flow From Discontinued Operation,-1396000000.0,-2627000000.0,-1332000000.0,-623000000.0,
Financing Cash Flow,-8613000000.0,-5585000000.0,-45397000000.0,-19852000000.0,
Cash From Discontinued Financing Activities,2000000000.0,8102000000.0,-140000000.0,-90000000.0,
Cash Flow From Continuing Financing Activities,-10612000000.0,-13688000000.0,-45256000000.0,-19762000000.0,
Net Other Financing Charges,408000000.0,-726000000.0,-7720000000.0,-342000000.0,
Cash Dividends Paid,-589000000.0,-639000000.0,-575000000.0,-648000000.0,
Common Stock Dividend Paid,,,,-648000000.0,-649000000.0
Net Preferred Stock Issuance,-5795000000.0,-144000000.0,0.0,,
Preferred Stock Payments,-5795000000.0,-144000000.0,0.0,,
Net Common Stock Issuance,-1233000000.0,-1048000000.0,-107000000.0,,29000000.0
Common Stock Payments,-1233000000.0,-1048000000.0,-107000000.0,,
Net Issuance Payments Of Debt,-3404000000.0,-11130000000.0,-36855000000.0,-18772000000.0,
Net Short Term Debt Issuance,-55000000.0,56000000.0,-704000000.0,-4168000000.0,
Net Long Term Debt Issuance,-3349000000.0,-11186000000.0,-36151000000.0,-14604000000.0,
Long Term Debt Payments,-3360000000.0,-11202000000.0,-36510000000.0,-29632000000.0,
Long Term Debt Issuance,11000000.0,16000000.0,359000000.0,15028000000.0,
Investing Cash Flow,3977000000.0,2270000000.0,21379000000.0,16671000000.0,
Cash From Discontinued Investing Activities,-2960000000.0,-8621000000.0,17913000000.0,-2626000000.0,
Cash Flow From Continuing Investing Activities,6938000000.0,10891000000.0,3465000000.0,19295000000.0,
Net Other Investing Changes,790000000.0,8033000000.0,1642000000.0,1282000000.0,
Net Investment Purchase And Sale,-986000000.0,-876000000.0,-1290000000.0,-1352000000.0,
Net Business Purchase And Sale,8639000000.0,4702000000.0,4076000000.0,20894000000.0,
Sale Of Business,9004000000.0,4732000000.0,4145000000.0,20979000000.0,
Purchase Of Business,-365000000.0,-30000000.0,-69000000.0,-85000000.0,
Net Intangibles Purchase And Sale,,-113000000.0,-111000000.0,-151000000.0,-282000000.0
Purchase Of Intangibles,,-113000000.0,-111000000.0,-151000000.0,-282000000.0
Net PPE Purchase And Sale,-1506000000.0,-968000000.0,-962000000.0,-1376000000.0,
Sale Of PPE,89000000.0,206000000.0,151000000.0,203000000.0,
Purchase Of PPE,-1595000000.0,-1174000000.0,-1113000000.0,-1579000000.0,
Operating Cash Flow,5179000000.0,5916000000.0,3481000000.0,3568000000.0,
Cash From Discontinued Operating Activities,-391000000.0,1873000000.0,4332000000.0,2543000000.0,
Cash Flow From Continuing Operating Activities,5570000000.0,4043000000.0,-850000000.0,1025000000.0,
Taxes Refund Paid,-1148000000.0,-430000000.0,-373000000.0,-1441000000.0,
Change In Working Capital,1638000000.0,1592000000.0,-278000000.0,588000000.0,
Change In Other Working Capital,2933000000.0,2348000000.0,-1113000000.0,-247000000.0,
Change In Payables And Accrued Expense,-221000000.0,2236000000.0,-390000000.0,-582000000.0,
Change In Accrued Expense,,,,,1373000000.0
Change In Payable,-221000000.0,2236000000.0,-390000000.0,,2977000000.0
Change In Account Payable,,,,,2977000000.0
Change In Inventory,-1524000000.0,-1925000000.0,-306000000.0,1105000000.0,
Change In Receivables,450000000.0,-1067000000.0,1531000000.0,312000000.0,
Changes In Account Receivables,-833000000.0,-2719000000.0,524000000.0,-1319000000.0,
Other Non Cash Items,401000000.0,732000000.0,-1479000000.0,-14471000000.0,
Asset Impairment Charge,,0.0,0.0,877000000.0,1486000000.0
Deferred Tax,1162000000.0,-3000000.0,-757000000.0,-487000000.0,
Deferred Income Tax,1162000000.0,-3000000.0,-757000000.0,-487000000.0,
Depreciation Amortization Depletion,2079000000.0,2902000000.0,2360000000.0,3464000000.0,
Depreciation And Amortization,2079000000.0,2902000000.0,2360000000.0,3464000000.0,
Amortization Cash Flow,606000000.0,1338000000.0,738000000.0,1336000000.0,
Amortization Of Intangibles,606000000.0,1338000000.0,738000000.0,1336000000.0,
Depreciation,1473000000.0,1564000000.0,1622000000.0,2128000000.0,
Operating Gains Losses,-7591000000.0,45000000.0,4615000000.0,6949000000.0,
Pension And Employee Benefit Expense,-1752000000.0,-379000000.0,866000000.0,2666000000.0,
Earnings Losses From Equity Investments,,,,,0.0
Gain Loss On Investment Securities,3000000.0,-154000000.0,-1143000000.0,3982000000.0,
Gain Loss On Sale Of Business,-5842000000.0,113000000.0,-1632000000.0,-12526000000.0,
Net Income From Continuing Operations,9029000000.0,-795000000.0,-4939000000.0,5546000000.0,
