,2023-11-30,2022-11-30,2021-11-30,2020-11-30,2019-11-30
Free Cash Flow,997000000.0,-6610000000.0,-7716000000.0,-9921000000.0,
Repurchase Of Capital Stock,,0.0,0.0,-12000000.0,-603000000.0
Repayment Of Debt,-7860000000.0,-4665000000.0,-6249000000.0,-1621000000.0,
Issuance Of Debt,2961000000.0,7209000000.0,13042000000.0,15020000000.0,
Issuance Of Capital Stock,5000000.0,1180000000.0,1009000000.0,3249000000.0,
Capital Expenditure,-3284000000.0,-4940000000.0,-3607000000.0,-3620000000.0,
End Cash Position,2436000000.0,6037000000.0,8976000000.0,9692000000.0,
Beginning Cash Position,6037000000.0,8976000000.0,9692000000.0,530000000.0,
Effect Of Exchange Rate Changes,17000000.0,-79000000.0,-13000000.0,53000000.0,
Changes In Cash,-3618000000.0,-2860000000.0,-703000000.0,9109000000.0,
Financing Cash Flow,-5089000000.0,3577000000.0,6949000000.0,18650000000.0,
Cash Flow From Continuing Financing Activities,-5089000000.0,3577000000.0,6949000000.0,18649000000.0,
Net Other Financing Charges,-197000000.0,-155000000.0,-871000000.0,-149000000.0,
Proceeds From Stock Option Exercised,2000000.0,8000000.0,18000000.0,0.0,
Cash Dividends Paid,,0.0,0.0,-689000000.0,-1387000000.0
Common Stock Dividend Paid,,,,-689000000.0,-1387000000.0
Net Common Stock Issuance,5000000.0,1180000000.0,1009000000.0,3237000000.0,
Common Stock Payments,,0.0,0.0,-12000000.0,-603000000.0
Common Stock Issuance,5000000.0,1180000000.0,1009000000.0,3249000000.0,
Net Issuance Payments Of Debt,-4899000000.0,2544000000.0,6793000000.0,16251000000.0,
Net Short Term Debt Issuance,-200000000.0,-2590000000.0,-293000000.0,2852000000.0,
Short Term Debt Payments,-200000000.0,-2590000000.0,-293000000.0,,
Net Long Term Debt Issuance,-4699000000.0,5134000000.0,7086000000.0,13399000000.0,
Long Term Debt Payments,-7660000000.0,-2075000000.0,-5956000000.0,-1621000000.0,
Long Term Debt Issuance,2961000000.0,7209000000.0,13042000000.0,15020000000.0,
Investing Cash Flow,-2810000000.0,-4767000000.0,-3543000000.0,-3240000000.0,
Cash Flow From Continuing Investing Activities,-2810000000.0,-4767000000.0,-3543000000.0,-3240000000.0,
Net Other Investing Changes,134000000.0,-96000000.0,3000000.0,127000000.0,
Net Investment Purchase And Sale,0.0,200000000.0,-200000000.0,0.0,
Sale Of Investment,0.0,515000000.0,2673000000.0,0.0,
Purchase Of Investment,0.0,-315000000.0,-2873000000.0,0.0,
Net Business Purchase And Sale,0.0,-1000000.0,-90000000.0,-81000000.0,
Purchase Of Business,0.0,-1000000.0,-90000000.0,-81000000.0,
Net PPE Purchase And Sale,-2944000000.0,-4870000000.0,-3256000000.0,-3286000000.0,
Sale Of PPE,340000000.0,70000000.0,351000000.0,334000000.0,
Purchase Of PPE,-3284000000.0,-4940000000.0,-3607000000.0,-3620000000.0,
Operating Cash Flow,4281000000.0,-1670000000.0,-4109000000.0,-6301000000.0,
Cash Flow From Continuing Operating Activities,4280000000.0,-1668000000.0,-4108000000.0,-6299000000.0,
Change In Working Capital,1525000000.0,1163000000.0,958000000.0,-3186000000.0,
Change In Other Working Capital,1169000000.0,1679000000.0,1291000000.0,-2703000000.0,
Change In Payables And Accrued Expense,224000000.0,624000000.0,807000000.0,-476000000.0,
Change In Accrued Expense,147000000.0,341000000.0,601000000.0,-311000000.0,
Change In Payable,77000000.0,283000000.0,206000000.0,-165000000.0,
Change In Account Payable,77000000.0,283000000.0,206000000.0,-165000000.0,
Change In Prepaid Assets,397000000.0,-874000000.0,-1070000000.0,-209000000.0,
Change In Inventory,-85000000.0,-95000000.0,-63000000.0,77000000.0,
Change In Receivables,-180000000.0,-171000000.0,-7000000.0,125000000.0,
Other Non Cash Items,363000000.0,382000000.0,460000000.0,233000000.0,
Stock Based Compensation,53000000.0,101000000.0,121000000.0,105000000.0,
Asset Impairment Charge,21000000.0,470000000.0,834000000.0,4063000000.0,
Depreciation Amortization Depletion,2370000000.0,2275000000.0,2233000000.0,2241000000.0,
Depreciation And Amortization,2370000000.0,2275000000.0,2233000000.0,2241000000.0,
Operating Gains Losses,23000000.0,32000000.0,786000000.0,479000000.0,
Earnings Losses From Equity Investments,13000000.0,38000000.0,129000000.0,20000000.0,
Gain Loss On Sale Of PPE,-88000000.0,-7000000.0,-11000000.0,78000000.0,
Net Income From Continuing Operations,-74000000.0,-6093000000.0,-9501000000.0,-10236000000.0,
