,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,3040000000.0,1860000000.0,2758000000.0,3309000000.0,
Repurchase Of Capital Stock,-1128000000.0,-1308000000.0,-1320000000.0,-1476000000.0,
Repayment Of Debt,-903000000.0,-406000000.0,-703000000.0,-1085000000.0,
Issuance Of Debt,1495000000.0,1513000000.0,699000000.0,0.0,
Capital Expenditure,-705000000.0,-696000000.0,-567000000.0,-410000000.0,
Interest Paid Supplemental Data,280000000.0,151000000.0,194000000.0,188000000.0,
Income Tax Paid Supplemental Data,937000000.0,945000000.0,890000000.0,845000000.0,
End Cash Position,966000000.0,775000000.0,832000000.0,888000000.0,
Beginning Cash Position,775000000.0,832000000.0,888000000.0,883000000.0,
Effect Of Exchange Rate Changes,-19000000.0,-60000000.0,-15000000.0,-16000000.0,
Changes In Cash,210000000.0,3000000.0,-41000000.0,21000000.0,
Financing Cash Flow,-2793000000.0,-952000000.0,-2774000000.0,-2919000000.0,
Cash Flow From Continuing Financing Activities,-2793000000.0,-952000000.0,-2774000000.0,-2919000000.0,
Net Other Financing Charges,18000000.0,-18000000.0,-24000000.0,-66000000.0,
Proceeds From Stock Option Exercised,380000000.0,418000000.0,424000000.0,874000000.0,
Cash Dividends Paid,-1749000000.0,-1691000000.0,-1679000000.0,-1654000000.0,
Common Stock Dividend Paid,-1749000000.0,-1691000000.0,-1679000000.0,-1654000000.0,
Net Common Stock Issuance,-1128000000.0,-1308000000.0,-1320000000.0,-1476000000.0,
Common Stock Payments,-1128000000.0,-1308000000.0,-1320000000.0,-1476000000.0,
Net Issuance Payments Of Debt,-314000000.0,1647000000.0,-175000000.0,-597000000.0,
Net Short Term Debt Issuance,-906000000.0,540000000.0,-171000000.0,488000000.0,
Net Long Term Debt Issuance,592000000.0,1107000000.0,-4000000.0,-1085000000.0,
Long Term Debt Payments,-903000000.0,-406000000.0,-703000000.0,-1085000000.0,
Long Term Debt Issuance,1495000000.0,1513000000.0,699000000.0,0.0,
Investing Cash Flow,-742000000.0,-1601000000.0,-592000000.0,-779000000.0,
Cash Flow From Continuing Investing Activities,-742000000.0,-1601000000.0,-592000000.0,-779000000.0,
Net Other Investing Changes,-33000000.0,5000000.0,-25000000.0,3000000.0,
Net Investment Purchase And Sale,-4000000.0,-148000000.0,0.0,-19000000.0,
Sale Of Investment,502000000.0,322000000.0,141000000.0,124000000.0,
Purchase Of Investment,-506000000.0,-470000000.0,-141000000.0,-143000000.0,
Net Business Purchase And Sale,0.0,-809000000.0,0.0,-353000000.0,
Purchase Of Business,0.0,-809000000.0,0.0,-353000000.0,
Net PPE Purchase And Sale,0.0,47000000.0,0.0,,1000000.0
Sale Of PPE,0.0,47000000.0,0.0,,1000000.0
Capital Expenditure Reported,-705000000.0,-696000000.0,-567000000.0,-410000000.0,
Operating Cash Flow,3745000000.0,2556000000.0,3325000000.0,3719000000.0,
Cash Flow From Continuing Operating Activities,3745000000.0,2556000000.0,3325000000.0,3719000000.0,
Change In Working Capital,455000000.0,-726000000.0,-197000000.0,381000000.0,
Change In Other Working Capital,-11000000.0,-51000000.0,-55000000.0,-26000000.0,
Change In Payables And Accrued Expense,309000000.0,-115000000.0,14000000.0,520000000.0,
Change In Inventory,194000000.0,-333000000.0,-72000000.0,-251000000.0,
Change In Receivables,-37000000.0,-227000000.0,-84000000.0,138000000.0,
Other Non Cash Items,244000000.0,49000000.0,-21000000.0,-71000000.0,
Stock Based Compensation,122000000.0,125000000.0,135000000.0,107000000.0,
Asset Impairment Charge,0.0,721000000.0,571000000.0,0.0,
Deferred Tax,-98000000.0,-78000000.0,-132000000.0,-120000000.0,
Deferred Income Tax,-98000000.0,-78000000.0,-132000000.0,-120000000.0,
Depreciation Amortization Depletion,567000000.0,545000000.0,556000000.0,539000000.0,
Depreciation And Amortization,567000000.0,545000000.0,556000000.0,539000000.0,
Operating Gains Losses,,-47000000.0,75000000.0,23000000.0,-113000000.0
Pension And Employee Benefit Expense,,,0.0,0.0,-113000000.0
Gain Loss On Sale Of PPE,0.0,-47000000.0,0.0,,
Net Income From Continuing Operations,2455000000.0,1967000000.0,2338000000.0,2860000000.0,
