,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,4433000000.0,2290000000.0,-4396000000.0,-19713000000.0,
Repurchase Of Capital Stock,,,,,-2651000000.0
Repayment Of Debt,-5216000000.0,-1310000000.0,-15371000000.0,-10998000000.0,
Issuance Of Debt,75000000.0,34000000.0,9795000000.0,47248000000.0,
Capital Expenditure,-1527000000.0,-1222000000.0,-980000000.0,-1303000000.0,
End Cash Position,12691000000.0,14614000000.0,8052000000.0,7752000000.0,
Other Cash Adjustment Outside Changein Cash,-22000000.0,-33000000.0,-52000000.0,-83000000.0,
Beginning Cash Position,14647000000.0,8104000000.0,7835000000.0,9571000000.0,
Effect Of Exchange Rate Changes,30000000.0,-73000000.0,-39000000.0,85000000.0,
Changes In Cash,-1964000000.0,6616000000.0,308000000.0,-1821000000.0,
Financing Cash Flow,-5487000000.0,-1266000000.0,-5600000000.0,34955000000.0,
Cash Flow From Continuing Financing Activities,-5487000000.0,-1266000000.0,-5600000000.0,34955000000.0,
Net Other Financing Charges,-391000000.0,-40000000.0,-66000000.0,-173000000.0,
Proceeds From Stock Option Exercised,45000000.0,50000000.0,42000000.0,36000000.0,
Cash Dividends Paid,,,,-1158000000.0,-4630000000.0
Common Stock Dividend Paid,,,,-1158000000.0,-4630000000.0
Net Common Stock Issuance,,,,,-2651000000.0
Common Stock Payments,,,,,-2651000000.0
Net Issuance Payments Of Debt,-5141000000.0,-1276000000.0,-5576000000.0,36250000000.0,
Net Long Term Debt Issuance,-5141000000.0,-1276000000.0,-5576000000.0,36250000000.0,
Long Term Debt Payments,-5216000000.0,-1310000000.0,-15371000000.0,-10998000000.0,
Long Term Debt Issuance,75000000.0,34000000.0,9795000000.0,47248000000.0,
Investing Cash Flow,-2437000000.0,4370000000.0,9324000000.0,-18366000000.0,
Cash Flow From Continuing Investing Activities,-2437000000.0,4370000000.0,9324000000.0,-18366000000.0,
Net Other Investing Changes,-158000000.0,-11000000.0,5000000.0,-18000000.0,
Net Investment Purchase And Sale,-709000000.0,5568000000.0,9776000000.0,-17341000000.0,
Sale Of Investment,15739000000.0,10619000000.0,45489000000.0,20275000000.0,
Purchase Of Investment,-16448000000.0,-5051000000.0,-35713000000.0,-37616000000.0,
Net Business Purchase And Sale,-70000000.0,,-6000000.0,,9000000.0
Sale Of Business,,,,,464000000.0
Purchase Of Business,-70000000.0,,-6000000.0,,-455000000.0
Net Intangibles Purchase And Sale,,,,,-127000000.0
Purchase Of Intangibles,,,,,-127000000.0
Net PPE Purchase And Sale,-1500000000.0,-1187000000.0,-451000000.0,-1007000000.0,
Sale Of PPE,27000000.0,35000000.0,529000000.0,296000000.0,
Purchase Of PPE,-1527000000.0,-1222000000.0,-980000000.0,-1303000000.0,
Operating Cash Flow,5960000000.0,3512000000.0,-3416000000.0,-18410000000.0,
Cash Flow From Continuing Operating Activities,5960000000.0,3512000000.0,-3416000000.0,-18410000000.0,
Change In Working Capital,4089000000.0,4139000000.0,-6977000000.0,-17335000000.0,
Change In Other Working Capital,2479000000.0,384000000.0,2570000000.0,-4195000000.0,
Change In Other Current Liabilities,-313000000.0,-158000000.0,-206000000.0,-222000000.0,
Change In Other Current Assets,389000000.0,-591000000.0,345000000.0,372000000.0,
Change In Payables And Accrued Expense,2451000000.0,3794000000.0,-7470000000.0,-4289000000.0,
Change In Accrued Expense,779000000.0,2956000000.0,-3687000000.0,1074000000.0,
Change In Payable,1672000000.0,838000000.0,-3783000000.0,-5363000000.0,
Change In Account Payable,1672000000.0,838000000.0,-3783000000.0,-5363000000.0,
Change In Prepaid Assets,,,2505000000.0,-1060000000.0,737000000.0
Change In Inventory,-1681000000.0,420000000.0,-1127000000.0,-11002000000.0,
Change In Receivables,764000000.0,290000000.0,-1089000000.0,2001000000.0,
Changes In Account Receivables,-128000000.0,142000000.0,-713000000.0,909000000.0,
Other Non Cash Items,1518000000.0,1616000000.0,5053000000.0,8162000000.0,
Stock Based Compensation,690000000.0,725000000.0,833000000.0,250000000.0,
Asset Impairment Charge,46000000.0,112000000.0,98000000.0,410000000.0,
Depreciation Amortization Depletion,1861000000.0,1979000000.0,2144000000.0,2246000000.0,
Depreciation And Amortization,1861000000.0,1979000000.0,2144000000.0,2246000000.0,
Operating Gains Losses,-2000000.0,-6000000.0,-277000000.0,-202000000.0,
Gain Loss On Investment Securities,,,3460000000.0,6493000000.0,
Net Income From Continuing Operations,-2242000000.0,-5053000000.0,-4290000000.0,-11941000000.0,
