,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1103000000.0,608000000.0,1860000000.0,1488000000.0,
Repurchase Of Capital Stock,-1000000000.0,-3530000000.0,-1627000000.0,0.0,
Repayment Of Debt,-254000000.0,-585000000.0,-1008000000.0,-327000000.0,
Issuance Of Debt,748000000.0,750000000.0,0.0,282000000.0,
Issuance Of Capital Stock,0.0,7000000.0,10000000.0,16000000.0,
Capital Expenditure,-242000000.0,-204000000.0,-201000000.0,-286000000.0,
End Cash Position,3792000000.0,4721000000.0,7691000000.0,6301000000.0,
Beginning Cash Position,4721000000.0,7691000000.0,6301000000.0,4183000000.0,
Effect Of Exchange Rate Changes,11000000.0,-164000000.0,-127000000.0,126000000.0,
Changes In Cash,-940000000.0,-2806000000.0,1517000000.0,1992000000.0,
Financing Cash Flow,-1200000000.0,-3445000000.0,-3114000000.0,378000000.0,
Cash Flow From Continuing Financing Activities,-1200000000.0,-3445000000.0,-3114000000.0,378000000.0,
Net Other Financing Charges,-342000000.0,282000000.0,-115000000.0,753000000.0,
Cash Dividends Paid,-352000000.0,-369000000.0,-374000000.0,-346000000.0,
Common Stock Dividend Paid,,-369000000.0,-374000000.0,-346000000.0,-329000000.0
Net Common Stock Issuance,-1000000000.0,-3523000000.0,-1617000000.0,16000000.0,
Common Stock Payments,-1000000000.0,-3530000000.0,-1627000000.0,0.0,
Common Stock Issuance,0.0,7000000.0,10000000.0,16000000.0,
Net Issuance Payments Of Debt,494000000.0,165000000.0,-1008000000.0,-45000000.0,
Net Short Term Debt Issuance,,,0.0,0.0,-131000000.0
Short Term Debt Payments,,,0.0,0.0,-131000000.0
Net Long Term Debt Issuance,494000000.0,165000000.0,-1008000000.0,-45000000.0,
Long Term Debt Payments,-254000000.0,-585000000.0,-1008000000.0,-327000000.0,
Long Term Debt Issuance,748000000.0,750000000.0,0.0,282000000.0,
Investing Cash Flow,-1085000000.0,-173000000.0,2570000000.0,-160000000.0,
Cash Flow From Continuing Investing Activities,-1085000000.0,-173000000.0,2570000000.0,-160000000.0,
Net Other Investing Changes,,,,-17000000.0,3000000.0
Net Investment Purchase And Sale,-4000000.0,200000000.0,-200000000.0,0.0,
Purchase Of Investment,,,-200000000.0,0.0,0.0
Net Business Purchase And Sale,-839000000.0,-169000000.0,2971000000.0,143000000.0,
Sale Of Business,89000000.0,,4048000000.0,237000000.0,17000000.0
Purchase Of Business,-928000000.0,-169000000.0,-1077000000.0,-94000000.0,
Net PPE Purchase And Sale,-153000000.0,-138000000.0,-148000000.0,-223000000.0,
Purchase Of PPE,-153000000.0,-138000000.0,-148000000.0,-223000000.0,
Capital Expenditure Reported,-89000000.0,-66000000.0,-53000000.0,-63000000.0,
Operating Cash Flow,1345000000.0,812000000.0,2061000000.0,1774000000.0,
Cash Flow From Continuing Operating Activities,1345000000.0,812000000.0,2061000000.0,1774000000.0,
Change In Working Capital,-371000000.0,-888000000.0,-449000000.0,-56000000.0,
Change In Other Working Capital,4000000.0,-8000000.0,-18000000.0,-138000000.0,
Change In Other Current Liabilities,16000000.0,-495000000.0,-175000000.0,215000000.0,
Change In Other Current Assets,-185000000.0,-197000000.0,-122000000.0,-205000000.0,
Change In Receivables,-206000000.0,-188000000.0,-134000000.0,72000000.0,
Changes In Account Receivables,-206000000.0,-188000000.0,-134000000.0,72000000.0,
Other Non Cash Items,174000000.0,197000000.0,135000000.0,105000000.0,
Stock Based Compensation,125000000.0,99000000.0,101000000.0,90000000.0,
Provisionand Write Offof Assets,6000000.0,13000000.0,19000000.0,29000000.0,
Asset Impairment Charge,0.0,81000000.0,0.0,0.0,
Deferred Tax,-109000000.0,-50000000.0,226000000.0,99000000.0,
Deferred Income Tax,-109000000.0,-50000000.0,226000000.0,99000000.0,
Depreciation Amortization Depletion,505000000.0,567000000.0,650000000.0,770000000.0,
Depreciation And Amortization,505000000.0,567000000.0,650000000.0,770000000.0,
Amortization Cash Flow,263000000.0,312000000.0,369000000.0,462000000.0,
Amortization Of Intangibles,263000000.0,312000000.0,369000000.0,462000000.0,
Depreciation,242000000.0,255000000.0,281000000.0,308000000.0,
Operating Gains Losses,-49000000.0,-231000000.0,-2857000000.0,-283000000.0,
Pension And Employee Benefit Expense,-26000000.0,-153000000.0,-168000000.0,-196000000.0,
Net Foreign Currency Exchange Gain Loss,20000000.0,-137000000.0,-10000000.0,-6000000.0,
Gain Loss On Sale Of Business,-43000000.0,59000000.0,-2679000000.0,-81000000.0,
Net Income From Continuing Operations,1064000000.0,1024000000.0,4236000000.0,1020000000.0,
