,2023-11-30,2022-11-30,2021-11-30,2020-11-30,2019-11-30
Free Cash Flow,973400000.0,389500000.0,550300000.0,816000000.0,
Repurchase Of Capital Stock,-35700000.0,-38800000.0,-8600000.0,-47300000.0,
Repayment Of Debt,-268100000.0,-772000000.0,-257100000.0,-257700000.0,
Issuance Of Debt,496400000.0,0.0,1001500000.0,527000000.0,
Issuance Of Capital Stock,,,,,0.0
Capital Expenditure,-263900000.0,-262000000.0,-278000000.0,-225300000.0,
End Cash Position,166600000.0,334000000.0,351700000.0,423600000.0,
Beginning Cash Position,334000000.0,351700000.0,423600000.0,155400000.0,
Effect Of Exchange Rate Changes,40000000.0,-35600000.0,-13600000.0,31600000.0,
Changes In Cash,-207400000.0,17900000.0,-58300000.0,236600000.0,
Financing Cash Flow,-1184200000.0,-487200000.0,22000000.0,220900000.0,
Cash Flow From Continuing Financing Activities,-1184200000.0,-487200000.0,22000000.0,220900000.0,
Net Other Financing Charges,-10300000.0,-19400000.0,-17300000.0,-14100000.0,
Proceeds From Stock Option Exercised,16600000.0,41400000.0,13500000.0,56600000.0,
Cash Dividends Paid,-418500000.0,-396700000.0,-363300000.0,-330100000.0,
Common Stock Dividend Paid,-418500000.0,-396700000.0,-363300000.0,-330100000.0,
Net Common Stock Issuance,-35700000.0,-38800000.0,-8600000.0,-47300000.0,
Common Stock Payments,-35700000.0,-38800000.0,-8600000.0,-47300000.0,
Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,-736300000.0,-73700000.0,397700000.0,555800000.0,
Net Short Term Debt Issuance,-964600000.0,698300000.0,-346700000.0,286500000.0,
Net Long Term Debt Issuance,228300000.0,-772000000.0,744400000.0,269300000.0,
Long Term Debt Payments,-268100000.0,-772000000.0,-257100000.0,-257700000.0,
Long Term Debt Issuance,496400000.0,0.0,1001500000.0,527000000.0,
Investing Cash Flow,-260500000.0,-146400000.0,-908600000.0,-1025600000.0,
Cash Flow From Continuing Investing Activities,-260500000.0,-146400000.0,-908600000.0,-1025600000.0,
Net Other Investing Changes,2400000.0,6800000.0,10400000.0,2700000.0,
Net Business Purchase And Sale,1000000.0,95200000.0,-641000000.0,-803000000.0,
Sale Of Business,1000000.0,95200000.0,65400000.0,0.0,
Purchase Of Business,0.0,0.0,-706400000.0,-803000000.0,
Net Intangibles Purchase And Sale,0.0,13600000.0,0.0,0.0,
Sale Of Intangibles,0.0,13600000.0,0.0,0.0,
Capital Expenditure Reported,-263900000.0,-262000000.0,-278000000.0,-225300000.0,
Operating Cash Flow,1237300000.0,651500000.0,828300000.0,1041300000.0,
Cash Flow From Continuing Operating Activities,1237300000.0,651500000.0,828300000.0,1041300000.0,
Dividend Received Cfo,85100000.0,34000000.0,35400000.0,29300000.0,
Change In Working Capital,269300000.0,-255700000.0,-222800000.0,102600000.0,
Change In Other Working Capital,109000000.0,-129900000.0,-81400000.0,133800000.0,
Change In Payables And Accrued Expense,-68100000.0,125300000.0,34900000.0,164200000.0,
Change In Payable,-68100000.0,125300000.0,34900000.0,164200000.0,
Change In Account Payable,-68100000.0,125300000.0,34900000.0,164200000.0,
Change In Inventory,225000000.0,-205300000.0,-153700000.0,-200200000.0,
Change In Receivables,3400000.0,-45800000.0,-22600000.0,4800000.0,
Changes In Account Receivables,3400000.0,-45800000.0,-22600000.0,4800000.0,
Other Non Cash Items,,,6300000.0,,
Stock Based Compensation,63400000.0,60300000.0,66600000.0,46000000.0,
Asset Impairment Charge,0.0,10000000.0,17200000.0,0.0,
Deferred Tax,-5400000.0,21800000.0,36000000.0,-11200000.0,
Deferred Income Tax,-5400000.0,21800000.0,36000000.0,-11200000.0,
Depreciation Amortization Depletion,199300000.0,200600000.0,186300000.0,165000000.0,
Depreciation And Amortization,199300000.0,200600000.0,186300000.0,165000000.0,
Operating Gains Losses,-55000000.0,-101500000.0,-52000000.0,-37800000.0,
Earnings Losses From Equity Investments,-56400000.0,-37800000.0,-52200000.0,-40800000.0,
Gain Loss On Sale Of Business,1200000.0,-63200000.0,0.0,0.0,
Net Income From Continuing Operations,680600000.0,682000000.0,755300000.0,747400000.0,
