,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,401900000.0,1597100000.0,1290000000.0,400700000.0,
Repurchase Of Capital Stock,-564200000.0,-259800000.0,0.0,-65400000.0,
Repayment Of Debt,-1738700000.0,-541500000.0,-1270500000.0,-2023900000.0,
Issuance Of Debt,1845000000.0,500000000.0,787300000.0,1858000000.0,
Capital Expenditure,-1575600000.0,-1036000000.0,-492000000.0,-483600000.0,
Interest Paid Supplemental Data,73200000.0,80700000.0,96900000.0,,
Income Tax Paid Supplemental Data,428200000.0,443200000.0,88200000.0,,
End Cash Position,2485000000.0,2933000000.0,1377700000.0,1081500000.0,
Beginning Cash Position,2933000000.0,1377700000.0,1081500000.0,894200000.0,
Effect Of Exchange Rate Changes,-1100000.0,-2400000.0,-1300000.0,600000.0,
Changes In Cash,-446900000.0,1557700000.0,297500000.0,186700000.0,
Financing Cash Flow,-686500000.0,-370000000.0,-569400000.0,-244000000.0,
Cash Flow From Continuing Financing Activities,-686500000.0,-370000000.0,-569400000.0,-244000000.0,
Net Other Financing Charges,-496900000.0,-91600000.0,-203500000.0,-36300000.0,
Proceeds From Stock Option Exercised,268300000.0,22900000.0,117300000.0,23600000.0,
Net Common Stock Issuance,-564200000.0,-259800000.0,0.0,-65400000.0,
Common Stock Payments,-564200000.0,-259800000.0,0.0,-65400000.0,
Net Issuance Payments Of Debt,106300000.0,-41500000.0,-483200000.0,-165900000.0,
Net Long Term Debt Issuance,106300000.0,-41500000.0,-483200000.0,-165900000.0,
Long Term Debt Payments,-1738700000.0,-541500000.0,-1270500000.0,-2023900000.0,
Long Term Debt Issuance,1845000000.0,500000000.0,787300000.0,1858000000.0,
Investing Cash Flow,-1737900000.0,-705400000.0,-915100000.0,-453600000.0,
Cash Flow From Continuing Investing Activities,-1737900000.0,-705400000.0,-915100000.0,-453600000.0,
Net Investment Purchase And Sale,33500000.0,10800000.0,-44700000.0,0.0,
Sale Of Investment,33500000.0,28800000.0,4200000.0,0.0,
Purchase Of Investment,0.0,-18000000.0,-48900000.0,0.0,
Net Business Purchase And Sale,-236300000.0,260700000.0,-392400000.0,21500000.0,
Sale Of Business,0.0,263100000.0,7000000.0,26000000.0,
Purchase Of Business,-236300000.0,-2400000.0,-399400000.0,-4500000.0,
Net Intangibles Purchase And Sale,,0.0,0.0,-100000000.0,-100000000.0
Purchase Of Intangibles,,0.0,0.0,-100000000.0,-100000000.0
Net PPE Purchase And Sale,-1535100000.0,-976900000.0,-478000000.0,-375100000.0,
Sale Of PPE,40500000.0,59100000.0,14000000.0,8500000.0,
Purchase Of PPE,-1575600000.0,-1036000000.0,-492000000.0,-383600000.0,
Operating Cash Flow,1977500000.0,2633100000.0,1782000000.0,884300000.0,
Cash Flow From Continuing Operating Activities,1977500000.0,2633100000.0,1782000000.0,884300000.0,
Change In Working Capital,-862700000.0,-250400000.0,-58900000.0,1300000.0,
Change In Other Working Capital,,,,40500000.0,10200000.0
Change In Other Current Liabilities,14900000.0,8400000.0,28500000.0,40500000.0,
Change In Other Current Assets,700000.0,-110500000.0,-22900000.0,-60000000.0,
Change In Payables And Accrued Expense,-270300000.0,134700000.0,194600000.0,15700000.0,
Change In Accrued Expense,-178600000.0,96500000.0,123900000.0,-18500000.0,
Change In Payable,-91700000.0,38200000.0,70700000.0,34200000.0,
Change In Account Payable,-91700000.0,38200000.0,70700000.0,34200000.0,
Change In Inventory,-495200000.0,-235200000.0,-122800000.0,-26300000.0,
Change In Receivables,-112800000.0,-47800000.0,-136300000.0,31400000.0,
Changes In Account Receivables,,,,,4700000.0
Other Non Cash Items,6600000.0,11100000.0,39700000.0,57600000.0,
Stock Based Compensation,121100000.0,100800000.0,101300000.0,67700000.0,
Asset Impairment Charge,19500000.0,405400000.0,10800000.0,18800000.0,
Deferred Tax,-127700000.0,3100000.0,62400000.0,-122600000.0,
Deferred Income Tax,-127700000.0,3100000.0,62400000.0,-122600000.0,
Depreciation Amortization Depletion,609500000.0,551800000.0,596700000.0,625100000.0,
Depreciation And Amortization,609500000.0,551800000.0,596700000.0,625100000.0,
Operating Gains Losses,25600000.0,-92500000.0,18800000.0,-3200000.0,
Gain Loss On Sale Of PPE,11600000.0,-32600000.0,0.0,-3200000.0,
Gain Loss On Sale Of Business,700000.0,-67000000.0,-10200000.0,0.0,
Net Income From Continuing Operations,2185600000.0,1903800000.0,1011200000.0,236400000.0,
