,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,22079807.41173,-81925355.132672,-93458359.42392,-31430962.343096,
Tax Rate For Calcs,0.232419,0.216162,0.167188,0.145514,
Normalized EBITDA,20643000000.0,21300000000.0,20329000000.0,18070000000.0,
Total Unusual Items,95000000.0,-379000000.0,-559000000.0,-216000000.0,
Total Unusual Items Excluding Goodwill,95000000.0,-379000000.0,-559000000.0,-216000000.0,
Net Income From Continuing Operation Net Minority Interest,4557000000.0,5055000000.0,4654000000.0,3222000000.0,
Reconciled Depreciation,8696000000.0,8903000000.0,9345000000.0,9704000000.0,
Reconciled Cost Of Revenue,29752000000.0,29291000000.0,28226000000.0,26899000000.0,
EBITDA,20738000000.0,20921000000.0,19770000000.0,17854000000.0,
EBIT,12042000000.0,12018000000.0,10425000000.0,8150000000.0,
Net Interest Income,-5188000000.0,-4556000000.0,-4037000000.0,-3848000000.0,
Interest Expense,5188000000.0,4556000000.0,4037000000.0,3848000000.0,
Normalized Income,4484079807.41173,5352074644.867328,5119541640.57608,3406569037.656904,
Net Income From Continuing And Discontinued Operation,4557000000.0,5055000000.0,4654000000.0,3222000000.0,
Total Expenses,42101000000.0,41779000000.0,40827000000.0,39634000000.0,
Total Operating Income As Reported,12559000000.0,11962000000.0,10526000000.0,8405000000.0,
Diluted Average Shares,151966313.0,164433596.0,193042948.0,209273247.0,
Basic Average Shares,149208188.0,161501355.0,183669369.0,203316483.0,
Diluted EPS,29.99,30.74,24.47,15.4,
Basic EPS,30.54,31.3,25.34,15.85,
Diluted NI Availto Com Stockholders,4557000000.0,5055000000.0,4724000000.0,3222000000.0,
Average Dilution Earnings,0.0,0.0,70000000.0,0.0,
Net Income Common Stockholders,4557000000.0,5055000000.0,4654000000.0,3222000000.0,
Net Income,4557000000.0,5055000000.0,4654000000.0,3222000000.0,
Minority Interests,-704000000.0,-794000000.0,-666000000.0,-454000000.0,
Net Income Including Noncontrolling Interests,5261000000.0,5849000000.0,5320000000.0,3676000000.0,
Net Income Continuous Operations,5261000000.0,5849000000.0,5320000000.0,3676000000.0,
Tax Provision,1593000000.0,1613000000.0,1068000000.0,626000000.0,
Pretax Income,6854000000.0,7462000000.0,6388000000.0,4302000000.0,
Other Income Expense,-464000000.0,-225000000.0,-430000000.0,-313000000.0,
Other Non Operating Income Expenses,-216000000.0,254000000.0,305000000.0,-66000000.0,
Special Income Charges,50000000.0,-284000000.0,-473000000.0,-201000000.0,
Gain On Sale Of Ppe,251000000.0,-8000000.0,-80000000.0,32000000.0,
Other Special Charges,201000000.0,276000000.0,393000000.0,233000000.0,
Restructuring And Mergern Acquisition,,,,,10000000.0
Earnings From Equity Interest,-343000000.0,-100000000.0,-176000000.0,-31000000.0,
Gain On Sale Of Security,45000000.0,-95000000.0,-86000000.0,-15000000.0,
Net Non Operating Interest Income Expense,-5188000000.0,-4556000000.0,-4037000000.0,-3848000000.0,
Total Other Finance Cost,,,,,3797000000.0
Interest Expense Non Operating,5188000000.0,4556000000.0,4037000000.0,3848000000.0,
Operating Income,12506000000.0,12243000000.0,10855000000.0,8463000000.0,
Operating Expense,12349000000.0,12488000000.0,12601000000.0,12735000000.0,
Depreciation Amortization Depletion Income Statement,8696000000.0,8903000000.0,9345000000.0,9704000000.0,
Depreciation And Amortization In Income Statement,8696000000.0,8903000000.0,9345000000.0,9704000000.0,
Selling General And Administration,3653000000.0,3585000000.0,3256000000.0,3031000000.0,
Selling And Marketing Expense,3653000000.0,3585000000.0,3256000000.0,3031000000.0,
General And Administrative Expense,216000000.0,-254000000.0,-305000000.0,66000000.0,
Salaries And Wages,216000000.0,-254000000.0,-305000000.0,66000000.0,
Gross Profit,24855000000.0,24731000000.0,23456000000.0,21198000000.0,
Cost Of Revenue,29752000000.0,29291000000.0,28226000000.0,26899000000.0,
Total Revenue,54607000000.0,54022000000.0,51682000000.0,48097000000.0,
Operating Revenue,51810000000.0,51848000000.0,49926000000.0,47254000000.0,
