,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-3300000.0,-1440000.0,-23870000.0,0.0,
Tax Rate For Calcs,0.22,0.24,0.31,0.24,
Normalized EBITDA,1508000000.0,1452000000.0,1194000000.0,1408000000.0,
Total Unusual Items,-15000000.0,-6000000.0,-77000000.0,0.0,
Total Unusual Items Excluding Goodwill,-15000000.0,-6000000.0,-77000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,908000000.0,846000000.0,408000000.0,810000000.0,
Reconciled Depreciation,149000000.0,145000000.0,151000000.0,133000000.0,
Reconciled Cost Of Revenue,5131000000.0,5967000000.0,5512000000.0,4601000000.0,
EBITDA,1493000000.0,1446000000.0,1117000000.0,1408000000.0,
EBIT,1344000000.0,1301000000.0,966000000.0,1275000000.0,
Net Interest Income,-97000000.0,-106000000.0,-277000000.0,-141000000.0,
Interest Expense,106000000.0,108000000.0,278000000.0,144000000.0,
Interest Income,9000000.0,2000000.0,1000000.0,3000000.0,
Normalized Income,919700000.0,850560000.0,461130000.0,810000000.0,
Net Income From Continuing And Discontinued Operation,908000000.0,846000000.0,408000000.0,1224000000.0,
Total Expenses,6612000000.0,7367000000.0,7355000000.0,5928000000.0,
Total Operating Income As Reported,1348000000.0,1297000000.0,1405000000.0,1295000000.0,
Diluted Average Shares,226000000.0,232000000.0,251000000.0,264000000.0,
Basic Average Shares,225000000.0,225300000.0,241200000.0,258200000.0,
Diluted EPS,4.02,3.63,1.62,4.59,
Basic EPS,4.03,3.746116,1.699834,4.740511,
Diluted NI Availto Com Stockholders,908000000.0,842000000.0,406000000.0,1215000000.0,
Net Income Common Stockholders,908000000.0,842000000.0,406000000.0,1215000000.0,
Otherunder Preferred Stock Dividend,0.0,4000000.0,2000000.0,9000000.0,
Net Income,908000000.0,846000000.0,408000000.0,1224000000.0,
Minority Interests,-52000000.0,-59000000.0,-70000000.0,-52000000.0,
Net Income Including Noncontrolling Interests,960000000.0,905000000.0,478000000.0,1276000000.0,
Net Income Discontinuous Operations,,0.0,0.0,414000000.0,296000000.0
Net Income Continuous Operations,960000000.0,905000000.0,478000000.0,862000000.0,
Tax Provision,278000000.0,288000000.0,210000000.0,269000000.0,
Pretax Income,1238000000.0,1193000000.0,688000000.0,1131000000.0,
Other Income Expense,-20000000.0,-14000000.0,-55000000.0,12000000.0,
Other Non Operating Income Expenses,-4000000.0,-2000000.0,11000000.0,9000000.0,
Special Income Charges,-15000000.0,-3000000.0,-79000000.0,0.0,
Gain On Sale Of Business,0.0,-1000000.0,-18000000.0,0.0,
Write Off,,,,,0.0
Impairment Of Capital Assets,15000000.0,26000000.0,45000000.0,0.0,
Restructuring And Mergern Acquisition,0.0,-24000000.0,16000000.0,0.0,
Earnings From Equity Interest,-1000000.0,-6000000.0,11000000.0,3000000.0,
Gain On Sale Of Security,,-3000000.0,2000000.0,3000000.0,2000000.0
Net Non Operating Interest Income Expense,-97000000.0,-106000000.0,-277000000.0,-141000000.0,
Interest Expense Non Operating,106000000.0,108000000.0,278000000.0,144000000.0,
Interest Income Non Operating,9000000.0,2000000.0,1000000.0,3000000.0,
Operating Income,1355000000.0,1313000000.0,1020000000.0,1260000000.0,
Operating Expense,1481000000.0,1400000000.0,1843000000.0,1327000000.0,
Selling General And Administration,1481000000.0,1400000000.0,1843000000.0,1327000000.0,
General And Administrative Expense,1481000000.0,1400000000.0,1843000000.0,1327000000.0,
Other Gand A,1473000000.0,1390000000.0,1413000000.0,1292000000.0,
Salaries And Wages,8000000.0,10000000.0,430000000.0,35000000.0,
Gross Profit,2836000000.0,2713000000.0,2863000000.0,2587000000.0,
Cost Of Revenue,5131000000.0,5967000000.0,5512000000.0,4601000000.0,
Total Revenue,7967000000.0,8680000000.0,8375000000.0,7188000000.0,
Operating Revenue,7967000000.0,8680000000.0,8375000000.0,7188000000.0,
