,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,499700.0,-983500.0,2361600.0,2411900.0,
Tax Rate For Calcs,0.263,0.281,0.246,0.271,
Normalized EBITDA,2417700000.0,2368800000.0,2393900000.0,1839600000.0,
Total Unusual Items,1900000.0,-3500000.0,9600000.0,8900000.0,
Total Unusual Items Excluding Goodwill,1900000.0,-3500000.0,9600000.0,8900000.0,
Net Income From Continuing Operation Net Minority Interest,1303300000.0,1299400000.0,1395600000.0,951200000.0,
Reconciled Depreciation,211100000.0,219400000.0,212100000.0,222600000.0,
Reconciled Cost Of Revenue,11982700000.0,11607900000.0,11499700000.0,10989200000.0,
EBITDA,2419600000.0,2365300000.0,2403500000.0,1848500000.0,
EBIT,2208500000.0,2145900000.0,2191400000.0,1625900000.0,
Net Interest Income,-113700000.0,-134400000.0,-218700000.0,-198400000.0,
Interest Expense,215600000.0,200500000.0,202600000.0,216600000.0,
Interest Income,106700000.0,70700000.0,27300000.0,32300000.0,
Normalized Income,1301899700.0,1301916500.0,1388361600.0,944711900.0,
Net Income From Continuing And Discontinued Operation,1303300000.0,1299400000.0,1395600000.0,951200000.0,
Total Expenses,12587500000.0,12205800000.0,12091500000.0,11572300000.0,
Rent Expense Supplemental,1168800000.0,1168600000.0,1148200000.0,1138500000.0,
Total Operating Income As Reported,2104700000.0,2083300000.0,2197900000.0,1598800000.0,
Diluted Average Shares,201400000.0,207000000.0,215600000.0,216200000.0,
Basic Average Shares,199340974.0,205600000.0,214300000.0,215600000.0,
Diluted EPS,6.91,6.36,6.53,4.37,
Basic EPS,6.98,6.4,6.57,4.38,
Diluted NI Availto Com Stockholders,1303300000.0,1299400000.0,1395600000.0,951200000.0,
Net Income Common Stockholders,1303300000.0,1299400000.0,1395600000.0,951200000.0,
Otherunder Preferred Stock Dividend,,,,,0.0
Net Income,1303300000.0,1299400000.0,1395600000.0,951200000.0,
Minority Interests,-169900000.0,-104400000.0,-112000000.0,-69600000.0,
Net Income Including Noncontrolling Interests,1473200000.0,1403800000.0,1507600000.0,1020800000.0,
Net Income Continuous Operations,1473200000.0,1403800000.0,1507600000.0,1020800000.0,
Earnings From Equity Interest Net Of Tax,5200000.0,5200000.0,7500000.0,-6800000.0,
Tax Provision,524900000.0,546800000.0,488700000.0,381700000.0,
Pretax Income,1992900000.0,1945400000.0,1988800000.0,1409300000.0,
Other Income Expense,1900000.0,-3500000.0,9600000.0,8900000.0,
Other Non Operating Income Expenses,,,,8100000.0,14800000.0
Gain On Sale Of Security,1900000.0,-3500000.0,9600000.0,8900000.0,
Net Non Operating Interest Income Expense,-113700000.0,-134400000.0,-218700000.0,-198400000.0,
Total Other Finance Cost,4800000.0,4600000.0,43400000.0,14100000.0,
Interest Expense Non Operating,215600000.0,200500000.0,202600000.0,216600000.0,
Interest Income Non Operating,106700000.0,70700000.0,27300000.0,32300000.0,
Operating Income,2104700000.0,2083300000.0,2197900000.0,1598800000.0,
Operating Expense,604800000.0,597900000.0,591800000.0,583100000.0,
Depreciation Amortization Depletion Income Statement,211100000.0,219400000.0,212100000.0,222600000.0,
Depreciation And Amortization In Income Statement,211100000.0,219400000.0,212100000.0,222600000.0,
Selling General And Administration,393700000.0,378500000.0,379700000.0,360500000.0,
Gross Profit,2709500000.0,2681200000.0,2789700000.0,2181900000.0,
Cost Of Revenue,11982700000.0,11607900000.0,11499700000.0,10989200000.0,
Total Revenue,14692200000.0,14289100000.0,14289400000.0,13171100000.0,
Operating Revenue,14692200000.0,14289100000.0,14289400000.0,13171100000.0,
