,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-8900960.0,-14590280.0,-130560930.0,-526750.0,
Tax Rate For Calcs,0.16,0.04,0.27,0.07,
Normalized EBITDA,1054106000.0,931389000.0,911602000.0,810372000.0,
Total Unusual Items,-55631000.0,-364757000.0,-483559000.0,-7525000.0,
Total Unusual Items Excluding Goodwill,-55631000.0,-364757000.0,-483559000.0,-7525000.0,
Net Income From Continuing Operation Net Minority Interest,651539000.0,364157000.0,277214000.0,528399000.0,
Reconciled Depreciation,61807000.0,43594000.0,41402000.0,41271000.0,
Reconciled Cost Of Revenue,954014000.0,959963000.0,839308000.0,635833000.0,
EBITDA,998475000.0,566632000.0,428043000.0,802847000.0,
EBIT,936668000.0,523038000.0,386641000.0,761576000.0,
Net Interest Income,-133087000.0,-141147000.0,-130493000.0,-130624000.0,
Interest Expense,159887000.0,145547000.0,130493000.0,130624000.0,
Interest Income,26800000.0,4400000.0,,,
Normalized Income,698269040.0,714323720.0,630212070.0,535397250.0,
Net Income From Continuing And Discontinued Operation,651539000.0,361946000.0,277723000.0,162329000.0,
Total Expenses,2399877000.0,2307581000.0,2103039000.0,1638029000.0,
Total Operating Income As Reported,916896000.0,515005000.0,851679000.0,745715000.0,
Diluted Average Shares,293284000.0,295215000.0,304840000.0,256020000.0,
Basic Average Shares,275773000.0,282564000.0,275004000.0,223433000.0,
Diluted EPS,2.26,1.24,0.93,0.66,
Basic EPS,2.36,1.28,1.01,0.73,
Diluted NI Availto Com Stockholders,664142000.0,365875000.0,283346000.0,168390000.0,
Average Dilution Earnings,12603000.0,3929000.0,5623000.0,6061000.0,
Net Income Common Stockholders,651539000.0,361946000.0,277723000.0,162329000.0,
Net Income,651539000.0,361946000.0,277723000.0,162329000.0,
Minority Interests,67000.0,2027000.0,1169000.0,-59280000.0,
Net Income Including Noncontrolling Interests,651472000.0,359919000.0,276554000.0,221609000.0,
Net Income Discontinuous Operations,0.0,-2211000.0,509000.0,-366070000.0,
Net Income Continuous Operations,651472000.0,362130000.0,276045000.0,587679000.0,
Tax Provision,125309000.0,15361000.0,-19897000.0,43273000.0,
Pretax Income,776781000.0,377491000.0,256148000.0,630952000.0,
Other Income Expense,-54759000.0,-362057000.0,-493597000.0,8336000.0,
Other Non Operating Income Expenses,872000.0,2700000.0,-10038000.0,15861000.0,
Special Income Charges,-47731000.0,-362757000.0,-469559000.0,-7525000.0,
Other Special Charges,,-3500000.0,441000000.0,,
Impairment Of Capital Assets,47731000.0,366257000.0,28559000.0,7525000.0,
Gain On Sale Of Security,-7900000.0,-2000000.0,-14000000.0,,
Net Non Operating Interest Income Expense,-133087000.0,-141147000.0,-130493000.0,-130624000.0,
Interest Expense Non Operating,159887000.0,145547000.0,130493000.0,130624000.0,
Interest Income Non Operating,26800000.0,4400000.0,,,
Operating Income,964627000.0,881262000.0,880238000.0,753240000.0,
Operating Expense,1445863000.0,1347618000.0,1263731000.0,1002196000.0,
Depreciation Amortization Depletion Income Statement,61807000.0,43594000.0,41402000.0,41271000.0,
Depreciation And Amortization In Income Statement,61807000.0,43594000.0,41402000.0,41271000.0,
Amortization,,,28559000.0,7525000.0,8727000.0
Amortization Of Intangibles Income Statement,,,28559000.0,7525000.0,8727000.0
Depreciation Income Statement,61807000.0,43594000.0,41402000.0,41271000.0,
Research And Development,384185000.0,333639000.0,241049000.0,169811000.0,
Selling General And Administration,999871000.0,970385000.0,981280000.0,791114000.0,
Selling And Marketing Expense,586262000.0,534517000.0,566459000.0,479907000.0,
General And Administrative Expense,413609000.0,435868000.0,414821000.0,311207000.0,
Other Gand A,413609000.0,435868000.0,414821000.0,311207000.0,
Gross Profit,2410490000.0,2228880000.0,2143969000.0,1755436000.0,
Cost Of Revenue,954014000.0,959963000.0,839308000.0,635833000.0,
Total Revenue,3364504000.0,3188843000.0,2983277000.0,2391269000.0,
Operating Revenue,3364504000.0,3188843000.0,2983277000.0,2391269000.0,
