,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-4158000.0,-38468000.0,124478000.0,58035000.0,
Tax Rate For Calcs,0.054,0.163,0.218,0.219,
Normalized EBITDA,23279000000.0,24110000000.0,25146000000.0,21743000000.0,
Total Unusual Items,-77000000.0,-236000000.0,571000000.0,265000000.0,
Total Unusual Items Excluding Goodwill,-77000000.0,-236000000.0,571000000.0,265000000.0,
Net Income From Continuing Operation Net Minority Interest,10127000000.0,9934000000.0,10019000000.0,6427000000.0,
Reconciled Depreciation,11888000000.0,11290000000.0,12051000000.0,12815000000.0,
Reconciled Cost Of Revenue,152704000000.0,135754000000.0,109126000000.0,108813000000.0,
EBITDA,23202000000.0,23874000000.0,25717000000.0,22008000000.0,
EBIT,11314000000.0,12584000000.0,13666000000.0,9193000000.0,
Net Interest Income,198000000.0,-527000000.0,-804000000.0,-857000000.0,
Interest Expense,911000000.0,987000000.0,950000000.0,1098000000.0,
Interest Income,1109000000.0,460000000.0,146000000.0,241000000.0,
Normalized Income,10199842000.0,10131532000.0,9572478000.0,6220035000.0,
Net Income From Continuing And Discontinued Operation,10127000000.0,9934000000.0,10019000000.0,6427000000.0,
Total Expenses,162544000000.0,146421000000.0,117680000000.0,115851000000.0,
Total Operating Income As Reported,9298000000.0,10315000000.0,9324000000.0,6634000000.0,
Diluted Average Shares,1369000000.0,1454000000.0,1468000000.0,1442000000.0,
Basic Average Shares,1364000000.0,1445000000.0,1451000000.0,1433000000.0,
Diluted EPS,7.32,6.13,6.7,4.33,
Basic EPS,7.35,6.17,6.78,4.36,
Diluted NI Availto Com Stockholders,10022000000.0,8915000000.0,9837000000.0,6247000000.0,
Net Income Common Stockholders,10022000000.0,8915000000.0,9837000000.0,6247000000.0,
Preferred Stock Dividends,106000000.0,1019000000.0,182000000.0,180000000.0,
Net Income,10127000000.0,9934000000.0,10019000000.0,6427000000.0,
Minority Interests,287000000.0,226000000.0,74000000.0,106000000.0,
Net Income Including Noncontrolling Interests,9840000000.0,9708000000.0,9945000000.0,6321000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,9840000000.0,9708000000.0,9945000000.0,6321000000.0,
Tax Provision,563000000.0,1888000000.0,2771000000.0,1774000000.0,
Pretax Income,10403000000.0,11597000000.0,12716000000.0,8095000000.0,
Other Income Expense,908000000.0,1809000000.0,4196000000.0,2318000000.0,
Other Non Operating Income Expenses,505000000.0,1208000000.0,2324000000.0,1379000000.0,
Earnings From Equity Interest,480000000.0,837000000.0,1301000000.0,674000000.0,
Gain On Sale Of Security,-77000000.0,-236000000.0,571000000.0,265000000.0,
Net Non Operating Interest Income Expense,198000000.0,-527000000.0,-804000000.0,-857000000.0,
Interest Expense Non Operating,911000000.0,987000000.0,950000000.0,1098000000.0,
Interest Income Non Operating,1109000000.0,460000000.0,146000000.0,241000000.0,
Operating Income,9298000000.0,10314000000.0,9324000000.0,6634000000.0,
Operating Expense,9840000000.0,10667000000.0,8554000000.0,7038000000.0,
Selling General And Administration,9840000000.0,10667000000.0,8554000000.0,7038000000.0,
Gross Profit,19138000000.0,20981000000.0,17878000000.0,13672000000.0,
Cost Of Revenue,152704000000.0,135754000000.0,109126000000.0,108813000000.0,
Total Revenue,171842000000.0,156735000000.0,127004000000.0,122485000000.0,
Operating Revenue,171842000000.0,156735000000.0,127004000000.0,122485000000.0,
