,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-18222842.0,-12117061.0,-7989335.0,-12444840.0,
Tax Rate For Calcs,0.242,0.239,0.197,0.27,
Normalized EBITDA,2027809000.0,1548627000.0,1140710000.0,620882000.0,
Total Unusual Items,-75301000.0,-50699000.0,-40555000.0,-46092000.0,
Total Unusual Items Excluding Goodwill,-75301000.0,-50699000.0,-40555000.0,-46092000.0,
Net Income From Continuing Operation Net Minority Interest,1228737000.0,899101000.0,652984000.0,355766000.0,
Reconciled Depreciation,319394000.0,286826000.0,254657000.0,238534000.0,
Reconciled Cost Of Revenue,7285557000.0,6572533000.0,5840052000.0,4943553000.0,
EBITDA,1952508000.0,1497928000.0,1100155000.0,574790000.0,
EBIT,1633114000.0,1211102000.0,845498000.0,336256000.0,
Net Interest Income,62693000.0,21128000.0,7820000.0,3617000.0,
Interest Income,62693000.0,21128000.0,7820000.0,3617000.0,
Normalized Income,1285815158.0,937682939.0,685549665.0,389413160.0,
Net Income From Continuing And Discontinued Operation,1228737000.0,899101000.0,652984000.0,355766000.0,
Total Expenses,8238535000.0,7423550000.0,6701563000.0,5648378000.0,
Rent Expense Supplemental,503264000.0,460425000.0,416606000.0,387762000.0,
Total Operating Income As Reported,1557813000.0,1160403000.0,804943000.0,290164000.0,
Diluted Average Shares,1385500000.0,1403100000.0,1425550000.0,1420800000.0,
Basic Average Shares,1377750000.0,1392550000.0,1406600000.0,1395850000.0,
Diluted EPS,0.8868,0.6408,0.458,0.2504,
Basic EPS,0.8918,0.6456,0.4642,0.2548,
Diluted NI Availto Com Stockholders,1228737000.0,899101000.0,652984000.0,355766000.0,
Net Income Common Stockholders,1228737000.0,899101000.0,652984000.0,355766000.0,
Net Income,1228737000.0,899101000.0,652984000.0,355766000.0,
Net Income Including Noncontrolling Interests,1228737000.0,899101000.0,652984000.0,355766000.0,
Net Income Continuous Operations,1228737000.0,899101000.0,652984000.0,355766000.0,
Tax Provision,391769000.0,282430000.0,159779000.0,-61985000.0,
Pretax Income,1620506000.0,1181531000.0,812763000.0,293781000.0,
Other Income Expense,-75301000.0,-50699000.0,-40555000.0,-46092000.0,
Special Income Charges,-75301000.0,-50699000.0,-40555000.0,-46092000.0,
Other Special Charges,36931000.0,29560000.0,21264000.0,15515000.0,
Impairment Of Capital Assets,38370000.0,21139000.0,19291000.0,30577000.0,
Net Non Operating Interest Income Expense,62693000.0,21128000.0,7820000.0,3617000.0,
Total Other Finance Cost,,,,,-14327000.0
Interest Income Non Operating,62693000.0,21128000.0,7820000.0,3617000.0,
Operating Income,1633114000.0,1211102000.0,845498000.0,336256000.0,
Operating Expense,952978000.0,851017000.0,861511000.0,704825000.0,
Other Operating Expenses,,29560000.0,21264000.0,15515000.0,11108000.0
Depreciation Amortization Depletion Income Statement,319394000.0,286826000.0,254657000.0,238534000.0,
Depreciation And Amortization In Income Statement,319394000.0,286826000.0,254657000.0,238534000.0,
Selling General And Administration,633584000.0,564191000.0,606854000.0,466291000.0,
General And Administrative Expense,633584000.0,564191000.0,606854000.0,466291000.0,
Other Gand A,633584000.0,564191000.0,606854000.0,466291000.0,
Gross Profit,2586092000.0,2062119000.0,1707009000.0,1041081000.0,
Cost Of Revenue,7285557000.0,6572533000.0,5840052000.0,4943553000.0,
Total Revenue,9871649000.0,8634652000.0,7547061000.0,5984634000.0,
Operating Revenue,9871649000.0,8634652000.0,7547061000.0,5984634000.0,
