,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-3707119.0,
Tax Rate For Calcs,0.233,0.227,0.229,0.191,
Normalized EBITDA,3733231000.0,5496809000.0,4613932000.0,1145553000.0,
Total Unusual Items,,0.0,0.0,-19409000.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-19409000.0,0.0
Net Income From Continuing Operation Net Minority Interest,2450882000.0,3862674000.0,3214066000.0,550822000.0,
Reconciled Depreciation,437804000.0,384202000.0,347653000.0,325789000.0,
Reconciled Cost Of Revenue,14345677000.0,15786578000.0,12728005000.0,7869964000.0,
EBITDA,3733231000.0,5496809000.0,4613932000.0,1126144000.0,
EBIT,3295427000.0,5112607000.0,4266279000.0,800355000.0,
Net Interest Income,-76484000.0,-91538000.0,-57209000.0,-94877000.0,
Interest Expense,76484000.0,91538000.0,57209000.0,94877000.0,
Normalized Income,2450882000.0,3862674000.0,3214066000.0,566523881.0,
Net Income From Continuing And Discontinued Operation,2450882000.0,3862674000.0,3214066000.0,550822000.0,
Total Expenses,15372102000.0,16716401000.0,13719634000.0,8673203000.0,
Total Operating Income As Reported,3151181000.0,5091822000.0,4301105000.0,847142000.0,
Diluted Average Shares,167431000.0,184622000.0,206615000.0,212345000.0,
Basic Average Shares,166552000.0,183393000.0,205115000.0,211140000.0,
Diluted EPS,14.64,20.92,15.56,2.59,
Basic EPS,14.72,21.06,15.67,2.61,
Diluted NI Availto Com Stockholders,2450882000.0,3862674000.0,3214066000.0,550822000.0,
Net Income Common Stockholders,2450882000.0,3862674000.0,3214066000.0,550822000.0,
Net Income,2450882000.0,3862674000.0,3214066000.0,550822000.0,
Minority Interests,-16450000.0,-16818000.0,-32748000.0,-20006000.0,
Net Income Including Noncontrolling Interests,2467332000.0,3879492000.0,3246814000.0,570828000.0,
Net Income Continuous Operations,2467332000.0,3879492000.0,3246814000.0,570828000.0,
Tax Provision,751611000.0,1141577000.0,962256000.0,134650000.0,
Pretax Income,3218943000.0,5021069000.0,4209070000.0,705478000.0,
Other Income Expense,-127787000.0,-431766000.0,-422937000.0,-127924000.0,
Other Non Operating Income Expenses,144246000.0,20785000.0,-34826000.0,-46787000.0,
Special Income Charges,,0.0,0.0,-19409000.0,0.0
Impairment Of Capital Assets,,0.0,0.0,19409000.0,0.0
Earnings From Equity Interest,-272033000.0,-452551000.0,-388111000.0,-61728000.0,
Net Non Operating Interest Income Expense,-76484000.0,-91538000.0,-57209000.0,-94877000.0,
Interest Expense Non Operating,76484000.0,91538000.0,57209000.0,94877000.0,
Operating Income,3423214000.0,5544373000.0,4689216000.0,928279000.0,
Operating Expense,622669000.0,573458000.0,673208000.0,506449000.0,
Depreciation Amortization Depletion Income Statement,34048000.0,27837000.0,29232000.0,28999000.0,
Depreciation And Amortization In Income Statement,34048000.0,27837000.0,29232000.0,28999000.0,
Amortization,34048000.0,27837000.0,29232000.0,28999000.0,
Amortization Of Intangibles Income Statement,34048000.0,27837000.0,29232000.0,28999000.0,
Selling General And Administration,588621000.0,545621000.0,643976000.0,477450000.0,
General And Administrative Expense,,545621000.0,643976000.0,477450000.0,436498000.0
Other Gand A,,545621000.0,643976000.0,477450000.0,436498000.0
Salaries And Wages,,452551000.0,388111000.0,61728000.0,78029000.0
Gross Profit,4045883000.0,6117831000.0,5362424000.0,1434728000.0,
Cost Of Revenue,14749433000.0,16142943000.0,13046426000.0,8166754000.0,
Total Revenue,18795316000.0,22260774000.0,18408850000.0,9601482000.0,
Operating Revenue,18795316000.0,22260774000.0,18408850000.0,9601482000.0,
