,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-456099000.0,461700.0,-43800.0,9967800.0,
Tax Rate For Calcs,0.21,0.243,0.219,0.222,
Normalized EBITDA,3568027000.0,4185480000.0,3489776000.0,3211483000.0,
Total Unusual Items,-2171900000.0,1900000.0,-200000.0,44900000.0,
Total Unusual Items Excluding Goodwill,-2171900000.0,1900000.0,-200000.0,44900000.0,
Net Income From Continuing Operation Net Minority Interest,-442240000.0,1404875000.0,1220527000.0,1205167000.0,
Reconciled Depreciation,815723000.0,1643138000.0,1334973000.0,1159059000.0,
Reconciled Cost Of Revenue,7063944000.0,6879402000.0,5112029000.0,4468092000.0,
EBITDA,1396127000.0,4187380000.0,3489576000.0,3256383000.0,
EBIT,580404000.0,2544242000.0,2154603000.0,2097324000.0,
Net Interest Income,-761241000.0,-627774000.0,-556734000.0,-533652000.0,
Interest Expense,855441000.0,678274000.0,582334000.0,538452000.0,
Interest Income,94200000.0,50500000.0,25600000.0,4800000.0,
Normalized Income,1273561000.0,1403436700.0,1220683200.0,1170234800.0,
Net Income From Continuing And Discontinued Operation,-442240000.0,1404875000.0,1220527000.0,1205167000.0,
Total Expenses,9378470000.0,9871382000.0,7785364000.0,6915696000.0,
Total Operating Income As Reported,2399335000.0,2198154000.0,1993321000.0,1988734000.0,
Diluted Average Shares,349840481.0,347246768.0,344631056.0,339847062.0,
Basic Average Shares,349580638.0,346783444.0,343972926.0,338836147.0,
Diluted EPS,-1.27,4.05,3.54,3.55,
Basic EPS,-1.27,4.05,3.55,3.56,
Diluted NI Availto Com Stockholders,-442240000.0,1404875000.0,1220527000.0,1205167000.0,
Net Income Common Stockholders,-442240000.0,1404875000.0,1220527000.0,1205167000.0,
Net Income,-442240000.0,1404875000.0,1220527000.0,1205167000.0,
Minority Interests,-7519000.0,-7519000.0,-7519000.0,-7519000.0,
Net Income Including Noncontrolling Interests,-434721000.0,1412394000.0,1228046000.0,1212686000.0,
Net Income Continuous Operations,-434721000.0,1412394000.0,1228046000.0,1212686000.0,
Tax Provision,159684000.0,453574000.0,344223000.0,346186000.0,
Pretax Income,-275037000.0,1865968000.0,1572269000.0,1558872000.0,
Other Income Expense,-2046000000.0,75800000.0,51300000.0,103800000.0,
Other Non Operating Income Expenses,110400000.0,51000000.0,37300000.0,44700000.0,
Special Income Charges,-2167000000.0,0.0,0.0,43800000.0,
Gain On Sale Of Ppe,,2600000.0,100000.0,1800000.0,
Other Special Charges,,-47300000.0,-37300000.0,-42000000.0,-45000000.0
Write Off,2167000000.0,0.0,0.0,,
Impairment Of Capital Assets,,,,0.0,239644000.0
Earnings From Equity Interest,15500000.0,22900000.0,14200000.0,14200000.0,
Gain On Sale Of Security,-4900000.0,1900000.0,-200000.0,1100000.0,
Net Non Operating Interest Income Expense,-761241000.0,-627774000.0,-556734000.0,-533652000.0,
Interest Expense Non Operating,855441000.0,678274000.0,582334000.0,538452000.0,
Interest Income Non Operating,94200000.0,50500000.0,25600000.0,4800000.0,
Operating Income,2532235000.0,2417954000.0,2077721000.0,1988734000.0,
Operating Expense,2314526000.0,2991980000.0,2673335000.0,2447604000.0,
Other Operating Expenses,691344000.0,658051000.0,592775000.0,535760000.0,
Other Taxes,940359000.0,910591000.0,829987000.0,752785000.0,
Depreciation Amortization Depletion Income Statement,815723000.0,1643138000.0,1334973000.0,1159059000.0,
Depreciation And Amortization In Income Statement,815723000.0,1643138000.0,1334973000.0,1159059000.0,
Amortization,-490117000.0,448892000.0,231965000.0,177679000.0,
Amortization Of Intangibles Income Statement,-490117000.0,448892000.0,231965000.0,177679000.0,
Depreciation Income Statement,1305840000.0,1194246000.0,1103008000.0,981380000.0,
Selling General And Administration,-132900000.0,-219800000.0,-84400000.0,,
General And Administrative Expense,-132900000.0,-219800000.0,-84400000.0,,
Salaries And Wages,-132900000.0,-219800000.0,-84400000.0,,
Gross Profit,4846761000.0,5409934000.0,4751056000.0,4436338000.0,
Cost Of Revenue,7063944000.0,6879402000.0,5112029000.0,4468092000.0,
Total Revenue,11910705000.0,12289336000.0,9863085000.0,8904430000.0,
Operating Revenue,11910705000.0,12289336000.0,9863085000.0,8904430000.0,
