,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-81250000.0,-66696000.0,-528500.0,-4294400.0,
Tax Rate For Calcs,0.25,0.21,0.035,0.032,
Normalized EBITDA,1133800000.0,1266200000.0,2364500000.0,2154700000.0,
Total Unusual Items,-325000000.0,-317600000.0,-15100000.0,-134200000.0,
Total Unusual Items Excluding Goodwill,-325000000.0,-317600000.0,-15100000.0,-134200000.0,
Net Income From Continuing Operation Net Minority Interest,-281700000.0,170100000.0,1552500000.0,1185000000.0,
Reconciled Depreciation,625100000.0,572200000.0,577100000.0,578100000.0,
Reconciled Cost Of Revenue,11848500000.0,12663300000.0,10189100000.0,8652300000.0,
EBITDA,808800000.0,948600000.0,2349400000.0,2020500000.0,
EBIT,183700000.0,376400000.0,1772300000.0,1442400000.0,
Net Interest Income,-372500000.0,-283800000.0,-175600000.0,-205100000.0,
Interest Expense,559400000.0,338500000.0,185400000.0,222600000.0,
Interest Income,186900000.0,54700000.0,9800000.0,17500000.0,
Normalized Income,-37950000.0,421004000.0,1567071500.0,1314905600.0,
Net Income From Continuing And Discontinued Operation,-310500000.0,1062500000.0,1689200000.0,1233800000.0,
Total Expenses,15139200000.0,16033300000.0,13382200000.0,11280800000.0,
Diluted Average Shares,149751000.0,156553000.0,165024000.0,155861000.0,
Basic Average Shares,149751000.0,148170000.0,158760000.0,154176000.0,
Diluted EPS,-2.07,6.76,10.16,7.77,
Basic EPS,-2.07,7.13,10.55,7.85,
Diluted NI Availto Com Stockholders,-310500000.0,1057900000.0,1676300000.0,1211400000.0,
Average Dilution Earnings,0.0,-4600000.0,-12900000.0,-22400000.0,
Net Income Common Stockholders,-310500000.0,1062500000.0,1689200000.0,1233800000.0,
Otherunder Preferred Stock Dividend,,,,-1700000.0,-1700000.0
Preferred Stock Dividends,,,,24100000.0,1800000.0
Net Income,-310500000.0,1062500000.0,1689200000.0,1233800000.0,
Minority Interests,0.0,-200000.0,1700000.0,-900000.0,
Net Income Including Noncontrolling Interests,-310500000.0,1062700000.0,1687500000.0,1234700000.0,
Net Income Discontinuous Operations,-28800000.0,892400000.0,136700000.0,48800000.0,
Net Income Continuous Operations,-281700000.0,170300000.0,1550800000.0,1185900000.0,
Earnings From Equity Interest Net Of Tax,0.0,0.0,19000000.0,9100000.0,
Tax Provision,-94000000.0,-132400000.0,55100000.0,43000000.0,
Pretax Income,-375700000.0,37900000.0,1586900000.0,1219800000.0,
Other Income Expense,-645100000.0,-592400000.0,-136600000.0,-352000000.0,
Other Non Operating Income Expenses,-320100000.0,-274800000.0,-189500000.0,-217800000.0,
Special Income Charges,-325000000.0,-317600000.0,-15100000.0,-134200000.0,
Gain On Sale Of Business,-10800000.0,-8400000.0,-600000.0,-13500000.0,
Other Special Charges,,,,46900000.0,17900000.0
Write Off,274800000.0,168400000.0,0.0,,
Restructuring And Mergern Acquisition,39400000.0,140800000.0,14500000.0,73800000.0,
Earnings From Equity Interest,0.0,0.0,68000000.0,0.0,
Net Non Operating Interest Income Expense,-372500000.0,-283800000.0,-175600000.0,-205100000.0,
Interest Expense Non Operating,559400000.0,338500000.0,185400000.0,222600000.0,
Interest Income Non Operating,186900000.0,54700000.0,9800000.0,17500000.0,
Operating Income,641900000.0,914100000.0,1899100000.0,1776900000.0,
Operating Expense,3290700000.0,3370000000.0,3193100000.0,2628500000.0,
Other Operating Expenses,,274800000.0,189500000.0,217800000.0,201100000.0
Provision For Doubtful Accounts,8700000.0,14300000.0,0.0,29000000.0,
Selling General And Administration,3282000000.0,3355700000.0,3193100000.0,2599500000.0,
Gross Profit,3932600000.0,4284100000.0,5092200000.0,4405400000.0,
Cost Of Revenue,11848500000.0,12663300000.0,10189100000.0,8652300000.0,
Total Revenue,15781100000.0,16947400000.0,15281300000.0,13057700000.0,
Operating Revenue,15781100000.0,16947400000.0,15281300000.0,13057700000.0,
