,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-18000000.0,-9331000.0,-38726000.0,-540945000.0,
Tax Rate For Calcs,0.24,0.217,0.289,0.135,
Normalized EBITDA,3250000000.0,3324000000.0,3790000000.0,7741000000.0,
Total Unusual Items,-75000000.0,-43000000.0,-134000000.0,-4007000000.0,
Total Unusual Items Excluding Goodwill,-75000000.0,-43000000.0,-134000000.0,-4007000000.0,
Net Income From Continuing Operation Net Minority Interest,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Reconciled Depreciation,627000000.0,644000000.0,731000000.0,746000000.0,
Reconciled Cost Of Revenue,6801000000.0,6665000000.0,6635000000.0,6619000000.0,
EBITDA,3175000000.0,3281000000.0,3656000000.0,3734000000.0,
EBIT,2548000000.0,2637000000.0,2925000000.0,2988000000.0,
Net Interest Income,-250000000.0,0.0,0.0,,
Interest Expense,358000000.0,0.0,0.0,,
Interest Income,108000000.0,0.0,0.0,,
Normalized Income,1721000000.0,2097669000.0,2173274000.0,2587055000.0,
Net Income From Continuing And Discontinued Operation,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Total Expenses,12915000000.0,12274000000.0,12020000000.0,11479000000.0,
Total Operating Income As Reported,2512000000.0,2675000000.0,2920000000.0,-979000000.0,
Diluted Average Shares,1850325000.0,1888972560.0,1888972560.0,1888972560.0,
Basic Average Shares,1846135000.0,1888972560.0,1888972560.0,1888972560.0,
Diluted EPS,0.9,1.092657,1.100069,-0.465332,
Basic EPS,0.9,1.092657,1.100069,-0.465332,
Diluted NI Availto Com Stockholders,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Net Income Common Stockholders,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Otherunder Preferred Stock Dividend,,632000000.0,,,
Net Income,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Net Income Including Noncontrolling Interests,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Net Income Continuous Operations,1664000000.0,2064000000.0,2078000000.0,-879000000.0,
Tax Provision,526000000.0,573000000.0,847000000.0,-137000000.0,
Pretax Income,2190000000.0,2637000000.0,2925000000.0,-1016000000.0,
Other Income Expense,-89000000.0,-39000000.0,-109000000.0,-4004000000.0,
Other Non Operating Income Expenses,-14000000.0,4000000.0,25000000.0,3000000.0,
Special Income Charges,-17000000.0,-1000000.0,-114000000.0,-3967000000.0,
Gain On Sale Of Ppe,9000000.0,-8000000.0,-22000000.0,,
Other Special Charges,26000000.0,-7000000.0,92000000.0,3967000000.0,
Restructuring And Mergern Acquisition,-45000000.0,0.0,0.0,,
Earnings From Equity Interest,,,0.0,0.0,275000000.0
Gain On Sale Of Security,-58000000.0,-42000000.0,-20000000.0,-40000000.0,
Net Non Operating Interest Income Expense,-250000000.0,0.0,0.0,,
Interest Expense Non Operating,358000000.0,0.0,0.0,,
Interest Income Non Operating,108000000.0,0.0,0.0,,
Operating Income,2529000000.0,2676000000.0,3034000000.0,2988000000.0,
Operating Expense,6114000000.0,5609000000.0,5385000000.0,4860000000.0,
Other Operating Expenses,-27000000.0,-24000000.0,-99000000.0,-96000000.0,
Selling General And Administration,6141000000.0,5633000000.0,5484000000.0,4956000000.0,
Gross Profit,8643000000.0,8285000000.0,8419000000.0,7848000000.0,
Cost Of Revenue,6801000000.0,6665000000.0,6635000000.0,6619000000.0,
Total Revenue,15444000000.0,14950000000.0,15054000000.0,14467000000.0,
Operating Revenue,15444000000.0,14950000000.0,15054000000.0,14467000000.0,
