,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,291297825.0,-1226037024.0,-1103464089.0,-41419220.0,
Tax Rate For Calcs,0.175,0.237,0.273,0.235,
Normalized EBITDA,2407684000.0,9456076000.0,4471085000.0,626371000.0,
Total Unusual Items,1664559000.0,-5173152000.0,-4041993000.0,-176252000.0,
Total Unusual Items Excluding Goodwill,1664559000.0,-5173152000.0,-4041993000.0,-176252000.0,
Net Income From Continuing Operation Net Minority Interest,1735232000.0,1770965000.0,-1142747000.0,-958799000.0,
Reconciled Depreciation,1749085000.0,1698607000.0,1708877000.0,1444953000.0,
Reconciled Cost Of Revenue,1986842000.0,1966947000.0,1901981000.0,1574874000.0,
EBITDA,4072243000.0,4282924000.0,429092000.0,450119000.0,
EBIT,2323158000.0,2584317000.0,-1279785000.0,-994834000.0,
Net Interest Income,-219660000.0,-249655000.0,-289753000.0,-259268000.0,
Interest Expense,219660000.0,249655000.0,289753000.0,259268000.0,
Normalized Income,361970825.0,5718079976.0,1795781911.0,-823966220.0,
Net Income From Continuing And Discontinued Operation,1735232000.0,1770965000.0,-1142747000.0,-958799000.0,
Total Expenses,4411383000.0,4383152000.0,4077497000.0,3477211000.0,
Total Operating Income As Reported,2314411000.0,2717997000.0,-1360975000.0,-877666000.0,
Diluted Average Shares,413224000.0,406495000.0,323196000.0,260613000.0,
Basic Average Shares,380902000.0,370048000.0,323196000.0,260613000.0,
Diluted EPS,4.22,4.38,-3.58,-3.71,
Basic EPS,4.56,4.79,-3.58,-3.71,
Diluted NI Availto Com Stockholders,1735232000.0,1770965000.0,-1142747000.0,-958799000.0,
Net Income Common Stockholders,1735232000.0,1770965000.0,-1142747000.0,-958799000.0,
Net Income,1735232000.0,1770965000.0,-1142747000.0,-958799000.0,
Minority Interests,688000.0,-9977000.0,-1246000.0,10000.0,
Net Income Including Noncontrolling Interests,1734544000.0,1780942000.0,-1141501000.0,-958809000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,1734544000.0,1780942000.0,-1141501000.0,-958809000.0,
Tax Provision,368954000.0,553720000.0,-428037000.0,-295293000.0,
Pretax Income,2103498000.0,2334662000.0,-1569538000.0,-1254102000.0,
Other Income Expense,1664559000.0,-5173152000.0,-4041993000.0,-176252000.0,
Special Income Charges,-183209000.0,-536569000.0,-357897000.0,-297510000.0,
Gain On Sale Of Ppe,-17445000.0,8446000.0,21124000.0,,
Gain On Sale Of Business,,0.0,0.0,187223000.0,0.0
Other Special Charges,80000.0,140029000.0,9756000.0,25435000.0,
Write Off,0.0,214195000.0,0.0,306688000.0,
Impairment Of Capital Assets,109421000.0,176606000.0,311835000.0,442111000.0,
Restructuring And Mergern Acquisition,56263000.0,14185000.0,57430000.0,17187000.0,
Earnings From Equity Interest,,,,187223000.0,0.0
Gain On Sale Of Security,1847768000.0,-4636583000.0,-3684096000.0,121258000.0,
Net Non Operating Interest Income Expense,-219660000.0,-249655000.0,-289753000.0,-259268000.0,
Interest Expense Non Operating,219660000.0,249655000.0,289753000.0,259268000.0,
Operating Income,658599000.0,7757469000.0,2762208000.0,-818582000.0,
Operating Expense,2424541000.0,2416205000.0,2175516000.0,1902337000.0,
Other Operating Expenses,2188370000.0,2163560000.0,1979201000.0,1727568000.0,
Depreciation Amortization Depletion Income Statement,,,,,35916000.0
Depreciation And Amortization In Income Statement,,,,,35916000.0
Amortization,,,,,35916000.0
Amortization Of Intangibles Income Statement,,,,,35916000.0
Selling General And Administration,236171000.0,252645000.0,196315000.0,174769000.0,
Gross Profit,3083140000.0,10173674000.0,4937724000.0,1083755000.0,
Cost Of Revenue,1986842000.0,1966947000.0,1901981000.0,1574874000.0,
Total Revenue,5069982000.0,12140621000.0,6839705000.0,2658629000.0,
Operating Revenue,5069982000.0,12140621000.0,6839705000.0,2658629000.0,
