,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-39048000.0,-185556000.0,-8455000.0,-469854000.0,
Tax Rate For Calcs,0.24,0.21,0.19,0.27,
Normalized EBITDA,2332000000.0,1756500000.0,2329900000.0,2292900000.0,
Total Unusual Items,-162700000.0,-883600000.0,-44500000.0,-1740200000.0,
Total Unusual Items Excluding Goodwill,-162700000.0,-883600000.0,-44500000.0,-1740200000.0,
Net Income From Continuing Operation Net Minority Interest,948900000.0,-175300000.0,1005700000.0,-949000000.0,
Reconciled Depreciation,682800000.0,684800000.0,786100000.0,922000000.0,
Reconciled Cost Of Revenue,7333300000.0,7045800000.0,6226300000.0,5885700000.0,
EBITDA,2169300000.0,872900000.0,2285400000.0,552700000.0,
EBIT,1486500000.0,188100000.0,1499300000.0,-369300000.0,
Net Interest Income,-208600000.0,-246300000.0,-258300000.0,-271300000.0,
Interest Expense,234000000.0,250600000.0,260300000.0,274600000.0,
Interest Income,25400000.0,4300000.0,2000000.0,3300000.0,
Normalized Income,1072552000.0,522744000.0,1041745000.0,321346000.0,
Net Income From Continuing And Discontinued Operation,948900000.0,-175300000.0,1005700000.0,-949000000.0,
Total Expenses,10103000000.0,9628000000.0,8734400000.0,8292400000.0,
Total Operating Income As Reported,1438200000.0,157500000.0,1454400000.0,-408900000.0,
Diluted Average Shares,217300000.0,216900000.0,217600000.0,216800000.0,
Basic Average Shares,216000000.0,216900000.0,217100000.0,216800000.0,
Diluted EPS,4.37,-0.81,4.62,-4.38,
Basic EPS,4.39,-0.81,4.63,-4.38,
Diluted NI Availto Com Stockholders,948900000.0,-175300000.0,1005700000.0,-949000000.0,
Net Income Common Stockholders,948900000.0,-175300000.0,1005700000.0,-949000000.0,
Net Income,948900000.0,-175300000.0,1005700000.0,-949000000.0,
Minority Interests,-7500000.0,11200000.0,-2800000.0,-3300000.0,
Net Income Including Noncontrolling Interests,956400000.0,-186500000.0,1008500000.0,-945700000.0,
Net Income Continuous Operations,956400000.0,-186500000.0,1008500000.0,-945700000.0,
Tax Provision,296100000.0,124000000.0,230500000.0,301800000.0,
Pretax Income,1252500000.0,-62500000.0,1239000000.0,-643900000.0,
Other Income Expense,-138000000.0,-889200000.0,-48000000.0,-1734200000.0,
Other Non Operating Income Expenses,12700000.0,-10300000.0,-3500000.0,6000000.0,
Special Income Charges,-162700000.0,-883600000.0,-44500000.0,-1740200000.0,
Gain On Sale Of Ppe,0.0,-3100000.0,-25900000.0,-119500000.0,
Gain On Sale Of Business,2200000.0,6800000.0,6600000.0,2700000.0,
Write Off,,,13500000.0,1516200000.0,12200000.0
Impairment Of Capital Assets,160800000.0,881300000.0,13500000.0,1555800000.0,
Restructuring And Mergern Acquisition,4100000.0,6000000.0,11700000.0,67600000.0,
Earnings From Equity Interest,12000000.0,4700000.0,0.0,0.0,
Gain On Sale Of Security,,,-7400000.0,2800000.0,-20400000.0
Net Non Operating Interest Income Expense,-208600000.0,-246300000.0,-258300000.0,-271300000.0,
Interest Expense Non Operating,234000000.0,250600000.0,260300000.0,274600000.0,
Interest Income Non Operating,25400000.0,4300000.0,2000000.0,3300000.0,
Operating Income,1599100000.0,1073000000.0,1545300000.0,1361600000.0,
Operating Expense,2769700000.0,2582200000.0,2508100000.0,2406700000.0,
Selling General And Administration,2769700000.0,2582200000.0,2508100000.0,2406700000.0,
General And Administrative Expense,2769700000.0,2582200000.0,2508100000.0,2406700000.0,
Other Gand A,2779900000.0,2618800000.0,2554500000.0,2437000000.0,
Salaries And Wages,-10200000.0,-36600000.0,-46400000.0,-30300000.0,
Gross Profit,4368800000.0,3655200000.0,4053400000.0,3768300000.0,
Cost Of Revenue,7333300000.0,7045800000.0,6226300000.0,5885700000.0,
Total Revenue,11702100000.0,10701000000.0,10279700000.0,9654000000.0,
Excise Taxes,2182500000.0,2106500000.0,2170200000.0,2069800000.0,
Operating Revenue,13884600000.0,12807500000.0,12449900000.0,11723800000.0,
