,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,7474000.0,9360000.0,5125000.0,4512000.0,
Tax Rate For Calcs,0.202,0.195,0.125,0.141,
Normalized EBITDA,1258000000.0,1131000000.0,963000000.0,1139000000.0,
Total Unusual Items,37000000.0,48000000.0,41000000.0,32000000.0,
Total Unusual Items Excluding Goodwill,37000000.0,48000000.0,41000000.0,32000000.0,
Net Income From Continuing Operation Net Minority Interest,681000000.0,579000000.0,544000000.0,696000000.0,
Reconciled Depreciation,347000000.0,358000000.0,293000000.0,247000000.0,
Reconciled Cost Of Revenue,9808000000.0,9236000000.0,8156000000.0,7691000000.0,
EBITDA,1295000000.0,1179000000.0,1004000000.0,1171000000.0,
EBIT,948000000.0,821000000.0,711000000.0,924000000.0,
Net Interest Income,-95000000.0,-102000000.0,-89000000.0,-114000000.0,
Interest Expense,95000000.0,102000000.0,89000000.0,114000000.0,
Normalized Income,651474000.0,540360000.0,508125000.0,668512000.0,
Net Income From Continuing And Discontinued Operation,681000000.0,579000000.0,544000000.0,696000000.0,
Total Expenses,10710000000.0,10159000000.0,9052000000.0,8594000000.0,
Total Operating Income As Reported,781000000.0,565000000.0,513000000.0,799000000.0,
Diluted Average Shares,39900000.0,40100000.0,40300000.0,40600000.0,
Basic Average Shares,39900000.0,40100000.0,40300000.0,40600000.0,
Diluted EPS,17.07,14.44,13.5,17.14,
Basic EPS,17.07,14.44,13.5,17.14,
Diluted NI Availto Com Stockholders,681000000.0,579000000.0,544000000.0,696000000.0,
Net Income Common Stockholders,681000000.0,579000000.0,544000000.0,696000000.0,
Net Income,681000000.0,579000000.0,544000000.0,696000000.0,
Net Income Including Noncontrolling Interests,681000000.0,579000000.0,544000000.0,696000000.0,
Net Income Continuous Operations,681000000.0,579000000.0,544000000.0,696000000.0,
Tax Provision,172000000.0,140000000.0,78000000.0,114000000.0,
Pretax Income,853000000.0,719000000.0,622000000.0,810000000.0,
Other Income Expense,204000000.0,304000000.0,239000000.0,157000000.0,
Other Non Operating Income Expenses,167000000.0,256000000.0,198000000.0,125000000.0,
Special Income Charges,,,0.0,0.0,-29000000.0
Impairment Of Capital Assets,,,0.0,0.0,29000000.0
Earnings From Equity Interest,,,,32000000.0,22000000.0
Gain On Sale Of Security,37000000.0,48000000.0,41000000.0,32000000.0,
Net Non Operating Interest Income Expense,-95000000.0,-102000000.0,-89000000.0,-114000000.0,
Interest Expense Non Operating,95000000.0,102000000.0,89000000.0,114000000.0,
Operating Income,744000000.0,517000000.0,472000000.0,767000000.0,
Operating Expense,902000000.0,923000000.0,896000000.0,903000000.0,
Other Operating Expenses,-120000000.0,-1000000.0,-2000000.0,-1000000.0,
Selling General And Administration,1022000000.0,924000000.0,898000000.0,904000000.0,
General And Administrative Expense,1022000000.0,924000000.0,898000000.0,904000000.0,
Other Gand A,1022000000.0,924000000.0,898000000.0,904000000.0,
Gross Profit,1646000000.0,1440000000.0,1368000000.0,1670000000.0,
Cost Of Revenue,9808000000.0,9236000000.0,8156000000.0,7691000000.0,
Total Revenue,11454000000.0,10676000000.0,9524000000.0,9361000000.0,
Operating Revenue,11454000000.0,10676000000.0,9524000000.0,9361000000.0,
