,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-6860000.0,0.0,-1245000.0,-3723000.0,
Tax Rate For Calcs,0.245,0.249,0.249,0.219,
Normalized EBITDA,6655000000.0,5464000000.0,4258000000.0,3813000000.0,
Total Unusual Items,-28000000.0,0.0,-5000000.0,-17000000.0,
Total Unusual Items Excluding Goodwill,-28000000.0,0.0,-5000000.0,-17000000.0,
Net Income From Continuing Operation Net Minority Interest,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Reconciled Depreciation,2781000000.0,2217000000.0,1983000000.0,1988000000.0,
Reconciled Cost Of Revenue,6169000000.0,4793000000.0,4252000000.0,3746000000.0,
EBITDA,6627000000.0,5464000000.0,4253000000.0,3796000000.0,
EBIT,3846000000.0,3247000000.0,2270000000.0,1808000000.0,
Net Interest Income,-635000000.0,-445000000.0,-424000000.0,-669000000.0,
Interest Expense,635000000.0,445000000.0,424000000.0,669000000.0,
Normalized Income,2445140000.0,2105000000.0,1389755000.0,903277000.0,
Net Income From Continuing And Discontinued Operation,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Total Expenses,10477000000.0,8410000000.0,7434000000.0,6713000000.0,
Total Operating Income As Reported,3827000000.0,3232000000.0,2277000000.0,1800000000.0,
Diluted Average Shares,68710000.0,71000000.0,72800000.0,72900000.0,
Basic Average Shares,68470000.0,70700000.0,72400000.0,72700000.0,
Diluted EPS,35.28,29.65,19.04,12.2,
Basic EPS,35.4,29.773692,19.143646,12.242091,
Diluted NI Availto Com Stockholders,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Net Income Common Stockholders,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Net Income,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Net Income Including Noncontrolling Interests,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Net Income Continuous Operations,2424000000.0,2105000000.0,1386000000.0,890000000.0,
Tax Provision,787000000.0,697000000.0,460000000.0,249000000.0,
Pretax Income,3211000000.0,2802000000.0,1846000000.0,1139000000.0,
Other Income Expense,-9000000.0,15000000.0,-12000000.0,-9000000.0,
Other Non Operating Income Expenses,19000000.0,15000000.0,-7000000.0,8000000.0,
Special Income Charges,-28000000.0,0.0,-5000000.0,-17000000.0,
Restructuring And Mergern Acquisition,28000000.0,0.0,5000000.0,17000000.0,
Net Non Operating Interest Income Expense,-635000000.0,-445000000.0,-424000000.0,-669000000.0,
Total Other Finance Cost,,,,,648000000.0
Interest Expense Non Operating,635000000.0,445000000.0,424000000.0,669000000.0,
Operating Income,3855000000.0,3232000000.0,2282000000.0,1817000000.0,
Operating Expense,1958000000.0,1764000000.0,1571000000.0,1366000000.0,
Depreciation Amortization Depletion Income Statement,431000000.0,364000000.0,372000000.0,387000000.0,
Depreciation And Amortization In Income Statement,431000000.0,364000000.0,372000000.0,387000000.0,
Selling General And Administration,1527000000.0,1400000000.0,1199000000.0,979000000.0,
Gross Profit,5813000000.0,4996000000.0,3853000000.0,3183000000.0,
Cost Of Revenue,8519000000.0,6646000000.0,5863000000.0,5347000000.0,
Total Revenue,14332000000.0,11642000000.0,9716000000.0,8530000000.0,
Operating Revenue,14332000000.0,11642000000.0,9716000000.0,8530000000.0,
