,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-4597880.566455,2439274.077239,-19930637.429792,-2871645.208281,
Tax Rate For Calcs,0.056001,0.04924,0.080675,0.035732,
Normalized EBITDA,3685261000.0,3060509000.0,2096928000.0,1462313000.0,
Total Unusual Items,-82104000.0,49538000.0,-247050000.0,-80366000.0,
Total Unusual Items Excluding Goodwill,-82104000.0,49538000.0,-247050000.0,-80366000.0,
Net Income From Continuing Operation Net Minority Interest,872309000.0,869408000.0,359456000.0,395486000.0,
Reconciled Depreciation,1895177000.0,1670389000.0,897835000.0,677038000.0,
Reconciled Cost Of Revenue,316964000.0,226330000.0,133605000.0,104603000.0,
EBITDA,3603157000.0,3110047000.0,1849878000.0,1381947000.0,
EBIT,1707980000.0,1439658000.0,952043000.0,704909000.0,
Net Interest Income,-737612000.0,-464505000.0,-323644000.0,-305204000.0,
Interest Expense,779045000.0,522059000.0,319090000.0,293710000.0,
Interest Income,73460000.0,76611000.0,13847000.0,3012000.0,
Normalized Income,949815119.433545,822309274.077239,586575362.570208,472980354.791719,
Net Income From Continuing And Discontinued Operation,872309000.0,869408000.0,359456000.0,395486000.0,
Total Expenses,2356677000.0,2035178000.0,1128420000.0,854856000.0,
Diluted Average Shares,694819000.0,613472663.0,591261991.0,346917544.0,
Basic Average Shares,692298000.0,611765815.0,591261991.0,343900870.0,
Diluted EPS,1.26,1.42,0.87,1.14,
Basic EPS,1.26,1.42,0.87,1.15,
Diluted NI Availto Com Stockholders,872309000.0,869408000.0,359456000.0,395486000.0,
Net Income Common Stockholders,872309000.0,869408000.0,359456000.0,395486000.0,
Otherunder Preferred Stock Dividend,,,,,0.0
Net Income,872309000.0,869408000.0,359456000.0,395486000.0,
Minority Interests,-4605000.0,-3008000.0,-1291000.0,-1020000.0,
Net Income Including Noncontrolling Interests,876914000.0,872416000.0,360747000.0,396506000.0,
Net Income Continuous Operations,876914000.0,872416000.0,360747000.0,396506000.0,
Tax Provision,52021000.0,45183000.0,31657000.0,14693000.0,
Pretax Income,928935000.0,917599000.0,392404000.0,411199000.0,
Other Income Expense,-55769000.0,73601000.0,-235995000.0,-75828000.0,
Other Non Operating Income Expenses,23789000.0,30511000.0,9949000.0,4538000.0,
Special Income Charges,-101546000.0,-39390000.0,-303558000.0,-157051000.0,
Other Special Charges,,-367000.0,97178000.0,9819000.0,
Write Off,87082000.0,25860000.0,38967000.0,147232000.0,
Impairment Of Capital Assets,87082000.0,25860000.0,38967000.0,147232000.0,
Restructuring And Mergern Acquisition,14464000.0,13897000.0,167413000.0,0.0,
Earnings From Equity Interest,2546000.0,-6448000.0,1106000.0,0.0,
Gain On Sale Of Security,19442000.0,88928000.0,56508000.0,76685000.0,
Net Non Operating Interest Income Expense,-737612000.0,-464505000.0,-323644000.0,-305204000.0,
Total Other Finance Cost,32027000.0,19057000.0,323644000.0,14506000.0,
Interest Expense Non Operating,779045000.0,522059000.0,319090000.0,293710000.0,
Interest Income Non Operating,73460000.0,76611000.0,13847000.0,3012000.0,
Operating Income,1722316000.0,1308503000.0,952043000.0,792231000.0,
Operating Expense,2039713000.0,1808848000.0,994815000.0,750253000.0,
Depreciation Amortization Depletion Income Statement,1895177000.0,1670389000.0,897835000.0,677038000.0,
Depreciation And Amortization In Income Statement,1895177000.0,1670389000.0,897835000.0,677038000.0,
Selling General And Administration,144536000.0,138459000.0,96980000.0,73215000.0,
General And Administrative Expense,144536000.0,138459000.0,96980000.0,73215000.0,
Other Gand A,144536000.0,138459000.0,96980000.0,73215000.0,
Gross Profit,3762029000.0,3117351000.0,1946858000.0,1542484000.0,
Cost Of Revenue,316964000.0,226330000.0,133605000.0,104603000.0,
Total Revenue,4078993000.0,3343681000.0,2080463000.0,1647087000.0,
Operating Revenue,3958150000.0,3299657000.0,2064958000.0,1639533000.0,
