,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,3800000.0,11220000.0,24000000.0,100440000.0,
Tax Rate For Calcs,0.38,0.34,0.3,0.27,
Normalized EBITDA,8579000000.0,9261000000.0,10179000000.0,3551000000.0,
Total Unusual Items,10000000.0,33000000.0,80000000.0,372000000.0,
Total Unusual Items Excluding Goodwill,10000000.0,33000000.0,80000000.0,372000000.0,
Net Income From Continuing Operation Net Minority Interest,1848000000.0,3468000000.0,4306000000.0,599000000.0,
Reconciled Depreciation,2068000000.0,2019000000.0,1998000000.0,1528000000.0,
Reconciled Cost Of Revenue,15695000000.0,15089000000.0,14030000000.0,11655000000.0,
EBITDA,8589000000.0,9294000000.0,10259000000.0,3923000000.0,
EBIT,6521000000.0,7275000000.0,8261000000.0,2395000000.0,
Net Interest Income,-515000000.0,-560000000.0,-602000000.0,-598000000.0,
Interest Expense,515000000.0,560000000.0,602000000.0,598000000.0,
Normalized Income,1841800000.0,3446220000.0,4250000000.0,327440000.0,
Net Income From Continuing And Discontinued Operation,1848000000.0,3468000000.0,4306000000.0,599000000.0,
Total Expenses,16630000000.0,15745000000.0,14559000000.0,12234000000.0,
Total Operating Income As Reported,6225000000.0,7037000000.0,8366000000.0,2437000000.0,
Diluted Average Shares,1443000000.0,1451000000.0,1482000000.0,1461000000.0,
Basic Average Shares,1435000000.0,1430000000.0,1457000000.0,1458000000.0,
Diluted EPS,1.28,2.39,2.9,0.41,
Basic EPS,1.287805,2.425175,2.955388,0.410837,
Diluted NI Availto Com Stockholders,1848000000.0,3468000000.0,4306000000.0,599000000.0,
Net Income Common Stockholders,1848000000.0,3468000000.0,4306000000.0,599000000.0,
Otherunder Preferred Stock Dividend,,,,3000000.0,3000000.0
Net Income,1848000000.0,3468000000.0,4306000000.0,599000000.0,
Minority Interests,-1903000000.0,-1011000000.0,-1059000000.0,-266000000.0,
Net Income Including Noncontrolling Interests,3751000000.0,4479000000.0,5365000000.0,865000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,3000000.0
Net Income Continuous Operations,3751000000.0,4479000000.0,5365000000.0,865000000.0,
Earnings From Equity Interest Net Of Tax,15000000.0,31000000.0,5000000.0,12000000.0,
Tax Provision,2270000000.0,2267000000.0,2299000000.0,944000000.0,
Pretax Income,6006000000.0,6715000000.0,7659000000.0,1797000000.0,
Other Income Expense,296000000.0,240000000.0,-25000000.0,431000000.0,
Other Non Operating Income Expenses,286000000.0,207000000.0,-105000000.0,59000000.0,
Special Income Charges,10000000.0,33000000.0,80000000.0,372000000.0,
Gain On Sale Of Ppe,0.0,2000000.0,80000000.0,473000000.0,
Other Special Charges,-10000000.0,-31000000.0,,101000000.0,27000000.0
Net Non Operating Interest Income Expense,-515000000.0,-560000000.0,-602000000.0,-598000000.0,
Interest Expense Non Operating,515000000.0,560000000.0,602000000.0,598000000.0,
Operating Income,6225000000.0,7035000000.0,8286000000.0,1964000000.0,
Operating Expense,935000000.0,656000000.0,529000000.0,579000000.0,
Other Operating Expenses,456000000.0,236000000.0,146000000.0,209000000.0,
Selling General And Administration,479000000.0,420000000.0,383000000.0,370000000.0,
Gross Profit,7160000000.0,7691000000.0,8815000000.0,2543000000.0,
Cost Of Revenue,15695000000.0,15089000000.0,14030000000.0,11655000000.0,
Total Revenue,22855000000.0,22780000000.0,22845000000.0,14198000000.0,
Operating Revenue,22855000000.0,22780000000.0,22845000000.0,14198000000.0,
