,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,-2826000.0,-2750000.0,-19000000.0,
Tax Rate For Calcs,0.156,0.157,0.125,0.25,
Normalized EBITDA,4896000000.0,5058000000.0,3833000000.0,2427000000.0,
Total Unusual Items,0.0,-18000000.0,-22000000.0,-76000000.0,
Total Unusual Items Excluding Goodwill,0.0,-18000000.0,-22000000.0,-76000000.0,
Net Income From Continuing Operation Net Minority Interest,2797000000.0,2787000000.0,1871000000.0,52000000.0,
Reconciled Depreciation,1106000000.0,1250000000.0,1262000000.0,1988000000.0,
Reconciled Cost Of Revenue,4917000000.0,4947000000.0,4326000000.0,3716000000.0,
EBITDA,4896000000.0,5040000000.0,3811000000.0,2351000000.0,
EBIT,3790000000.0,3790000000.0,2549000000.0,363000000.0,
Net Interest Income,-309000000.0,-416000000.0,-381000000.0,-341000000.0,
Interest Expense,438000000.0,427000000.0,369000000.0,362000000.0,
Interest Income,187000000.0,61000000.0,4000000.0,13000000.0,
Normalized Income,2797000000.0,2802174000.0,1890250000.0,109000000.0,
Net Income From Continuing And Discontinued Operation,2797000000.0,2787000000.0,1871000000.0,52000000.0,
Total Expenses,9600000000.0,9411000000.0,8480000000.0,8308000000.0,
Total Operating Income As Reported,3661000000.0,3797000000.0,2583000000.0,418000000.0,
Diluted Average Shares,261370000.0,264053000.0,275646000.0,283809000.0,
Basic Average Shares,258381000.0,261879000.0,270687000.0,279763000.0,
Diluted EPS,10.7,10.55,6.79,0.18,
Basic EPS,10.83,10.64,6.91,0.19,
Diluted NI Availto Com Stockholders,2797000000.0,2787000000.0,1871000000.0,52000000.0,
Net Income Common Stockholders,2797000000.0,2787000000.0,1871000000.0,52000000.0,
Net Income,2797000000.0,2787000000.0,1871000000.0,52000000.0,
Minority Interests,-25000000.0,-46000000.0,-35000000.0,-28000000.0,
Net Income Including Noncontrolling Interests,2822000000.0,2833000000.0,1906000000.0,80000000.0,
Net Income Continuous Operations,2822000000.0,2833000000.0,1906000000.0,80000000.0,
Earnings From Equity Interest Net Of Tax,-7000000.0,-1000000.0,-2000000.0,-4000000.0,
Tax Provision,523000000.0,529000000.0,272000000.0,-83000000.0,
Pretax Income,3352000000.0,3363000000.0,2180000000.0,1000000.0,
Other Income Expense,-15000000.0,-15000000.0,-22000000.0,38000000.0,
Other Non Operating Income Expenses,-15000000.0,3000000.0,2000000.0,114000000.0,
Special Income Charges,0.0,-18000000.0,-22000000.0,-60000000.0,
Gain On Sale Of Business,,,-2000000.0,0.0,0.0
Other Special Charges,,18000000.0,22000000.0,60000000.0,11000000.0
Gain On Sale Of Security,,-17000000.0,5000000.0,-16000000.0,-15000000.0
Net Non Operating Interest Income Expense,-309000000.0,-416000000.0,-381000000.0,-341000000.0,
Total Other Finance Cost,58000000.0,50000000.0,16000000.0,-8000000.0,
Interest Expense Non Operating,438000000.0,427000000.0,369000000.0,362000000.0,
Interest Income Non Operating,187000000.0,61000000.0,4000000.0,13000000.0,
Operating Income,3676000000.0,3794000000.0,2583000000.0,304000000.0,
Operating Expense,3877000000.0,3723000000.0,3484000000.0,3931000000.0,
Other Operating Expenses,,,,,-25000000.0
Depreciation Amortization Depletion Income Statement,300000000.0,509000000.0,592000000.0,1327000000.0,
Depreciation And Amortization In Income Statement,300000000.0,509000000.0,592000000.0,1327000000.0,
Amortization,300000000.0,509000000.0,592000000.0,1327000000.0,
Amortization Of Intangibles Income Statement,300000000.0,509000000.0,592000000.0,1327000000.0,
Research And Development,2418000000.0,2148000000.0,1936000000.0,1725000000.0,
Selling General And Administration,1159000000.0,1066000000.0,956000000.0,879000000.0,
Gross Profit,7553000000.0,7517000000.0,6067000000.0,4235000000.0,
Cost Of Revenue,5723000000.0,5688000000.0,4996000000.0,4377000000.0,
Total Revenue,13276000000.0,13205000000.0,11063000000.0,8612000000.0,
Operating Revenue,13276000000.0,13205000000.0,11063000000.0,8612000000.0,
