,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-19152000.0,0.0,-1152000.0,-39690000.0,
Tax Rate For Calcs,0.152,0.152,0.144,0.27,
Normalized EBITDA,1685000000.0,1520000000.0,1413000000.0,986000000.0,
Total Unusual Items,-126000000.0,0.0,-8000000.0,-147000000.0,
Total Unusual Items Excluding Goodwill,-126000000.0,0.0,-8000000.0,-147000000.0,
Net Income From Continuing Operation Net Minority Interest,922000000.0,862000000.0,747000000.0,309000000.0,
Reconciled Depreciation,395000000.0,397000000.0,390000000.0,391000000.0,
Reconciled Cost Of Revenue,11405000000.0,10800000000.0,10297000000.0,10094000000.0,
EBITDA,1559000000.0,1520000000.0,1405000000.0,839000000.0,
EBIT,1164000000.0,1123000000.0,1015000000.0,448000000.0,
Net Interest Income,-77000000.0,-107000000.0,-142000000.0,-166000000.0,
Interest Expense,77000000.0,107000000.0,142000000.0,166000000.0,
Normalized Income,1028848000.0,862000000.0,753848000.0,416310000.0,
Net Income From Continuing And Discontinued Operation,921000000.0,861000000.0,746000000.0,309000000.0,
Total Expenses,12630000000.0,11986000000.0,11518000000.0,11139000000.0,
Diluted Average Shares,201774000.0,214973000.0,216900000.0,226400000.0,
Basic Average Shares,199719000.0,212809000.0,216900000.0,226400000.0,
Diluted EPS,4.56,4.01,3.3,1.35,
Basic EPS,4.61,4.05,3.33,1.35,
Diluted NI Availto Com Stockholders,921000000.0,861000000.0,746000000.0,309000000.0,
Net Income Common Stockholders,921000000.0,861000000.0,746000000.0,309000000.0,
Net Income,921000000.0,861000000.0,746000000.0,309000000.0,
Net Income Including Noncontrolling Interests,921000000.0,861000000.0,746000000.0,309000000.0,
Net Income Discontinuous Operations,-1000000.0,-1000000.0,-1000000.0,0.0,
Net Income Continuous Operations,922000000.0,862000000.0,747000000.0,309000000.0,
Tax Provision,165000000.0,154000000.0,126000000.0,-27000000.0,
Pretax Income,1087000000.0,1016000000.0,873000000.0,282000000.0,
Other Income Expense,111000000.0,240000000.0,151000000.0,-64000000.0,
Other Non Operating Income Expenses,237000000.0,240000000.0,159000000.0,83000000.0,
Special Income Charges,-126000000.0,0.0,-8000000.0,-147000000.0,
Gain On Sale Of Business,0.0,0.0,17000000.0,0.0,
Other Special Charges,,,,39000000.0,5000000.0
Write Off,,,,22000000.0,10000000.0
Restructuring And Mergern Acquisition,126000000.0,0.0,25000000.0,108000000.0,
Net Non Operating Interest Income Expense,-77000000.0,-107000000.0,-142000000.0,-166000000.0,
Interest Expense Non Operating,77000000.0,107000000.0,142000000.0,166000000.0,
Operating Income,1053000000.0,883000000.0,864000000.0,512000000.0,
Operating Expense,1225000000.0,1186000000.0,1221000000.0,1045000000.0,
Selling General And Administration,1225000000.0,1186000000.0,1221000000.0,1045000000.0,
Gross Profit,2278000000.0,2069000000.0,2085000000.0,1557000000.0,
Cost Of Revenue,11405000000.0,10800000000.0,10297000000.0,10094000000.0,
Total Revenue,13683000000.0,12869000000.0,12382000000.0,11651000000.0,
Operating Revenue,13683000000.0,12869000000.0,12382000000.0,11651000000.0,
