,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,1257270.0,21345660.0,3173850.0,-28095660.0,
Tax Rate For Calcs,0.21,0.21,0.27,0.27,
Normalized EBITDA,872938000.0,852781000.0,803220000.0,651224000.0,
Total Unusual Items,5987000.0,101646000.0,11755000.0,-104058000.0,
Total Unusual Items Excluding Goodwill,5987000.0,101646000.0,11755000.0,-104058000.0,
Net Income From Continuing Operation Net Minority Interest,364557000.0,482865000.0,361411000.0,44889000.0,
Reconciled Depreciation,323152000.0,298702000.0,280395000.0,305360000.0,
Reconciled Cost Of Revenue,423899000.0,366938000.0,349618000.0,353617000.0,
EBITDA,878925000.0,954427000.0,814975000.0,547166000.0,
EBIT,526643000.0,634730000.0,511644000.0,201266000.0,
Net Interest Income,-153811000.0,-145748000.0,-144732000.0,-152349000.0,
Interest Expense,155776000.0,146695000.0,145356000.0,153949000.0,
Interest Income,1965000.0,947000.0,624000.0,1600000.0,
Normalized Income,359827270.0,402564660.0,352829850.0,120851340.0,
Net Income From Continuing And Discontinued Operation,364557000.0,482865000.0,361411000.0,44889000.0,
Total Expenses,854316000.0,751709000.0,713982000.0,746620000.0,
Diluted Average Shares,176371000.0,171791000.0,170785107.0,169460000.0,
Basic Average Shares,176085000.0,170659178.0,170785107.0,169220310.0,
Diluted EPS,2.04,2.81,2.116174,0.26,
Basic EPS,2.04,2.829411,2.116174,0.26527,
Diluted NI Availto Com Stockholders,359500000.0,482865000.0,361411000.0,44889000.0,
Net Income Common Stockholders,359500000.0,482865000.0,361411000.0,44889000.0,
Preferred Stock Dividends,5057000.0,,,,
Net Income,364557000.0,482865000.0,361411000.0,44889000.0,
Minority Interests,-6310000.0,-5170000.0,-4877000.0,-2428000.0,
Net Income Including Noncontrolling Interests,370867000.0,488035000.0,366288000.0,47317000.0,
Net Income From Tax Loss Carryforward,,,,,-29932000.0
Net Income Continuous Operations,370867000.0,488035000.0,366288000.0,47317000.0,
Tax Provision,,,,,0.0
Pretax Income,370867000.0,488035000.0,366288000.0,47317000.0,
Other Income Expense,56528000.0,161470000.0,58841000.0,-69889000.0,
Special Income Charges,99000.0,0.0,-84389000.0,-172501000.0,
Other Special Charges,-99000.0,,,21837000.0,11982000.0
Impairment Of Capital Assets,0.0,0.0,84389000.0,150664000.0,
Earnings From Equity Interest,50541000.0,59824000.0,47086000.0,34169000.0,
Gain On Sale Of Security,5888000.0,101646000.0,96144000.0,68443000.0,
Net Non Operating Interest Income Expense,-153811000.0,-145748000.0,-144732000.0,-152349000.0,
Total Other Finance Cost,,,,,151264000.0
Interest Expense Non Operating,155776000.0,146695000.0,145356000.0,153949000.0,
Interest Income Non Operating,1965000.0,947000.0,624000.0,1600000.0,
Operating Income,468150000.0,472313000.0,452179000.0,269555000.0,
Operating Expense,459547000.0,405766000.0,387300000.0,433543000.0,
Other Operating Expenses,9459000.0,6166000.0,5751000.0,12642000.0,
Provision For Doubtful Accounts,,,,,0.0
Depreciation Amortization Depletion Income Statement,352282000.0,319697000.0,303331000.0,345900000.0,
Depreciation And Amortization In Income Statement,352282000.0,319697000.0,303331000.0,345900000.0,
Selling General And Administration,97806000.0,79903000.0,78218000.0,75001000.0,
General And Administrative Expense,97806000.0,79903000.0,78218000.0,75001000.0,
Other Gand A,97806000.0,79903000.0,78218000.0,75001000.0,
Gross Profit,927697000.0,878079000.0,839479000.0,703098000.0,
Cost Of Revenue,394769000.0,345943000.0,326682000.0,313077000.0,
Total Revenue,1322466000.0,1224022000.0,1166161000.0,1016175000.0,
Operating Revenue,1322466000.0,1224022000.0,1152572000.0,1016175000.0,
