,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,117300000.0,38709000.0,61160000.0,11862000.0,
Tax Rate For Calcs,0.138,0.153,0.11,0.018,
Normalized EBITDA,15913000000.0,8954000000.0,8103000000.0,8019000000.0,
Total Unusual Items,850000000.0,253000000.0,556000000.0,659000000.0,
Total Unusual Items Excluding Goodwill,850000000.0,253000000.0,556000000.0,659000000.0,
Net Income From Continuing Operation Net Minority Interest,7310000000.0,4147000000.0,3573000000.0,2919000000.0,
Reconciled Depreciation,6151000000.0,4790000000.0,4214000000.0,4315000000.0,
Reconciled Cost Of Revenue,9866000000.0,10530000000.0,8218000000.0,7027000000.0,
EBITDA,16763000000.0,9207000000.0,8659000000.0,8678000000.0,
EBIT,10612000000.0,4417000000.0,4445000000.0,4363000000.0,
Net Interest Income,-3324000000.0,-585000000.0,-1270000000.0,-1950000000.0,
Interest Expense,3324000000.0,585000000.0,1270000000.0,1950000000.0,
Interest Income,,,,38000000.0,54000000.0
Normalized Income,6577300000.0,3932709000.0,3078160000.0,2271862000.0,
Net Income From Continuing And Discontinued Operation,7310000000.0,4147000000.0,3573000000.0,2919000000.0,
Total Expenses,18282000000.0,17397000000.0,14233000000.0,13051000000.0,
Total Operating Income As Reported,10237000000.0,4081000000.0,2913000000.0,5116000000.0,
Diluted Average Shares,2030800000.0,1987000000.0,1974033149.0,1969000000.0,
Basic Average Shares,2026100000.0,1987000000.0,1974033149.0,1960000000.0,
Diluted EPS,3.6,2.087066,1.81,1.48,
Basic EPS,3.61,2.087066,1.81,1.489286,
Diluted NI Availto Com Stockholders,7310000000.0,4147000000.0,3573000000.0,2919000000.0,
Average Dilution Earnings,,,,,0.0
Net Income Common Stockholders,7310000000.0,4147000000.0,3573000000.0,2919000000.0,
Net Income,7310000000.0,4147000000.0,3573000000.0,2919000000.0,
Minority Interests,1028000000.0,901000000.0,746000000.0,550000000.0,
Net Income Including Noncontrolling Interests,6282000000.0,3246000000.0,2827000000.0,2369000000.0,
Net Income Continuous Operations,6282000000.0,3246000000.0,2827000000.0,2369000000.0,
Tax Provision,1006000000.0,586000000.0,348000000.0,44000000.0,
Pretax Income,7288000000.0,3832000000.0,3175000000.0,2413000000.0,
Other Income Expense,780000000.0,858000000.0,1609000000.0,-583000000.0,
Other Non Operating Income Expenses,578000000.0,402000000.0,387000000.0,109000000.0,
Special Income Charges,566000000.0,634000000.0,219000000.0,446000000.0,
Gain On Sale Of Business,405000000.0,522000000.0,77000000.0,353000000.0,
Other Special Charges,-161000000.0,-112000000.0,-142000000.0,-93000000.0,
Write Off,,,,,72000000.0
Restructuring And Mergern Acquisition,,,,,35000000.0
Earnings From Equity Interest,-648000000.0,203000000.0,666000000.0,-1351000000.0,
Gain On Sale Of Security,284000000.0,-381000000.0,337000000.0,213000000.0,
Net Non Operating Interest Income Expense,-3324000000.0,-585000000.0,-1270000000.0,-1950000000.0,
Interest Expense Non Operating,3324000000.0,585000000.0,1270000000.0,1950000000.0,
Interest Income Non Operating,,,,38000000.0,54000000.0
Operating Income,9832000000.0,3559000000.0,2836000000.0,4946000000.0,
Operating Expense,8144000000.0,6580000000.0,5725000000.0,5761000000.0,
Other Operating Expenses,,,-142000000.0,-93000000.0,-67000000.0
Other Taxes,2265000000.0,2077000000.0,1801000000.0,1709000000.0,
Depreciation Amortization Depletion Income Statement,5879000000.0,4503000000.0,3924000000.0,4052000000.0,
Depreciation And Amortization In Income Statement,5879000000.0,4503000000.0,3924000000.0,4052000000.0,
Gross Profit,17976000000.0,10139000000.0,8561000000.0,10707000000.0,
Cost Of Revenue,10138000000.0,10817000000.0,8508000000.0,7290000000.0,
Total Revenue,28114000000.0,20956000000.0,17069000000.0,17997000000.0,
Operating Revenue,28114000000.0,20956000000.0,17069000000.0,17997000000.0,
