,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-45591000.0,-10648800.0,-107811000.0,-10671300.0,
Tax Rate For Calcs,0.21,0.261,0.27,0.071,
Normalized EBITDA,3733600000.0,6474000000.0,4877600000.0,2143000000.0,
Total Unusual Items,-217100000.0,-40800000.0,-399300000.0,-150300000.0,
Total Unusual Items Excluding Goodwill,-217100000.0,-40800000.0,-399300000.0,-150300000.0,
Net Income From Continuing Operation Net Minority Interest,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Reconciled Depreciation,2740500000.0,3027600000.0,4506500000.0,2216100000.0,
Reconciled Cost Of Revenue,8988300000.0,9765700000.0,12310800000.0,8149300000.0,
EBITDA,3516500000.0,6433200000.0,4478300000.0,1992700000.0,
EBIT,776000000.0,3405600000.0,-28200000.0,-223400000.0,
Net Interest Income,-573100000.0,-592400000.0,-636200000.0,-497800000.0,
Interest Expense,573100000.0,592400000.0,636200000.0,497800000.0,
Normalized Income,226209000.0,2108751200.0,-977611000.0,-530271300.0,
Net Income From Continuing And Discontinued Operation,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Total Expenses,14443600000.0,14607000000.0,17521000000.0,12006500000.0,
Total Operating Income As Reported,766200000.0,1614900000.0,-34000000.0,-210800000.0,
Diluted Average Shares,1206900000.0,1217400000.0,1208800000.0,601200000.0,
Basic Average Shares,1200300000.0,1212100000.0,1208800000.0,601200000.0,
Diluted EPS,0.05,1.71,-1.05,-1.11,
Basic EPS,0.05,1.71,-1.05,-1.11,
Diluted NI Availto Com Stockholders,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Net Income Common Stockholders,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Net Income,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Net Income Including Noncontrolling Interests,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Net Income Continuous Operations,54700000.0,2078600000.0,-1269100000.0,-669900000.0,
Tax Provision,148200000.0,734600000.0,604700000.0,-51300000.0,
Pretax Income,202900000.0,2813200000.0,-664400000.0,-721200000.0,
Other Income Expense,-207300000.0,1749900000.0,-393500000.0,-162900000.0,
Other Non Operating Income Expenses,9800000.0,1790700000.0,5800000.0,-12600000.0,
Special Income Charges,-217100000.0,-40800000.0,-399300000.0,-150300000.0,
Other Special Charges,136700000.0,29700000.0,399300000.0,150300000.0,
Restructuring And Mergern Acquisition,80400000.0,11100000.0,70100000.0,42500000.0,
Earnings From Equity Interest,,,,-48400000.0,-62100000.0
Gain On Sale Of Security,,,,-2200000.0,9400000.0
Net Non Operating Interest Income Expense,-573100000.0,-592400000.0,-636200000.0,-497800000.0,
Interest Expense Non Operating,573100000.0,592400000.0,636200000.0,497800000.0,
Operating Income,983300000.0,1655700000.0,365300000.0,-60500000.0,
Operating Expense,5455300000.0,4841300000.0,5210200000.0,3857200000.0,
Research And Development,805200000.0,662200000.0,681000000.0,512600000.0,
Selling General And Administration,4650100000.0,4179100000.0,4529200000.0,3344600000.0,
Gross Profit,6438600000.0,6497000000.0,5575500000.0,3796700000.0,
Cost Of Revenue,8988300000.0,9765700000.0,12310800000.0,8149300000.0,
Total Revenue,15426900000.0,16262700000.0,17886300000.0,11946000000.0,
Operating Revenue,25693100000.0,27662100000.0,30553400000.0,19899100000.0,
