,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,220720.0,0.0,0.0,-265872.0,
Tax Rate For Calcs,0.155,0.166,0.111,0.029,
Normalized EBITDA,520480000.0,563899000.0,291116000.0,195040000.0,
Total Unusual Items,1424000.0,-7547000.0,-6952000.0,-9168000.0,
Total Unusual Items Excluding Goodwill,1424000.0,-7547000.0,-6952000.0,-9168000.0,
Net Income From Continuing Operation Net Minority Interest,427374000.0,437672000.0,242023000.0,164375000.0,
Reconciled Depreciation,40168000.0,37114000.0,28699000.0,19186000.0,
Reconciled Cost Of Revenue,799953000.0,745596000.0,522339000.0,378498000.0,
EBITDA,521904000.0,563899000.0,291116000.0,185872000.0,
EBIT,481736000.0,526785000.0,262417000.0,166686000.0,
Net Interest Income,23363000.0,14369000.0,11637000.0,9327000.0,
Interest Income,23363000.0,14369000.0,11637000.0,9327000.0,
Normalized Income,426170720.0,437672000.0,242023000.0,173277128.0,
Net Income From Continuing And Discontinued Operation,427374000.0,437672000.0,242023000.0,164375000.0,
Total Expenses,1339336000.0,1267363000.0,945381000.0,677766000.0,
Total Operating Income As Reported,481736000.0,526785000.0,262417000.0,158882000.0,
Diluted Average Shares,48771000.0,48358000.0,47889000.0,47014000.0,
Basic Average Shares,47610000.0,46727000.0,45851000.0,44840000.0,
Diluted EPS,8.76,9.05,5.05,3.5,
Basic EPS,8.98,9.37,5.28,3.67,
Diluted NI Availto Com Stockholders,427374000.0,437672000.0,242023000.0,164375000.0,
Net Income Common Stockholders,427374000.0,437672000.0,242023000.0,164375000.0,
Net Income,427374000.0,437672000.0,242023000.0,164375000.0,
Net Income Including Noncontrolling Interests,427374000.0,437672000.0,242023000.0,164375000.0,
Net Income Continuous Operations,427374000.0,437672000.0,242023000.0,164375000.0,
Tax Provision,78467000.0,87265000.0,30196000.0,4967000.0,
Pretax Income,505841000.0,524937000.0,272219000.0,169342000.0,
Other Income Expense,742000.0,-16217000.0,-1835000.0,-6671000.0,
Other Non Operating Income Expenses,-5959000.0,-11842000.0,2839000.0,5476000.0,
Special Income Charges,,-8001000.0,-6225000.0,-7804000.0,-2464000.0
Other Special Charges,,8001000.0,6225000.0,7804000.0,2464000.0
Securities Amortization,-5277000.0,4375000.0,4674000.0,2979000.0,
Gain On Sale Of Security,1424000.0,454000.0,-727000.0,-1364000.0,
Net Non Operating Interest Income Expense,23363000.0,14369000.0,11637000.0,9327000.0,
Interest Income Non Operating,23363000.0,14369000.0,11637000.0,9327000.0,
Operating Income,481736000.0,526785000.0,262417000.0,166686000.0,
Operating Expense,539383000.0,521767000.0,423042000.0,299268000.0,
Research And Development,263643000.0,240171000.0,190627000.0,137598000.0,
Selling General And Administration,275740000.0,281596000.0,232415000.0,161670000.0,
Gross Profit,1021119000.0,1048552000.0,685459000.0,465954000.0,
Cost Of Revenue,799953000.0,745596000.0,522339000.0,378498000.0,
Total Revenue,1821072000.0,1794148000.0,1207798000.0,844452000.0,
Operating Revenue,1821072000.0,1794148000.0,1207798000.0,844452000.0,
