,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-83334000.0,-148050000.0,-72630000.0,-620601000.0,
Tax Rate For Calcs,0.258,0.21,0.27,0.037,
Normalized EBITDA,4281000000.0,2040000000.0,2101000000.0,3152000000.0,
Total Unusual Items,-323000000.0,-705000000.0,-269000000.0,-16773000000.0,
Total Unusual Items Excluding Goodwill,-323000000.0,-705000000.0,-269000000.0,-16773000000.0,
Net Income From Continuing Operation Net Minority Interest,1943000000.0,-601000000.0,-219000000.0,-9940000000.0,
Reconciled Depreciation,1087000000.0,1061000000.0,1105000000.0,1317000000.0,
Reconciled Cost Of Revenue,20255000000.0,16756000000.0,16453000000.0,17506000000.0,
EBITDA,3958000000.0,1335000000.0,1832000000.0,-13621000000.0,
EBIT,2871000000.0,274000000.0,727000000.0,-14938000000.0,
Net Interest Income,-216000000.0,-252000000.0,-299000000.0,-264000000.0,
Interest Expense,216000000.0,252000000.0,299000000.0,264000000.0,
Normalized Income,2182666000.0,-44050000.0,-22630000.0,6212399000.0,
Net Income From Continuing And Discontinued Operation,1943000000.0,-601000000.0,-219000000.0,-9940000000.0,
Total Expenses,22866000000.0,19266000000.0,18923000000.0,19910000000.0,
Total Operating Income As Reported,2317000000.0,1185000000.0,1310000000.0,-15978000000.0,
Diluted Average Shares,1015000000.0,987000000.0,824000000.0,675000000.0,
Basic Average Shares,1008000000.0,987000000.0,824000000.0,675000000.0,
Diluted EPS,1.91,-0.61,-0.27,-14.73,
Basic EPS,1.93,-0.61,-0.27,-14.73,
Diluted NI Availto Com Stockholders,1943000000.0,-601000000.0,-219000000.0,-9940000000.0,
Net Income Common Stockholders,1943000000.0,-601000000.0,-219000000.0,-9940000000.0,
Otherunder Preferred Stock Dividend,,,,,0.0
Net Income,1943000000.0,-601000000.0,-219000000.0,-9940000000.0,
Minority Interests,-27000000.0,-23000000.0,111000000.0,5821000000.0,
Net Income Including Noncontrolling Interests,1970000000.0,-578000000.0,-330000000.0,-15761000000.0,
Net Income Continuous Operations,1970000000.0,-578000000.0,-330000000.0,-15761000000.0,
Tax Provision,685000000.0,600000000.0,758000000.0,559000000.0,
Pretax Income,2655000000.0,22000000.0,428000000.0,-15202000000.0,
Other Income Expense,231000000.0,-1616000000.0,-852000000.0,-15733000000.0,
Other Non Operating Income Expenses,554000000.0,-911000000.0,-583000000.0,1040000000.0,
Special Income Charges,-323000000.0,-705000000.0,-269000000.0,-16773000000.0,
Impairment Of Capital Assets,,0.0,0.0,14773000000.0,0.0
Restructuring And Mergern Acquisition,,705000000.0,269000000.0,2000000000.0,526000000.0
Earnings From Equity Interest,,,,0.0,0.0
Net Non Operating Interest Income Expense,-216000000.0,-252000000.0,-299000000.0,-264000000.0,
Total Other Finance Cost,,,,,237000000.0
Interest Expense Non Operating,216000000.0,252000000.0,299000000.0,264000000.0,
Operating Income,2640000000.0,1890000000.0,1579000000.0,795000000.0,
Operating Expense,2611000000.0,2510000000.0,2470000000.0,2404000000.0,
Selling General And Administration,2611000000.0,2510000000.0,2470000000.0,2404000000.0,
Gross Profit,5251000000.0,4400000000.0,4049000000.0,3199000000.0,
Cost Of Revenue,20255000000.0,16756000000.0,16453000000.0,17506000000.0,
Total Revenue,25506000000.0,21156000000.0,20502000000.0,20705000000.0,
Operating Revenue,25506000000.0,21156000000.0,20502000000.0,20705000000.0,
