,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,-567000.0,1728540.0,
Tax Rate For Calcs,0.16,0.23,0.27,0.27,
Normalized EBITDA,1095900000.0,1002400000.0,915500000.0,880338000.0,
Total Unusual Items,0.0,0.0,-2100000.0,6402000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,-2100000.0,6402000.0,
Net Income From Continuing Operation Net Minority Interest,817600000.0,673800000.0,784800000.0,814888000.0,
Reconciled Depreciation,44100000.0,46900000.0,47900000.0,46352000.0,
Reconciled Cost Of Revenue,197300000.0,200700000.0,191900000.0,180177000.0,
EBITDA,1095900000.0,1002400000.0,913400000.0,886740000.0,
EBIT,1051800000.0,955500000.0,865500000.0,840388000.0,
Net Interest Income,-29200000.0,-60400000.0,-82700000.0,-82329000.0,
Interest Expense,75300000.0,75300000.0,83300000.0,90144000.0,
Interest Income,46100000.0,14900000.0,600000.0,7815000.0,
Normalized Income,817600000.0,673800000.0,786333000.0,810214540.0,
Net Income From Continuing And Discontinued Operation,817600000.0,673800000.0,784800000.0,814888000.0,
Total Expenses,492500000.0,481800000.0,460800000.0,440851000.0,
Total Operating Income As Reported,1000600000.0,943100000.0,866800000.0,824201000.0,
Diluted Average Shares,103500000.0,108000000.0,112166000.0,115298000.0,
Basic Average Shares,103400000.0,107900000.0,112015000.0,115058000.0,
Diluted EPS,7.9,6.24,7.0,7.07,
Basic EPS,7.91,6.24,7.01,7.08,
Diluted NI Availto Com Stockholders,817600000.0,673800000.0,784800000.0,814888000.0,
Net Income Common Stockholders,817600000.0,673800000.0,784800000.0,814888000.0,
Net Income,817600000.0,673800000.0,784800000.0,814888000.0,
Net Income Including Noncontrolling Interests,817600000.0,673800000.0,784800000.0,814888000.0,
Net Income Continuous Operations,817600000.0,673800000.0,784800000.0,814888000.0,
Tax Provision,158900000.0,206400000.0,-2600000.0,-64644000.0,
Pretax Income,976500000.0,880200000.0,782200000.0,750244000.0,
Other Income Expense,5100000.0,-2500000.0,-1900000.0,8372000.0,
Other Non Operating Income Expenses,5100000.0,-2500000.0,200000.0,1970000.0,
Special Income Charges,0.0,0.0,-2100000.0,6402000.0,
Gain On Sale Of Business,,0.0,0.0,6402000.0,817000.0
Other Special Charges,,,2100000.0,,
Net Non Operating Interest Income Expense,-29200000.0,-60400000.0,-82700000.0,-82329000.0,
Total Other Finance Cost,,,,3081000.0,3548000.0
Interest Expense Non Operating,75300000.0,75300000.0,83300000.0,90144000.0,
Interest Income Non Operating,46100000.0,14900000.0,600000.0,7815000.0,
Operating Income,1000600000.0,943100000.0,866800000.0,824201000.0,
Operating Expense,295200000.0,281100000.0,268900000.0,260674000.0,
Research And Development,91000000.0,85700000.0,80500000.0,74671000.0,
Selling General And Administration,204200000.0,195400000.0,188400000.0,186003000.0,
Selling And Marketing Expense,,,39877000.0,36790000.0,46637000.0
General And Administrative Expense,,,148434000.0,149213000.0,137625000.0
Other Gand A,,,148434000.0,149213000.0,137625000.0
Gross Profit,1295800000.0,1224200000.0,1135700000.0,1084875000.0,
Cost Of Revenue,197300000.0,200700000.0,191900000.0,180177000.0,
Total Revenue,1493100000.0,1424900000.0,1327600000.0,1265052000.0,
Operating Revenue,1493100000.0,1424900000.0,1327600000.0,1265052000.0,
