,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-20502000.0,-14014000.0,-17550000.0,-19740000.0,
Tax Rate For Calcs,0.201,0.098,0.195,0.188,
Normalized EBITDA,2853000000.0,2338000000.0,2295000000.0,1921000000.0,
Total Unusual Items,-102000000.0,-143000000.0,-90000000.0,-105000000.0,
Total Unusual Items Excluding Goodwill,-102000000.0,-143000000.0,-90000000.0,-105000000.0,
Net Income From Continuing Operation Net Minority Interest,1709000000.0,1363000000.0,1245000000.0,949000000.0,
Reconciled Depreciation,356000000.0,440000000.0,438000000.0,409000000.0,
Reconciled Cost Of Revenue,4829000000.0,4700000000.0,3929000000.0,3612000000.0,
EBITDA,2751000000.0,2195000000.0,2205000000.0,1816000000.0,
EBIT,2395000000.0,1755000000.0,1767000000.0,1407000000.0,
Net Interest Income,-216000000.0,-226000000.0,-208000000.0,-220000000.0,
Interest Expense,249000000.0,240000000.0,215000000.0,233000000.0,
Interest Income,33000000.0,14000000.0,7000000.0,13000000.0,
Normalized Income,1790498000.0,1491986000.0,1317450000.0,1034260000.0,
Net Income From Continuing And Discontinued Operation,1709000000.0,1363000000.0,1245000000.0,949000000.0,
Total Expenses,7520000000.0,7246000000.0,6331000000.0,5919000000.0,
Total Operating Income As Reported,2294000000.0,1661000000.0,1667000000.0,1383000000.0,
Diluted Average Shares,172100000.0,171900000.0,173600000.0,174100000.0,
Basic Average Shares,167000000.0,167500000.0,169200000.0,170000000.0,
Diluted EPS,9.93,7.93,7.17,5.45,
Basic EPS,10.23,8.14,7.36,5.58,
Diluted NI Availto Com Stockholders,1709000000.0,1363000000.0,1245000000.0,949000000.0,
Net Income Common Stockholders,1709000000.0,1363000000.0,1245000000.0,949000000.0,
Net Income,1709000000.0,1363000000.0,1245000000.0,949000000.0,
Minority Interests,-5000000.0,-4000000.0,-5000000.0,-4000000.0,
Net Income Including Noncontrolling Interests,1714000000.0,1367000000.0,1250000000.0,953000000.0,
Net Income Continuous Operations,1714000000.0,1367000000.0,1250000000.0,953000000.0,
Tax Provision,432000000.0,148000000.0,302000000.0,221000000.0,
Pretax Income,2146000000.0,1515000000.0,1552000000.0,1174000000.0,
Other Income Expense,-96000000.0,-125000000.0,-80000000.0,-101000000.0,
Other Non Operating Income Expenses,6000000.0,123000000.0,5000000.0,1000000.0,
Special Income Charges,-82000000.0,-92000000.0,-70000000.0,-90000000.0,
Gain On Sale Of Ppe,,0.0,0.0,50000000.0,0.0
Gain On Sale Of Business,-24000000.0,0.0,0.0,,
Other Special Charges,4000000.0,14000000.0,21000000.0,65000000.0,
Write Off,16000000.0,1000000.0,0.0,9000000.0,
Impairment Of Capital Assets,9000000.0,36000000.0,10000000.0,0.0,
Restructuring And Mergern Acquisition,29000000.0,41000000.0,39000000.0,66000000.0,
Earnings From Equity Interest,0.0,18000000.0,5000000.0,3000000.0,
Gain On Sale Of Security,-20000000.0,-51000000.0,-20000000.0,-15000000.0,
Net Non Operating Interest Income Expense,-216000000.0,-226000000.0,-208000000.0,-220000000.0,
Interest Expense Non Operating,249000000.0,240000000.0,215000000.0,233000000.0,
Interest Income Non Operating,33000000.0,14000000.0,7000000.0,13000000.0,
Operating Income,2458000000.0,1866000000.0,1840000000.0,1495000000.0,
Operating Expense,2512000000.0,2363000000.0,2200000000.0,2113000000.0,
Other Operating Expenses,15000000.0,,,,1000000.0
Depreciation Amortization Depletion Income Statement,177000000.0,257000000.0,236000000.0,215000000.0,
Depreciation And Amortization In Income Statement,177000000.0,257000000.0,236000000.0,215000000.0,
Amortization,177000000.0,257000000.0,236000000.0,215000000.0,
Amortization Of Intangibles Income Statement,177000000.0,257000000.0,236000000.0,215000000.0,
Research And Development,858000000.0,779000000.0,734000000.0,686000000.0,
Selling General And Administration,1462000000.0,1327000000.0,1230000000.0,1212000000.0,
General And Administrative Expense,1462000000.0,1327000000.0,1230000000.0,1212000000.0,
Other Gand A,1561000000.0,1450000000.0,1353000000.0,1293000000.0,
Salaries And Wages,-99000000.0,-123000000.0,-123000000.0,-81000000.0,
Gross Profit,4970000000.0,4229000000.0,4040000000.0,3608000000.0,
Cost Of Revenue,5008000000.0,4883000000.0,4131000000.0,3806000000.0,
Total Revenue,9978000000.0,9112000000.0,8171000000.0,7414000000.0,
Operating Revenue,9978000000.0,9112000000.0,8171000000.0,7414000000.0,
