,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,3345000.0,6784000.0,-270056782.334385,-521640000.0,
Tax Rate For Calcs,0.223,0.212,0.166291,0.27,
Normalized EBITDA,6483000000.0,6187000000.0,8299000000.0,7588000000.0,
Total Unusual Items,15000000.0,32000000.0,-1624000000.0,-1932000000.0,
Total Unusual Items Excluding Goodwill,15000000.0,32000000.0,-1624000000.0,-1932000000.0,
Net Income From Continuing Operation Net Minority Interest,2391000000.0,2548000000.0,1784000000.0,119000000.0,
Reconciled Depreciation,2250000000.0,2186000000.0,2135000000.0,2164000000.0,
Reconciled Cost Of Revenue,7188000000.0,11441000000.0,8628000000.0,4709000000.0,
EBITDA,6498000000.0,6219000000.0,6675000000.0,5656000000.0,
EBIT,4248000000.0,4033000000.0,4540000000.0,3492000000.0,
Net Interest Income,-1797000000.0,-1513000000.0,-1492000000.0,-1595000000.0,
Interest Expense,,,,,1801000000.0
Normalized Income,2379345000.0,2522784000.0,3137943217.665615,1529360000.0,
Net Income From Continuing And Discontinued Operation,2391000000.0,2548000000.0,1784000000.0,119000000.0,
Total Expenses,11086000000.0,15167000000.0,12070000000.0,8208000000.0,
Total Operating Income As Reported,4263000000.0,4065000000.0,2916000000.0,1560000000.0,
Diluted Average Shares,2234000000.0,2258000000.0,2266000000.0,2263000000.0,
Basic Average Shares,2234000000.0,2258000000.0,2266000000.0,2263000000.0,
Diluted EPS,1.06,1.12,0.78,0.05,
Basic EPS,1.06,1.12,0.78,0.05,
Diluted NI Availto Com Stockholders,2377000000.0,2535000000.0,1770000000.0,106000000.0,
Net Income Common Stockholders,2377000000.0,2535000000.0,1770000000.0,106000000.0,
Otherunder Preferred Stock Dividend,14000000.0,13000000.0,14000000.0,13000000.0,
Net Income,2391000000.0,2548000000.0,1784000000.0,119000000.0,
Minority Interests,-95000000.0,-77000000.0,-66000000.0,-61000000.0,
Net Income Including Noncontrolling Interests,2486000000.0,2625000000.0,1850000000.0,180000000.0,
Net Income Continuous Operations,2486000000.0,2625000000.0,1850000000.0,180000000.0,
Tax Provision,715000000.0,710000000.0,369000000.0,481000000.0,
Pretax Income,3201000000.0,3335000000.0,2219000000.0,661000000.0,
Other Income Expense,750000000.0,815000000.0,-829000000.0,-1236000000.0,
Other Non Operating Income Expenses,-37000000.0,55000000.0,282000000.0,56000000.0,
Special Income Charges,15000000.0,32000000.0,-1624000000.0,-1932000000.0,
Gain On Sale Of Ppe,15000000.0,32000000.0,-1624000000.0,-1932000000.0,
Gain On Sale Of Business,15000000.0,32000000.0,-1624000000.0,-1932000000.0,
Impairment Of Capital Assets,,0.0,1624000000.0,1932000000.0,-942000000.0
Securities Amortization,,,78000000.0,140000000.0,83000000.0
Earnings From Equity Interest,772000000.0,728000000.0,513000000.0,640000000.0,
Net Non Operating Interest Income Expense,-1797000000.0,-1513000000.0,-1492000000.0,-1595000000.0,
Total Other Finance Cost,1797000000.0,1513000000.0,1492000000.0,1595000000.0,
Interest Expense Non Operating,,,,,1801000000.0
Operating Income,4248000000.0,4033000000.0,4540000000.0,3492000000.0,
Operating Expense,3898000000.0,3726000000.0,3442000000.0,3499000000.0,
Other Operating Expenses,2000000.0,-7000000.0,-7000000.0,-2000000.0,
Other Taxes,421000000.0,441000000.0,426000000.0,378000000.0,
Selling General And Administration,668000000.0,637000000.0,655000000.0,648000000.0,
General And Administrative Expense,668000000.0,637000000.0,655000000.0,648000000.0,
Other Gand A,668000000.0,637000000.0,655000000.0,648000000.0,
Gross Profit,8146000000.0,7759000000.0,7982000000.0,6991000000.0,
Cost Of Revenue,7188000000.0,11441000000.0,8628000000.0,4709000000.0,
Total Revenue,15334000000.0,19200000000.0,16610000000.0,11700000000.0,
Operating Revenue,15157000000.0,19042000000.0,16471000000.0,11509000000.0,
