,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,559056000.0,-4292000.0,-384306000.0,3048300000.0,
Tax Rate For Calcs,0.114,0.004,0.078,0.27,
Normalized EBITDA,8484000000.0,4653000000.0,3382000000.0,1659000000.0,
Total Unusual Items,4904000000.0,-1073000000.0,-4927000000.0,11290000000.0,
Total Unusual Items Excluding Goodwill,4904000000.0,-1073000000.0,-4927000000.0,11290000000.0,
Net Income From Continuing Operation Net Minority Interest,9067000000.0,-863000000.0,-4868000000.0,6615000000.0,
Reconciled Depreciation,2079000000.0,2902000000.0,2360000000.0,3464000000.0,
Reconciled Cost Of Revenue,50392000000.0,44272000000.0,43378000000.0,57871000000.0,
EBITDA,13388000000.0,3580000000.0,-1545000000.0,12949000000.0,
EBIT,11309000000.0,678000000.0,-3905000000.0,9485000000.0,
Net Interest Income,-379000000.0,-1003000000.0,-1205000000.0,-3515000000.0,
Interest Expense,1118000000.0,1477000000.0,1790000000.0,3515000000.0,
Interest Income,739000000.0,474000000.0,585000000.0,,1507000000.0
Normalized Income,4722056000.0,205708000.0,-325306000.0,-1626700000.0,
Net Income From Continuing And Discontinued Operation,9481000000.0,339000000.0,-6337000000.0,5704000000.0,
Total Expenses,64380000000.0,57823000000.0,55411000000.0,75425000000.0,
Diluted Average Shares,1099000000.0,1096000000.0,1098000000.0,1095125000.0,
Basic Average Shares,1089000000.0,1096000000.0,1098000000.0,1094125000.0,
Diluted EPS,8.36,0.05,-6.16,4.64,
Basic EPS,8.44,0.05,-6.16,4.64,
Diluted NI Availto Com Stockholders,9186000000.0,51000000.0,-6573000000.0,5230000000.0,
Net Income Common Stockholders,9186000000.0,51000000.0,-6573000000.0,5230000000.0,
Preferred Stock Dividends,295000000.0,289000000.0,237000000.0,474000000.0,
Net Income,9481000000.0,339000000.0,-6337000000.0,5704000000.0,
Minority Interests,37000000.0,-67000000.0,71000000.0,158000000.0,
Net Income Including Noncontrolling Interests,9443000000.0,407000000.0,-6408000000.0,5546000000.0,
Net Income Discontinuous Operations,414000000.0,1202000000.0,-1469000000.0,-911000000.0,
Net Income Continuous Operations,9029000000.0,-795000000.0,-4939000000.0,6457000000.0,
Tax Provision,1162000000.0,-3000000.0,-757000000.0,-487000000.0,
Pretax Income,10191000000.0,-799000000.0,-5695000000.0,5970000000.0,
Other Income Expense,6998000000.0,-74000000.0,-5549000000.0,9076000000.0,
Other Non Operating Income Expenses,1857000000.0,779000000.0,-499000000.0,-2221000000.0,
Special Income Charges,4904000000.0,-1073000000.0,-4927000000.0,11290000000.0,
Gain On Sale Of Business,5882000000.0,107000000.0,1597000000.0,12468000000.0,
Other Special Charges,,465000000.0,6524000000.0,301000000.0,256000000.0
Impairment Of Capital Assets,,0.0,0.0,877000000.0,1486000000.0
Restructuring And Mergern Acquisition,978000000.0,715000000.0,0.0,,
Earnings From Equity Interest,237000000.0,220000000.0,-123000000.0,7000000.0,
Gain On Sale Of Security,5778000000.0,912000000.0,1649000000.0,,
Net Non Operating Interest Income Expense,-379000000.0,-1003000000.0,-1205000000.0,-3515000000.0,
Interest Expense Non Operating,1118000000.0,1477000000.0,1790000000.0,3515000000.0,
Interest Income Non Operating,739000000.0,474000000.0,585000000.0,,1507000000.0
Operating Income,3574000000.0,276000000.0,1058000000.0,409000000.0,
Operating Expense,13988000000.0,13551000000.0,12033000000.0,17554000000.0,
Research And Development,1907000000.0,1786000000.0,1682000000.0,2565000000.0,
Selling General And Administration,12081000000.0,11765000000.0,10351000000.0,14989000000.0,
General And Administrative Expense,12081000000.0,11765000000.0,10351000000.0,14989000000.0,
Other Gand A,9195000000.0,9173000000.0,8177000000.0,12592000000.0,
Insurance And Claims,2886000000.0,2592000000.0,2174000000.0,2397000000.0,
Gross Profit,17562000000.0,13827000000.0,13091000000.0,17963000000.0,
Cost Of Revenue,50392000000.0,44272000000.0,43378000000.0,57871000000.0,
Total Revenue,67954000000.0,58099000000.0,56469000000.0,75834000000.0,
Operating Revenue,67954000000.0,58099000000.0,56469000000.0,75834000000.0,
