,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,1384159.881569,-290470.245526,0.0,3837119.588513,
Tax Rate For Calcs,0.138416,0.145235,0.022975,0.15988,
Normalized EBITDA,7927000000.0,7177000000.0,9377000000.0,10471000000.0,
Total Unusual Items,10000000.0,-2000000.0,0.0,24000000.0,
Total Unusual Items Excluding Goodwill,10000000.0,-2000000.0,0.0,24000000.0,
Net Income From Continuing Operation Net Minority Interest,2328000000.0,2053000000.0,1493000000.0,1963000000.0,
Reconciled Depreciation,2786000000.0,2768000000.0,6434000000.0,6527000000.0,
Reconciled Cost Of Revenue,13520000000.0,11603000000.0,7531000000.0,21999000000.0,
EBITDA,7937000000.0,7175000000.0,9377000000.0,10495000000.0,
EBIT,4431000000.0,3850000000.0,2943000000.0,3968000000.0,
Net Interest Income,-1729000000.0,-1447000000.0,-1289000000.0,-1635000000.0,
Interest Expense,1729000000.0,1447000000.0,1289000000.0,1635000000.0,
Normalized Income,2319384159.881569,2054709529.754474,1493000000.0,1942837119.588513,
Net Income From Continuing And Discontinued Operation,2328000000.0,2170000000.0,1706000000.0,1963000000.0,
Total Expenses,17714000000.0,15761000000.0,15256000000.0,30240000000.0,
Total Operating Income As Reported,4023000000.0,3315000000.0,2682000000.0,2823000000.0,
Diluted Average Shares,997000000.0,1043269231.0,980000000.0,977000000.0,
Basic Average Shares,996000000.0,994000000.0,979000000.0,976000000.0,
Diluted EPS,2.34,2.08,1.74,2.01,
Basic EPS,2.34,2.183099,1.74,2.01,
Diluted NI Availto Com Stockholders,2328000000.0,2170000000.0,1706000000.0,1963000000.0,
Net Income Common Stockholders,2328000000.0,2170000000.0,1706000000.0,1963000000.0,
Net Income,2328000000.0,2170000000.0,1706000000.0,1963000000.0,
Minority Interests,0.0,-1000000.0,-123000000.0,9000000.0,
Net Income Including Noncontrolling Interests,2328000000.0,2171000000.0,1829000000.0,1954000000.0,
Net Income Discontinuous Operations,0.0,117000000.0,213000000.0,,
Net Income Continuous Operations,2328000000.0,2054000000.0,1616000000.0,1954000000.0,
Earnings From Equity Interest Net Of Tax,,,-9000000.0,-6000000.0,-183000000.0
Tax Provision,374000000.0,349000000.0,38000000.0,373000000.0,
Pretax Income,2702000000.0,2403000000.0,1654000000.0,2333000000.0,
Other Income Expense,418000000.0,533000000.0,261000000.0,1169000000.0,
Other Non Operating Income Expenses,408000000.0,535000000.0,261000000.0,1145000000.0,
Special Income Charges,10000000.0,-2000000.0,0.0,24000000.0,
Gain On Sale Of Ppe,10000000.0,-2000000.0,0.0,24000000.0,
Gain On Sale Of Business,,,0.0,0.0,1000000.0
Impairment Of Capital Assets,,,,,0.0
Restructuring And Mergern Acquisition,,,,,0.0
Net Non Operating Interest Income Expense,-1729000000.0,-1447000000.0,-1289000000.0,-1635000000.0,
Total Other Finance Cost,,,,,1616000000.0
Interest Expense Non Operating,1729000000.0,1447000000.0,1289000000.0,1635000000.0,
Operating Income,4013000000.0,3317000000.0,2682000000.0,2799000000.0,
Operating Expense,4914000000.0,4715000000.0,4324000000.0,6728000000.0,
Other Taxes,1408000000.0,1390000000.0,1291000000.0,1714000000.0,
Depreciation Amortization Depletion Income Statement,3506000000.0,3325000000.0,3033000000.0,5014000000.0,
Depreciation And Amortization In Income Statement,3506000000.0,3325000000.0,3033000000.0,5014000000.0,
Gross Profit,8927000000.0,8032000000.0,7006000000.0,9527000000.0,
Cost Of Revenue,12800000000.0,11046000000.0,10932000000.0,23512000000.0,
Total Revenue,21727000000.0,19078000000.0,17938000000.0,33039000000.0,
Operating Revenue,21727000000.0,19078000000.0,17938000000.0,33039000000.0,
