,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,34542821.067821,-15321675.440604,-403196014.2394,
Tax Rate For Calcs,0.186976,0.079245,0.033875,0.157714,
Normalized EBITDA,3959900000.0,2769400000.0,2147700000.0,2239800000.0,
Total Unusual Items,0.0,435900000.0,-452300000.0,-2556500000.0,
Total Unusual Items Excluding Goodwill,0.0,435900000.0,-452300000.0,-2556500000.0,
Net Income From Continuing Operation Net Minority Interest,1345900000.0,1195500000.0,71200000.0,-1553900000.0,
Reconciled Depreciation,1329600000.0,1096000000.0,870600000.0,865100000.0,
Reconciled Cost Of Revenue,12006000000.0,17978100000.0,14600100000.0,6051600000.0,
EBITDA,3959900000.0,3205300000.0,1695400000.0,-316700000.0,
EBIT,2630300000.0,2109300000.0,824800000.0,-1181800000.0,
Net Interest Income,-689900000.0,-495700000.0,-404500000.0,-345700000.0,
Interest Expense,687800000.0,446100000.0,387900000.0,391300000.0,
Normalized Income,1345900000.0,794142821.067821,508178324.559396,599403985.7606,
Net Income From Continuing And Discontinued Operation,1345900000.0,1195500000.0,71200000.0,-1553900000.0,
Total Expenses,13434100000.0,19200800000.0,15632700000.0,7007200000.0,
Total Operating Income As Reported,2626200000.0,1729000000.0,864800000.0,-1303700000.0,
Diluted Average Shares,226000000.0,231100000.0,228600000.0,232200000.0,
Basic Average Shares,224600000.0,227300000.0,228600000.0,232200000.0,
Diluted EPS,3.66,3.88,-0.07,-7.26,
Basic EPS,3.69,3.95,-0.07,-7.26,
Diluted NI Availto Com Stockholders,835800000.0,896800000.0,-16100000.0,-1684800000.0,
Net Income Common Stockholders,835800000.0,896800000.0,-16100000.0,-1684800000.0,
Otherunder Preferred Stock Dividend,510100000.0,53200000.0,0.0,,
Preferred Stock Dividends,,245500000.0,87300000.0,130900000.0,124800000.0
Net Income,1345900000.0,1195500000.0,71200000.0,-1553900000.0,
Minority Interests,-233400000.0,-335900000.0,-350900000.0,-228900000.0,
Net Income Including Noncontrolling Interests,1579300000.0,1531400000.0,422100000.0,-1325000000.0,
Net Income Continuous Operations,1579300000.0,1531400000.0,422100000.0,-1325000000.0,
Tax Provision,363200000.0,131800000.0,14800000.0,-248100000.0,
Pretax Income,1942500000.0,1663200000.0,436900000.0,-1573100000.0,
Other Income Expense,6200000.0,429900000.0,-475700000.0,-2480500000.0,
Other Non Operating Income Expenses,-2800000.0,-15100000.0,500000.0,3400000.0,
Special Income Charges,0.0,435900000.0,-452300000.0,-2556500000.0,
Gain On Sale Of Business,0.0,435900000.0,0.0,-58400000.0,
Write Off,,9800000.0,10300000.0,55600000.0,17900000.0
Impairment Of Capital Assets,0.0,0.0,452300000.0,2442800000.0,
Restructuring And Mergern Acquisition,,,100000.0,-300000.0,8700000.0
Earnings From Equity Interest,9000000.0,9100000.0,-23900000.0,72600000.0,
Gain On Sale Of Security,,,,,-1400000.0
Net Non Operating Interest Income Expense,-689900000.0,-495700000.0,-404500000.0,-345700000.0,
Total Other Finance Cost,2100000.0,49600000.0,16600000.0,-45600000.0,
Interest Expense Non Operating,687800000.0,446100000.0,387900000.0,391300000.0,
Operating Income,2626200000.0,1729000000.0,1317100000.0,1253100000.0,
Operating Expense,1428100000.0,1222700000.0,1032600000.0,955600000.0,
Other Operating Expenses,1079400000.0,913000000.0,759400000.0,701000000.0,
Selling General And Administration,348700000.0,309700000.0,273200000.0,254600000.0,
General And Administrative Expense,348700000.0,309700000.0,273200000.0,254600000.0,
Other Gand A,348700000.0,309700000.0,273200000.0,254600000.0,
Gross Profit,4054300000.0,2951700000.0,2349700000.0,2208700000.0,
Cost Of Revenue,12006000000.0,17978100000.0,14600100000.0,6051600000.0,
Total Revenue,16060300000.0,20929800000.0,16949800000.0,8260300000.0,
Operating Revenue,16060300000.0,20929800000.0,16949800000.0,8260300000.0,
