,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,-148470000.0,-50795321.637427,-4421416.234888,32181818.181818,
Tax Rate For Calcs,0.21,0.251462,0.138169,0.181818,
Normalized EBITDA,423000000.0,468000000.0,1112000000.0,937000000.0,
Total Unusual Items,-707000000.0,-202000000.0,-32000000.0,177000000.0,
Total Unusual Items Excluding Goodwill,-707000000.0,-202000000.0,-32000000.0,177000000.0,
Net Income From Continuing Operation Net Minority Interest,-1043000000.0,-256000000.0,499000000.0,585000000.0,
Reconciled Depreciation,489000000.0,422000000.0,378000000.0,289000000.0,
Reconciled Cost Of Revenue,3428000000.0,3223000000.0,3188000000.0,2646000000.0,
EBITDA,-284000000.0,266000000.0,1080000000.0,1114000000.0,
EBIT,-773000000.0,-156000000.0,702000000.0,825000000.0,
Net Interest Income,-254000000.0,-186000000.0,-127000000.0,-128000000.0,
Interest Expense,254000000.0,186000000.0,123000000.0,110000000.0,
Normalized Income,-484470000.0,-104795321.637427,526578583.765112,440181818.181818,
Net Income From Continuing And Discontinued Operation,-1043000000.0,-256000000.0,499000000.0,585000000.0,
Total Expenses,4443000000.0,4216000000.0,4073000000.0,3352000000.0,
Total Operating Income As Reported,-749000000.0,-163000000.0,730000000.0,828000000.0,
Diluted Average Shares,181000000.0,181000000.0,178000000.0,170000000.0,
Basic Average Shares,181000000.0,181000000.0,176000000.0,168000000.0,
Diluted EPS,-5.76,-1.42,2.84,3.11,
Basic EPS,-5.76,-1.42,2.85,3.15,
Diluted NI Availto Com Stockholders,-1043000000.0,-256000000.0,483000000.0,529000000.0,
Net Income Common Stockholders,-1043000000.0,-256000000.0,483000000.0,529000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,16000000.0,56000000.0,
Net Income,-1043000000.0,-256000000.0,499000000.0,585000000.0,
Net Income Including Noncontrolling Interests,-1043000000.0,-256000000.0,499000000.0,585000000.0,
Net Income Continuous Operations,-1043000000.0,-256000000.0,499000000.0,585000000.0,
Tax Provision,16000000.0,-86000000.0,80000000.0,130000000.0,
Pretax Income,-1027000000.0,-342000000.0,579000000.0,715000000.0,
Other Income Expense,-711000000.0,-203000000.0,-23000000.0,197000000.0,
Other Non Operating Income Expenses,-4000000.0,-1000000.0,9000000.0,20000000.0,
Special Income Charges,-687000000.0,-210000000.0,1000000.0,182000000.0,
Gain On Sale Of Business,0.0,0.0,1000000.0,182000000.0,
Write Off,,,,,5500000.0
Impairment Of Capital Assets,687000000.0,210000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,,,,,5500000.0
Gain On Sale Of Security,-20000000.0,8000000.0,-33000000.0,-5000000.0,
Net Non Operating Interest Income Expense,-254000000.0,-186000000.0,-127000000.0,-128000000.0,
Total Other Finance Cost,,,4000000.0,18000000.0,16000000.0
Interest Expense Non Operating,254000000.0,186000000.0,123000000.0,110000000.0,
Operating Income,-62000000.0,47000000.0,729000000.0,646000000.0,
Operating Expense,1015000000.0,993000000.0,885000000.0,706000000.0,
Other Operating Expenses,80000000.0,164000000.0,41000000.0,19000000.0,
Selling General And Administration,935000000.0,829000000.0,844000000.0,687000000.0,
Gross Profit,953000000.0,1040000000.0,1614000000.0,1352000000.0,
Cost Of Revenue,3428000000.0,3223000000.0,3188000000.0,2646000000.0,
Total Revenue,4381000000.0,4263000000.0,4802000000.0,3998000000.0,
Operating Revenue,4381000000.0,4263000000.0,4802000000.0,3998000000.0,
