,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-6210000.0,-5348000.0,-6670000.0,-12545000.0,
Tax Rate For Calcs,0.069,0.191,0.145,0.193,
Normalized EBITDA,3346000000.0,2937000000.0,2813000000.0,2141000000.0,
Total Unusual Items,-90000000.0,-28000000.0,-46000000.0,-65000000.0,
Total Unusual Items Excluding Goodwill,-90000000.0,-28000000.0,-46000000.0,-65000000.0,
Net Income From Continuing Operation Net Minority Interest,1358000000.0,1091000000.0,966000000.0,279000000.0,
Reconciled Depreciation,1125000000.0,1130000000.0,1264000000.0,1287000000.0,
Reconciled Cost Of Revenue,9745000000.0,9382000000.0,9233000000.0,7500000000.0,
EBITDA,3256000000.0,2909000000.0,2767000000.0,2076000000.0,
EBIT,2131000000.0,1779000000.0,1503000000.0,789000000.0,
Net Interest Income,-636000000.0,-403000000.0,-369000000.0,-410000000.0,
Interest Expense,672000000.0,416000000.0,375000000.0,416000000.0,
Interest Income,36000000.0,13000000.0,6000000.0,6000000.0,
Normalized Income,1441790000.0,1113652000.0,1005330000.0,331455000.0,
Net Income From Continuing And Discontinued Operation,1358000000.0,1091000000.0,966000000.0,279000000.0,
Total Expenses,12923000000.0,12583000000.0,12461000000.0,10576000000.0,
Total Operating Income As Reported,1977000000.0,1799000000.0,1393000000.0,731000000.0,
Diluted Average Shares,186300000.0,190600000.0,195000000.0,195000000.0,
Basic Average Shares,183800000.0,187600000.0,191400000.0,191300000.0,
Diluted EPS,7.29,5.72,4.95,1.43,
Basic EPS,7.39,5.82,5.05,1.46,
Diluted NI Availto Com Stockholders,1358000000.0,1091000000.0,966000000.0,279000000.0,
Net Income Common Stockholders,1358000000.0,1091000000.0,966000000.0,279000000.0,
Net Income,1358000000.0,1091000000.0,966000000.0,279000000.0,
Minority Interests,0.0,0.0,-5000000.0,-29000000.0,
Net Income Including Noncontrolling Interests,1358000000.0,1091000000.0,971000000.0,308000000.0,
Net Income Continuous Operations,1358000000.0,1091000000.0,971000000.0,308000000.0,
Earnings From Equity Interest Net Of Tax,0.0,-12000000.0,6000000.0,7000000.0,
Tax Provision,101000000.0,260000000.0,163000000.0,72000000.0,
Pretax Income,1459000000.0,1363000000.0,1128000000.0,373000000.0,
Other Income Expense,34000000.0,-61000000.0,84000000.0,,-62000000.0
Other Non Operating Income Expenses,124000000.0,-33000000.0,130000000.0,65000000.0,
Special Income Charges,-90000000.0,-28000000.0,-46000000.0,-65000000.0,
Other Special Charges,6000000.0,,26000000.0,13000000.0,24000000.0
Impairment Of Capital Assets,,,,,0.0
Restructuring And Mergern Acquisition,84000000.0,28000000.0,20000000.0,52000000.0,
Net Non Operating Interest Income Expense,-636000000.0,-403000000.0,-369000000.0,-410000000.0,
Interest Expense Non Operating,672000000.0,416000000.0,375000000.0,416000000.0,
Interest Income Non Operating,36000000.0,13000000.0,6000000.0,6000000.0,
Operating Income,2061000000.0,1827000000.0,1413000000.0,783000000.0,
Operating Expense,3178000000.0,3201000000.0,3228000000.0,3076000000.0,
Depreciation Amortization Depletion Income Statement,1125000000.0,1130000000.0,1264000000.0,1287000000.0,
Depreciation And Amortization In Income Statement,1125000000.0,1130000000.0,1264000000.0,1287000000.0,
Selling General And Administration,2053000000.0,2071000000.0,1964000000.0,1789000000.0,
Gross Profit,5239000000.0,5028000000.0,4641000000.0,3859000000.0,
Cost Of Revenue,9745000000.0,9382000000.0,9233000000.0,7500000000.0,
Total Revenue,14984000000.0,14410000000.0,13874000000.0,11359000000.0,
Operating Revenue,14984000000.0,14410000000.0,13874000000.0,11359000000.0,
