,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-418000.0,-58905000.0,93666000.0,-42238448.374216,
Tax Rate For Calcs,0.209,0.165,0.233,0.244153,
Normalized EBITDA,3975000000.0,3478000000.0,3604000000.0,3183000000.0,
Total Unusual Items,-2000000.0,-357000000.0,402000000.0,-173000000.0,
Total Unusual Items Excluding Goodwill,-2000000.0,-357000000.0,402000000.0,-173000000.0,
Net Income From Continuing Operation Net Minority Interest,2181000000.0,1436000000.0,2146000000.0,1325000000.0,
Reconciled Depreciation,720000000.0,709000000.0,708000000.0,653000000.0,
Reconciled Cost Of Revenue,6734000000.0,6734000000.0,5706000000.0,5132000000.0,
EBITDA,3973000000.0,3121000000.0,4006000000.0,3010000000.0,
EBIT,3253000000.0,2412000000.0,3298000000.0,2357000000.0,
Net Interest Income,-496000000.0,-693000000.0,-500000000.0,-604000000.0,
Interest Expense,496000000.0,693000000.0,500000000.0,604000000.0,
Normalized Income,2182582000.0,1734095000.0,1837666000.0,1455761551.625784,
Net Income From Continuing And Discontinued Operation,2181000000.0,1436000000.0,2146000000.0,1325000000.0,
Total Expenses,11620000000.0,11274000000.0,9789000000.0,9071000000.0,
Total Operating Income As Reported,3192000000.0,2605000000.0,2894000000.0,2480000000.0,
Diluted Average Shares,1408400000.0,1428500000.0,1427900000.0,1422100000.0,
Basic Average Shares,1399300000.0,1416800000.0,1415700000.0,1407200000.0,
Diluted EPS,1.55,1.01,1.5,0.93,
Basic EPS,1.56,1.01,1.52,0.94,
Diluted NI Availto Com Stockholders,2181000000.0,1436000000.0,2146000000.0,1325000000.0,
Net Income Common Stockholders,2181000000.0,1436000000.0,2146000000.0,1325000000.0,
Net Income,2181000000.0,1436000000.0,2146000000.0,1325000000.0,
Minority Interests,0.0,1000000.0,1000000.0,0.0,
Net Income Including Noncontrolling Interests,2181000000.0,1435000000.0,2145000000.0,1325000000.0,
Net Income Continuous Operations,2181000000.0,1435000000.0,2145000000.0,1325000000.0,
Tax Provision,576000000.0,284000000.0,653000000.0,428000000.0,
Pretax Income,2757000000.0,1719000000.0,2798000000.0,1753000000.0,
Other Income Expense,59000000.0,-371000000.0,404000000.0,-190000000.0,
Other Non Operating Income Expenses,61000000.0,-14000000.0,2000000.0,-17000000.0,
Special Income Charges,-2000000.0,-357000000.0,402000000.0,-173000000.0,
Gain On Sale Of Business,0.0,50000000.0,524000000.0,0.0,
Other Special Charges,,-82000000.0,105000000.0,4000000.0,11000000.0
Write Off,0.0,12000000.0,17000000.0,102000000.0,
Impairment Of Capital Assets,2000000.0,477000000.0,0.0,67000000.0,
Earnings From Equity Interest,,,524000000.0,0.0,0.0
Net Non Operating Interest Income Expense,-496000000.0,-693000000.0,-500000000.0,-604000000.0,
Interest Expense Non Operating,496000000.0,693000000.0,500000000.0,604000000.0,
Operating Income,3194000000.0,2783000000.0,2894000000.0,2547000000.0,
Operating Expense,4886000000.0,4540000000.0,4083000000.0,3939000000.0,
Other Operating Expenses,-26000000.0,-105000000.0,-70000000.0,-39000000.0,
Selling General And Administration,4912000000.0,4645000000.0,4153000000.0,3978000000.0,
Gross Profit,8080000000.0,7323000000.0,6977000000.0,6486000000.0,
Cost Of Revenue,6734000000.0,6734000000.0,5706000000.0,5132000000.0,
Total Revenue,14814000000.0,14057000000.0,12683000000.0,11618000000.0,
Operating Revenue,14814000000.0,14057000000.0,12683000000.0,11618000000.0,
