,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-19383000.0,-194894.810659,12776.025237,-114412.595882,
Tax Rate For Calcs,0.21,0.010098,0.042587,0.002624,
Normalized EBITDA,846400000.0,716700000.0,578900000.0,-157800000.0,
Total Unusual Items,-92300000.0,-19300000.0,300000.0,-43600000.0,
Total Unusual Items Excluding Goodwill,-92300000.0,-19300000.0,300000.0,-43600000.0,
Net Income From Continuing Operation Net Minority Interest,1374800000.0,352200000.0,242300000.0,-495100000.0,
Reconciled Depreciation,171300000.0,194600000.0,199600000.0,202700000.0,
Reconciled Cost Of Revenue,1573600000.0,1484500000.0,1372200000.0,1158600000.0,
EBITDA,754100000.0,697400000.0,579200000.0,-201400000.0,
EBIT,582800000.0,502800000.0,379600000.0,-404100000.0,
Net Interest Income,-179000000.0,-146300000.0,-126000000.0,-91300000.0,
Interest Expense,179000000.0,146300000.0,126000000.0,91300000.0,
Normalized Income,1447717000.0,371305105.189341,242012776.025237,-451614412.595882,
Net Income From Continuing And Discontinued Operation,1374800000.0,352200000.0,242300000.0,-495100000.0,
Total Expenses,3615900000.0,3576800000.0,3433900000.0,3675600000.0,
Total Operating Income As Reported,547400000.0,498800000.0,382100000.0,272200000.0,
Diluted Average Shares,151452000.0,161457000.0,171105000.0,168636000.0,
Basic Average Shares,148296000.0,158788000.0,167906000.0,168636000.0,
Diluted EPS,9.2,2.19,1.42,-2.94,
Basic EPS,9.39,2.22,1.44,-2.94,
Diluted NI Availto Com Stockholders,1374800000.0,352200000.0,242300000.0,-495100000.0,
Net Income Common Stockholders,1374800000.0,352200000.0,242300000.0,-495100000.0,
Net Income,1374800000.0,352200000.0,242300000.0,-495100000.0,
Minority Interests,-800000.0,-700000.0,-500000.0,-1000000.0,
Net Income Including Noncontrolling Interests,1375600000.0,352900000.0,242800000.0,-494100000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,1375600000.0,352900000.0,242800000.0,-494100000.0,
Tax Provision,-971800000.0,3600000.0,10800000.0,-1300000.0,
Pretax Income,403800000.0,356500000.0,253600000.0,-495400000.0,
Other Income Expense,-55400000.0,-11700000.0,-2200000.0,-45200000.0,
Other Non Operating Income Expenses,36900000.0,7600000.0,-2500000.0,-1600000.0,
Special Income Charges,-92300000.0,-19300000.0,300000.0,-43600000.0,
Other Special Charges,1500000.0,3600000.0,,,14800000.0
Restructuring And Mergern Acquisition,90800000.0,15700000.0,-300000.0,43600000.0,
Net Non Operating Interest Income Expense,-179000000.0,-146300000.0,-126000000.0,-91300000.0,
Interest Expense Non Operating,179000000.0,146300000.0,126000000.0,91300000.0,
Operating Income,638200000.0,514500000.0,381800000.0,-358900000.0,
Operating Expense,2042300000.0,2092300000.0,2061700000.0,2517000000.0,
Other Operating Expenses,304500000.0,305900000.0,306100000.0,316900000.0,
Other Taxes,,0.0,0.0,674700000.0,-8700000.0
Depreciation Amortization Depletion Income Statement,171300000.0,194600000.0,199600000.0,202700000.0,
Depreciation And Amortization In Income Statement,171300000.0,194600000.0,199600000.0,202700000.0,
Research And Development,839600000.0,794000000.0,706300000.0,560400000.0,
Selling General And Administration,726900000.0,797800000.0,849700000.0,762300000.0,
Selling And Marketing Expense,352900000.0,412300000.0,503900000.0,438500000.0,
General And Administrative Expense,374000000.0,385500000.0,345800000.0,323800000.0,
Other Gand A,374000000.0,385500000.0,345800000.0,323800000.0,
Salaries And Wages,,,,,348700000.0
Gross Profit,2680500000.0,2606800000.0,2443500000.0,2158100000.0,
Cost Of Revenue,1573600000.0,1484500000.0,1372200000.0,1158600000.0,
Total Revenue,4254100000.0,4091300000.0,3815700000.0,3316700000.0,
Operating Revenue,4254100000.0,4091300000.0,3815700000.0,3316700000.0,
