,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,682000000.0,540000000.0,250000000.0,-258000000.0,
Repurchase Of Capital Stock,-250000000.0,-400000000.0,-430000000.0,-73000000.0,
Repayment Of Debt,-876000000.0,-69000000.0,-1538000000.0,-2043000000.0,
Issuance Of Debt,400000000.0,0.0,700000000.0,2400000000.0,
Capital Expenditure,-219000000.0,-193000000.0,-199000000.0,-267000000.0,
End Cash Position,610000000.0,792000000.0,722000000.0,1611000000.0,
Beginning Cash Position,792000000.0,722000000.0,1611000000.0,1703000000.0,
Effect Of Exchange Rate Changes,0.0,-2000000.0,-1000000.0,-3000000.0,
Changes In Cash,-182000000.0,72000000.0,-888000000.0,-89000000.0,
Financing Cash Flow,-868000000.0,-526000000.0,-1444000000.0,-369000000.0,
Cash Flow From Continuing Financing Activities,-868000000.0,-526000000.0,-1444000000.0,-369000000.0,
Net Other Financing Charges,-80000000.0,-24000000.0,-170000000.0,-660000000.0,
Proceeds From Stock Option Exercised,11000000.0,16000000.0,22000000.0,33000000.0,
Cash Dividends Paid,-73000000.0,-44000000.0,-19000000.0,-11000000.0,
Preferred Stock Dividend Paid,-2000000.0,-2000000.0,-2000000.0,,
Common Stock Dividend Paid,-71000000.0,-42000000.0,-17000000.0,,
Net Common Stock Issuance,-250000000.0,-400000000.0,-430000000.0,-73000000.0,
Common Stock Payments,-250000000.0,-400000000.0,-430000000.0,-73000000.0,
Net Issuance Payments Of Debt,-476000000.0,-74000000.0,-847000000.0,342000000.0,
Net Short Term Debt Issuance,0.0,-5000000.0,-9000000.0,-15000000.0,
Net Long Term Debt Issuance,-476000000.0,-69000000.0,-838000000.0,357000000.0,
Long Term Debt Payments,-876000000.0,-69000000.0,-1538000000.0,-2043000000.0,
Long Term Debt Issuance,400000000.0,0.0,700000000.0,2400000000.0,
Investing Cash Flow,-215000000.0,-135000000.0,107000000.0,271000000.0,
Cash Flow From Continuing Investing Activities,-215000000.0,-135000000.0,107000000.0,271000000.0,
Net Other Investing Changes,2000000.0,58000000.0,300000000.0,538000000.0,
Net Investment Purchase And Sale,2000000.0,0.0,6000000.0,0.0,
Sale Of Investment,2000000.0,0.0,6000000.0,0.0,
Capital Expenditure Reported,-219000000.0,-193000000.0,-199000000.0,-267000000.0,
Operating Cash Flow,901000000.0,733000000.0,449000000.0,9000000.0,
Cash Flow From Continuing Operating Activities,901000000.0,733000000.0,449000000.0,9000000.0,
Change In Working Capital,-345000000.0,-203000000.0,-345000000.0,-662000000.0,
Change In Other Working Capital,-7000000.0,-12000000.0,-41000000.0,98000000.0,
Change In Other Current Liabilities,-34000000.0,-60000000.0,-23000000.0,-35000000.0,
Change In Other Current Assets,-4000000.0,1000000.0,-13000000.0,39000000.0,
Change In Payables And Accrued Expense,30000000.0,269000000.0,-2000000.0,-598000000.0,
Change In Accrued Expense,37000000.0,23000000.0,-146000000.0,-217000000.0,
Change In Payable,-7000000.0,246000000.0,144000000.0,-381000000.0,
Change In Account Payable,-7000000.0,246000000.0,144000000.0,-381000000.0,
Change In Tax Payable,,,,98000000.0,-2000000.0
Change In Income Tax Payable,,,,98000000.0,-2000000.0
Change In Prepaid Assets,-24000000.0,-6000000.0,11000000.0,-2000000.0,
Change In Inventory,-142000000.0,-234000000.0,60000000.0,74000000.0,
Change In Receivables,-164000000.0,-161000000.0,-337000000.0,-238000000.0,
Other Non Cash Items,-10000000.0,25000000.0,14000000.0,-98000000.0,
Stock Based Compensation,50000000.0,54000000.0,41000000.0,45000000.0,
Asset Impairment Charge,,,,,0.0
Deferred Tax,108000000.0,79000000.0,38000000.0,2000000.0,
Deferred Income Tax,108000000.0,79000000.0,38000000.0,2000000.0,
Depreciation Amortization Depletion,272000000.0,265000000.0,270000000.0,338000000.0,
Depreciation And Amortization,272000000.0,265000000.0,270000000.0,338000000.0,
Operating Gains Losses,61000000.0,44000000.0,173000000.0,123000000.0,
Pension And Employee Benefit Expense,37000000.0,24000000.0,18000000.0,51000000.0,
Gain Loss On Investment Securities,22000000.0,18000000.0,9000000.0,,7000000.0
Net Income From Continuing Operations,765000000.0,469000000.0,258000000.0,261000000.0,
