,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,-4967000000.0,-5863000000.0,-5427000000.0,-26737000000.0,
Repayment Of Debt,-15964000000.0,-16069000000.0,-11513000000.0,-6049000000.0,
Issuance Of Debt,20381000000.0,23149000000.0,15504000000.0,19339000000.0,
Issuance Of Capital Stock,,0.0,0.0,12986000000.0,0.0
Capital Expenditure,-9714000000.0,-9584000000.0,-7689000000.0,-7690000000.0,
Interest Paid Supplemental Data,2286000000.0,1607000000.0,1404000000.0,1458000000.0,
Income Tax Paid Supplemental Data,,,,0.0,0.0
End Cash Position,635000000.0,734000000.0,291000000.0,261000000.0,
Other Cash Adjustment Outside Changein Cash,-297000000.0,-213000000.0,-16000000.0,-143000000.0,
Beginning Cash Position,947000000.0,307000000.0,627000000.0,1129000000.0,
Changes In Cash,-15000000.0,640000000.0,-320000000.0,-725000000.0,
Financing Cash Flow,4400000000.0,7133000000.0,4323000000.0,26070000000.0,
Cash Flow From Continuing Financing Activities,4400000000.0,7133000000.0,4323000000.0,26070000000.0,
Net Other Financing Charges,-17000000.0,53000000.0,332000000.0,-206000000.0,
Cash Dividends Paid,,,,,0.0
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,,0.0,0.0,12986000000.0,0.0
Common Stock Issuance,,0.0,0.0,12986000000.0,0.0
Net Issuance Payments Of Debt,4417000000.0,7080000000.0,3991000000.0,13290000000.0,
Net Short Term Debt Issuance,54000000.0,80000000.0,-1396000000.0,-52000000.0,
Short Term Debt Payments,-12721000000.0,-10050000000.0,-11426000000.0,-2000000000.0,
Short Term Debt Issuance,12775000000.0,10130000000.0,10030000000.0,1948000000.0,
Net Long Term Debt Issuance,4363000000.0,7000000000.0,5387000000.0,13342000000.0,
Long Term Debt Payments,-3243000000.0,-6019000000.0,-87000000.0,-4049000000.0,
Long Term Debt Issuance,7606000000.0,13019000000.0,5474000000.0,17391000000.0,
Investing Cash Flow,-9162000000.0,-10214000000.0,-6905000000.0,-7748000000.0,
Cash Flow From Continuing Investing Activities,-9162000000.0,-10214000000.0,-6905000000.0,-7748000000.0,
Net Other Investing Changes,13000000.0,34000000.0,59000000.0,14000000.0,
Net Investment Purchase And Sale,539000000.0,-664000000.0,-24000000.0,-72000000.0,
Sale Of Investment,2791000000.0,3566000000.0,1678000000.0,1518000000.0,
Purchase Of Investment,-2252000000.0,-4230000000.0,-1702000000.0,-1590000000.0,
Net Business Purchase And Sale,0.0,0.0,749000000.0,0.0,
Sale Of Business,0.0,0.0,749000000.0,0.0,
Net PPE Purchase And Sale,,,749000000.0,0.0,0.0
Sale Of PPE,,,749000000.0,0.0,0.0
Capital Expenditure Reported,-9714000000.0,-9584000000.0,-7689000000.0,-7690000000.0,
Operating Cash Flow,4747000000.0,3721000000.0,2262000000.0,-19047000000.0,
Cash Flow From Continuing Operating Activities,4747000000.0,3721000000.0,2262000000.0,-19047000000.0,
Change In Working Capital,-650000000.0,-1847000000.0,-2777000000.0,-19731000000.0,
Change In Other Working Capital,-32000000.0,-1114000000.0,-2022000000.0,-3592000000.0,
Change In Other Current Liabilities,-489000000.0,-810000000.0,472000000.0,-16525000000.0,
Change In Payables And Accrued Expense,-90000000.0,627000000.0,117000000.0,-24000000.0,
Change In Payable,-90000000.0,627000000.0,117000000.0,-24000000.0,
Change In Account Payable,-90000000.0,627000000.0,117000000.0,-24000000.0,
Change In Inventory,-28000000.0,-246000000.0,-32000000.0,6000000.0,
Change In Receivables,-11000000.0,-304000000.0,-1312000000.0,404000000.0,
Changes In Account Receivables,-369000000.0,-757000000.0,-589000000.0,-1160000000.0,
Other Non Cash Items,-468000000.0,207000000.0,-213000000.0,-4487000000.0,
Asset Impairment Charge,636000000.0,143000000.0,154000000.0,150000000.0,
Deferred Tax,-765000000.0,-452000000.0,1783000000.0,1141000000.0,
Deferred Income Tax,-765000000.0,-452000000.0,1783000000.0,1141000000.0,
Depreciation Amortization Depletion,3738000000.0,3856000000.0,3403000000.0,3469000000.0,
Depreciation And Amortization,3738000000.0,3856000000.0,3403000000.0,3469000000.0,
Depreciation,3738000000.0,3856000000.0,3403000000.0,3469000000.0,
Net Income From Continuing Operations,2256000000.0,1814000000.0,-88000000.0,411000000.0,
