,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1052613000.0,993372000.0,1252636000.0,819390000.0,
Repurchase Of Capital Stock,-606188000.0,-1043742000.0,-1655547000.0,-176302000.0,
Repayment Of Debt,-7800000.0,-5931000.0,-112915000.0,-2564221000.0,
Issuance Of Debt,0.0,0.0,600000000.0,2332000000.0,
Capital Expenditure,-103124000.0,-108050000.0,-59834000.0,-83888000.0,
Interest Paid Supplemental Data,119038000.0,112825000.0,101885000.0,112249000.0,
Income Tax Paid Supplemental Data,306682000.0,174802000.0,253379000.0,33921000.0,
End Cash Position,1319599000.0,698599000.0,760602000.0,712583000.0,
Beginning Cash Position,698599000.0,760602000.0,712583000.0,280836000.0,
Effect Of Exchange Rate Changes,-13000.0,-18425000.0,-26375000.0,28581000.0,
Changes In Cash,621013000.0,-43578000.0,74394000.0,403166000.0,
Financing Cash Flow,-588881000.0,-1027442000.0,-1157609000.0,-416224000.0,
Cash Flow From Continuing Financing Activities,-588881000.0,-1027442000.0,-1157609000.0,-416224000.0,
Net Other Financing Charges,,,-7320000.0,-25786000.0,
Proceeds From Stock Option Exercised,25107000.0,22231000.0,18173000.0,18085000.0,
Net Common Stock Issuance,-606188000.0,-1043742000.0,-1655547000.0,-176302000.0,
Common Stock Payments,-606188000.0,-1043742000.0,-1655547000.0,-176302000.0,
Net Issuance Payments Of Debt,-7800000.0,-5931000.0,487085000.0,-232221000.0,
Net Short Term Debt Issuance,,,0.0,332000000.0,309000000.0
Short Term Debt Payments,,,-5000000.0,-475000000.0,-316000000.0
Short Term Debt Issuance,,,0.0,332000000.0,309000000.0
Net Long Term Debt Issuance,-7800000.0,-5931000.0,487085000.0,-564221000.0,
Long Term Debt Payments,-7800000.0,-5931000.0,-112915000.0,-2564221000.0,
Long Term Debt Issuance,0.0,0.0,600000000.0,2000000000.0,
Investing Cash Flow,54157000.0,-117558000.0,-80467000.0,-83888000.0,
Cash Flow From Continuing Investing Activities,54157000.0,-117558000.0,-80467000.0,-83888000.0,
Net Other Investing Changes,,,2306000.0,,
Net Investment Purchase And Sale,,,0.0,0.0,14120000.0
Sale Of Investment,,,0.0,0.0,14120000.0
Net Business Purchase And Sale,157281000.0,-9508000.0,-22939000.0,0.0,
Sale Of Business,161081000.0,0.0,0.0,0.0,
Purchase Of Business,-3800000.0,-9508000.0,-22939000.0,0.0,
Net PPE Purchase And Sale,-103124000.0,-108050000.0,-59834000.0,-83888000.0,
Purchase Of PPE,-103124000.0,-108050000.0,-59834000.0,-83888000.0,
Operating Cash Flow,1155737000.0,1101422000.0,1312470000.0,903278000.0,
Cash Flow From Continuing Operating Activities,1155737000.0,1101422000.0,1312470000.0,903278000.0,
Change In Working Capital,60571000.0,-34509000.0,140882000.0,264947000.0,
Change In Other Working Capital,156201000.0,302698000.0,199185000.0,24654000.0,
Change In Other Current Assets,-34528000.0,8440000.0,-18287000.0,-8950000.0,
Change In Payables And Accrued Expense,-28547000.0,-101912000.0,121243000.0,111939000.0,
Change In Payable,,-101912000.0,121243000.0,111939000.0,-54613000.0
Change In Account Payable,,-101912000.0,121243000.0,111939000.0,-54613000.0
Change In Prepaid Assets,-7893000.0,-3039000.0,-15913000.0,37895000.0,
Change In Receivables,-24662000.0,-240696000.0,-145346000.0,99409000.0,
Changes In Account Receivables,,-240696000.0,-145346000.0,99409000.0,-66729000.0
Other Non Cash Items,4689000.0,4574000.0,4162000.0,8424000.0,
Stock Based Compensation,129841000.0,90566000.0,98570000.0,62540000.0,
Asset Impairment Charge,90575000.0,124056000.0,124662000.0,81851000.0,
Deferred Tax,-64173000.0,-30702000.0,-41567000.0,-53190000.0,
Deferred Income Tax,-64173000.0,-30702000.0,-41567000.0,-53190000.0,
Depreciation Amortization Depletion,191103000.0,191946000.0,212405000.0,218984000.0,
Depreciation And Amortization,191103000.0,191946000.0,212405000.0,218984000.0,
Operating Gains Losses,-139335000.0,-52308000.0,-20204000.0,52977000.0,
Gain Loss On Investment Securities,-3925000.0,-52308000.0,-20204000.0,8163000.0,
Gain Loss On Sale Of Business,-135410000.0,0.0,0.0,0.0,
Net Income From Continuing Operations,882466000.0,807799000.0,793560000.0,266745000.0,
