,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,830000000.0,2274000000.0,2785000000.0,2143000000.0,
Repurchase Of Capital Stock,-622000000.0,-3114000000.0,-3390000000.0,-1439000000.0,
Repayment Of Debt,-1334000000.0,-553000000.0,-584000000.0,-381000000.0,
Issuance Of Debt,3293000000.0,1832000000.0,1676000000.0,784000000.0,
Issuance Of Capital Stock,3000000.0,,17000000.0,69000000.0,27000000.0
Capital Expenditure,-2349000000.0,-1948000000.0,-1470000000.0,-1494000000.0,
Interest Paid Supplemental Data,653000000.0,619000000.0,579000000.0,577000000.0,
Income Tax Paid Supplemental Data,681000000.0,750000000.0,654000000.0,311000000.0,
End Cash Position,1568000000.0,456000000.0,839000000.0,1115000000.0,
Beginning Cash Position,456000000.0,839000000.0,1115000000.0,580000000.0,
Changes In Cash,1112000000.0,-383000000.0,-276000000.0,535000000.0,
Financing Cash Flow,115000000.0,-3002000000.0,-3309000000.0,-1927000000.0,
Cash Flow From Continuing Financing Activities,115000000.0,-3002000000.0,-3309000000.0,-1927000000.0,
Net Other Financing Charges,,,,,23000000.0
Cash Dividends Paid,-1225000000.0,-1167000000.0,-1028000000.0,-960000000.0,
Common Stock Dividend Paid,,-1167000000.0,-1028000000.0,-960000000.0,-949000000.0
Net Common Stock Issuance,-619000000.0,-3114000000.0,-3373000000.0,-1370000000.0,
Common Stock Payments,-622000000.0,-3114000000.0,-3390000000.0,-1439000000.0,
Common Stock Issuance,3000000.0,,17000000.0,69000000.0,27000000.0
Net Issuance Payments Of Debt,1959000000.0,1279000000.0,1092000000.0,403000000.0,
Net Long Term Debt Issuance,1959000000.0,1279000000.0,1092000000.0,403000000.0,
Long Term Debt Payments,-1334000000.0,-553000000.0,-584000000.0,-381000000.0,
Long Term Debt Issuance,3293000000.0,1832000000.0,1676000000.0,784000000.0,
Investing Cash Flow,-2182000000.0,-1603000000.0,-1222000000.0,-1175000000.0,
Cash Flow From Continuing Investing Activities,-2182000000.0,-1603000000.0,-1222000000.0,-1175000000.0,
Net Investment Purchase And Sale,81000000.0,82000000.0,89000000.0,-14000000.0,
Sale Of Investment,205000000.0,94000000.0,99000000.0,,
Purchase Of Investment,-124000000.0,-12000000.0,-10000000.0,-14000000.0,
Net PPE Purchase And Sale,-2263000000.0,-1685000000.0,-1311000000.0,-1161000000.0,
Sale Of PPE,86000000.0,263000000.0,159000000.0,333000000.0,
Purchase Of PPE,-2349000000.0,-1948000000.0,-1470000000.0,-1494000000.0,
Operating Cash Flow,3179000000.0,4222000000.0,4255000000.0,3637000000.0,
Cash Flow From Continuing Operating Activities,3179000000.0,4222000000.0,4255000000.0,3637000000.0,
Change In Working Capital,368000000.0,-201000000.0,147000000.0,131000000.0,
Change In Other Current Liabilities,435000000.0,23000000.0,283000000.0,34000000.0,
Change In Other Current Assets,-54000000.0,-18000000.0,-6000000.0,3000000.0,
Change In Inventory,-11000000.0,-35000000.0,3000000.0,23000000.0,
Change In Receivables,-2000000.0,-171000000.0,-133000000.0,71000000.0,
Changes In Account Receivables,-2000000.0,-171000000.0,-133000000.0,71000000.0,
Other Non Cash Items,-216000000.0,-69000000.0,-176000000.0,-248000000.0,
Asset Impairment Charge,,0.0,0.0,99000000.0,0.0
Deferred Tax,-49000000.0,83000000.0,184000000.0,142000000.0,
Deferred Income Tax,-49000000.0,83000000.0,184000000.0,142000000.0,
Depreciation Amortization Depletion,1298000000.0,1221000000.0,1181000000.0,1154000000.0,
Depreciation And Amortization,1298000000.0,1221000000.0,1181000000.0,1154000000.0,
Depreciation,1298000000.0,1221000000.0,1181000000.0,1154000000.0,
Operating Gains Losses,-49000000.0,-82000000.0,-86000000.0,346000000.0,
Gain Loss On Sale Of PPE,-49000000.0,-82000000.0,-86000000.0,-39000000.0,
Net Income From Continuing Operations,1827000000.0,3270000000.0,3005000000.0,2013000000.0,
