,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,909000000.0,836000000.0,842000000.0,965000000.0
Repurchase Of Capital Stock,-147000000.0,-781000000.0,-800000000.0,-844000000.0
Issuance Of Debt,2608000000.0,0.0,0.0,
Capital Expenditure,-54000000.0,-34000000.0,-54000000.0,-36000000.0
End Cash Position,762000000.0,0.0,0.0,0.0
Beginning Cash Position,0.0,0.0,0.0,0.0
Effect Of Exchange Rate Changes,-11000000.0,0.0,0.0,
Changes In Cash,773000000.0,,,
Financing Cash Flow,-135000000.0,-781000000.0,-799000000.0,-844000000.0
Cash Flow From Continuing Financing Activities,-135000000.0,-781000000.0,-799000000.0,-844000000.0
Net Other Financing Charges,-2600000000.0,,1000000.0,
Proceeds From Stock Option Exercised,4000000.0,0.0,0.0,
Net Common Stock Issuance,-147000000.0,-781000000.0,-800000000.0,-844000000.0
Common Stock Payments,-147000000.0,-781000000.0,-800000000.0,-844000000.0
Net Issuance Payments Of Debt,2608000000.0,0.0,0.0,
Net Long Term Debt Issuance,2608000000.0,0.0,0.0,
Long Term Debt Issuance,2608000000.0,0.0,0.0,
Investing Cash Flow,-55000000.0,-89000000.0,-97000000.0,-157000000.0
Cash Flow From Continuing Investing Activities,-55000000.0,-89000000.0,-97000000.0,-157000000.0
Net Other Investing Changes,-3000000.0,,-9000000.0,
Net Business Purchase And Sale,0.0,-55000000.0,-34000000.0,-121000000.0
Sale Of Business,0.0,0.0,26000000.0,0.0
Purchase Of Business,0.0,-55000000.0,-60000000.0,-121000000.0
Net PPE Purchase And Sale,-52000000.0,-34000000.0,-54000000.0,-36000000.0
Sale Of PPE,2000000.0,0.0,0.0,
Purchase Of PPE,-54000000.0,-34000000.0,-54000000.0,-36000000.0
Operating Cash Flow,963000000.0,870000000.0,896000000.0,1001000000.0
Cash Flow From Continuing Operating Activities,963000000.0,870000000.0,896000000.0,1001000000.0
Change In Working Capital,-33000000.0,-106000000.0,-97000000.0,137000000.0
Change In Other Working Capital,-25000000.0,-44000000.0,-11000000.0,-7000000.0
Change In Payables And Accrued Expense,-8000000.0,69000000.0,24000000.0,138000000.0
Change In Accrued Expense,-7000000.0,46000000.0,-41000000.0,134000000.0
Change In Payable,-1000000.0,23000000.0,65000000.0,4000000.0
Change In Account Payable,-1000000.0,23000000.0,65000000.0,4000000.0
Change In Prepaid Assets,-54000000.0,-5000000.0,-21000000.0,-5000000.0
Change In Inventory,52000000.0,-38000000.0,-75000000.0,12000000.0
Change In Receivables,2000000.0,-88000000.0,-14000000.0,-1000000.0
Changes In Account Receivables,2000000.0,-88000000.0,-14000000.0,-1000000.0
Stock Based Compensation,55000000.0,41000000.0,34000000.0,30000000.0
Asset Impairment Charge,15000000.0,0.0,0.0,
Depreciation Amortization Depletion,87000000.0,90000000.0,106000000.0,110000000.0
Depreciation And Amortization,87000000.0,90000000.0,106000000.0,110000000.0
Amortization Cash Flow,48000000.0,50000000.0,62000000.0,63000000.0
Amortization Of Intangibles,48000000.0,50000000.0,62000000.0,63000000.0
Depreciation,39000000.0,40000000.0,44000000.0,47000000.0
Operating Gains Losses,,,-8000000.0,
Net Income From Continuing Operations,839000000.0,845000000.0,861000000.0,724000000.0
