,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,3842000000.0,2995000000.0,3110000000.0,3034000000.0,
Repurchase Of Capital Stock,-1150000000.0,-1950000000.0,-1159000000.0,-132000000.0,
Repayment Of Debt,-412000000.0,-365000000.0,-1016000000.0,-2515000000.0,
Issuance Of Debt,2315000000.0,984000000.0,743000000.0,1737000000.0,
Issuance Of Capital Stock,199000000.0,126000000.0,161000000.0,132000000.0,
Capital Expenditure,-416000000.0,-470000000.0,-406000000.0,-348000000.0,
Interest Paid Supplemental Data,499000000.0,431000000.0,441000000.0,,
Income Tax Paid Supplemental Data,1119000000.0,1049000000.0,1069000000.0,,
End Cash Position,14152000000.0,12102000000.0,11374000000.0,10674000000.0,
Beginning Cash Position,12102000000.0,11374000000.0,10674000000.0,8499000000.0,
Effect Of Exchange Rate Changes,328000000.0,-841000000.0,-355000000.0,511000000.0,
Changes In Cash,1722000000.0,1569000000.0,1055000000.0,1664000000.0,
Financing Cash Flow,-1119000000.0,-1046000000.0,-1297000000.0,-925000000.0,
Cash Flow From Continuing Financing Activities,-1119000000.0,-1046000000.0,-1297000000.0,-925000000.0,
Net Other Financing Charges,-773000000.0,1297000000.0,1000000000.0,796000000.0,
Cash Dividends Paid,-1298000000.0,-1138000000.0,-1026000000.0,-943000000.0,
Common Stock Dividend Paid,-1298000000.0,-1138000000.0,-1026000000.0,-943000000.0,
Net Common Stock Issuance,-951000000.0,-1824000000.0,-998000000.0,0.0,
Common Stock Payments,-1150000000.0,-1950000000.0,-1159000000.0,-132000000.0,
Common Stock Issuance,199000000.0,126000000.0,161000000.0,132000000.0,
Net Issuance Payments Of Debt,1903000000.0,619000000.0,-273000000.0,-778000000.0,
Net Short Term Debt Issuance,0.0,0.0,0.0,1000000000.0,
Short Term Debt Payments,-146000000.0,0.0,0.0,,
Short Term Debt Issuance,146000000.0,0.0,0.0,1000000000.0,
Net Long Term Debt Issuance,1903000000.0,619000000.0,-273000000.0,-778000000.0,
Long Term Debt Payments,-266000000.0,-365000000.0,-1016000000.0,-2515000000.0,
Long Term Debt Issuance,2169000000.0,984000000.0,743000000.0,1737000000.0,
Investing Cash Flow,-1417000000.0,-850000000.0,-1164000000.0,-793000000.0,
Cash Flow From Continuing Investing Activities,-1417000000.0,-850000000.0,-1164000000.0,-793000000.0,
Net Other Investing Changes,11000000.0,9000000.0,4000000.0,-3000000.0,
Net Investment Purchase And Sale,-19000000.0,64000000.0,13000000.0,107000000.0,
Sale Of Investment,38000000.0,86000000.0,41000000.0,,
Purchase Of Investment,-57000000.0,-22000000.0,-28000000.0,,
Net Business Purchase And Sale,-993000000.0,-453000000.0,-775000000.0,-549000000.0,
Sale Of Business,,119000000.0,84000000.0,98000000.0,229000000.0
Purchase Of Business,-993000000.0,-572000000.0,-859000000.0,-647000000.0,
Net PPE Purchase And Sale,,,,6000000.0,10000000.0
Sale Of PPE,,,,6000000.0,10000000.0
Capital Expenditure Reported,-416000000.0,-470000000.0,-406000000.0,-348000000.0,
Operating Cash Flow,4258000000.0,3465000000.0,3516000000.0,3382000000.0,
Cash Flow From Continuing Operating Activities,4258000000.0,3465000000.0,3516000000.0,3382000000.0,
Change In Working Capital,-908000000.0,-1012000000.0,-746000000.0,-146000000.0,
Change In Other Working Capital,-230000000.0,-439000000.0,-405000000.0,-356000000.0,
Change In Other Current Liabilities,-252000000.0,-130000000.0,9000000.0,-243000000.0,
Change In Other Current Assets,-154000000.0,-122000000.0,-354000000.0,20000000.0,
Change In Payables And Accrued Expense,195000000.0,171000000.0,574000000.0,508000000.0,
Change In Accrued Expense,195000000.0,171000000.0,574000000.0,207000000.0,
Change In Payable,,,180000000.0,301000000.0,162000000.0
Change In Account Payable,,,225000000.0,241000000.0,120000000.0
Change In Tax Payable,,,-45000000.0,60000000.0,42000000.0
Change In Income Tax Payable,,,-45000000.0,60000000.0,42000000.0
Change In Receivables,-467000000.0,-492000000.0,-570000000.0,-75000000.0,
Other Non Cash Items,277000000.0,415000000.0,354000000.0,333000000.0,
Stock Based Compensation,363000000.0,367000000.0,348000000.0,290000000.0,
Deferred Tax,,,-63000000.0,40000000.0,84000000.0
Deferred Income Tax,,,-63000000.0,40000000.0,84000000.0
Depreciation Amortization Depletion,713000000.0,719000000.0,747000000.0,741000000.0,
Depreciation And Amortization,713000000.0,719000000.0,747000000.0,741000000.0,
Amortization Cash Flow,343000000.0,338000000.0,365000000.0,351000000.0,
Amortization Of Intangibles,343000000.0,338000000.0,365000000.0,351000000.0,
Depreciation,370000000.0,381000000.0,382000000.0,390000000.0,
Operating Gains Losses,11000000.0,-111000000.0,-361000000.0,78000000.0,
Gain Loss On Investment Securities,-5000000.0,-21000000.0,-61000000.0,22000000.0,
Net Foreign Currency Exchange Gain Loss,,,-38000000.0,32000000.0,-115000000.0
Gain Loss On Sale Of Business,0.0,37000000.0,-267000000.0,0.0,
Net Income From Continuing Operations,3802000000.0,3087000000.0,3174000000.0,2046000000.0,
