,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1830537000.0,3259079000.0,1515658000.0,147985000.0,
Repurchase Of Capital Stock,-1847409000.0,-2628308000.0,-1714761000.0,-4153000.0,
Repayment Of Debt,-4932221000.0,-6821222000.0,-3166677000.0,-1461542000.0,
Issuance Of Debt,5128000000.0,6882500000.0,4125000000.0,1786625000.0,
Capital Expenditure,-476335000.0,-340152000.0,-227891000.0,-112082000.0,
Interest Paid Supplemental Data,186497000.0,169390000.0,105570000.0,110600000.0,
Income Tax Paid Supplemental Data,578734000.0,936424000.0,633060000.0,43400000.0,
End Cash Position,66156000.0,80445000.0,42603000.0,423806000.0,
Beginning Cash Position,80445000.0,42603000.0,423806000.0,14096000.0,
Changes In Cash,-14289000.0,37842000.0,-381203000.0,409710000.0,
Financing Cash Flow,-1652868000.0,-2603910000.0,-780112000.0,285868000.0,
Cash Flow From Continuing Financing Activities,-1652868000.0,-2603910000.0,-780112000.0,285868000.0,
Net Other Financing Charges,-1897000.0,-37469000.0,-24400000.0,-36486000.0,
Proceeds From Stock Option Exercised,659000.0,589000.0,726000.0,1424000.0,
Net Common Stock Issuance,-1847409000.0,-2628308000.0,-1714761000.0,-4153000.0,
Common Stock Payments,-1847409000.0,-2628308000.0,-1714761000.0,-4153000.0,
Net Issuance Payments Of Debt,195779000.0,61278000.0,958323000.0,325083000.0,
Net Short Term Debt Issuance,,,513000000.0,48000000.0,-152000000.0
Short Term Debt Payments,,,-2612000000.0,-843000000.0,-1192000000.0
Short Term Debt Issuance,,,3125000000.0,891000000.0,1040000000.0
Net Long Term Debt Issuance,195779000.0,61278000.0,958323000.0,325083000.0,
Long Term Debt Payments,-4932221000.0,-6821222000.0,-3166677000.0,-1461542000.0,
Long Term Debt Issuance,5128000000.0,6882500000.0,4125000000.0,1786625000.0,
Investing Cash Flow,-668293000.0,-957479000.0,-1344640000.0,-136225000.0,
Cash Flow From Continuing Investing Activities,-668293000.0,-957479000.0,-1344640000.0,-136225000.0,
Net Business Purchase And Sale,-238673000.0,-628014000.0,-1130309000.0,-32643000.0,
Sale Of Business,0.0,0.0,76162000.0,0.0,
Purchase Of Business,-238673000.0,-628014000.0,-1206471000.0,-32643000.0,
Net PPE Purchase And Sale,-429620000.0,-329465000.0,-214331000.0,-103582000.0,
Sale Of PPE,46715000.0,10687000.0,13560000.0,8500000.0,
Purchase Of PPE,-476335000.0,-340152000.0,-227891000.0,-112082000.0,
Operating Cash Flow,2306872000.0,3599231000.0,1743549000.0,260067000.0,
Cash Flow From Continuing Operating Activities,2306872000.0,3599231000.0,1743549000.0,260067000.0,
Change In Working Capital,275128000.0,344666000.0,-521058000.0,-217533000.0,
Change In Other Working Capital,-38698000.0,-17900000.0,88980000.0,70266000.0,
Change In Other Current Assets,10941000.0,15173000.0,-33489000.0,-19743000.0,
Change In Payables And Accrued Expense,66046000.0,-329770000.0,283304000.0,216308000.0,
Change In Accrued Expense,-9704000.0,-15766000.0,91419000.0,55361000.0,
Change In Payable,75750000.0,-314004000.0,191885000.0,160947000.0,
Change In Account Payable,75750000.0,-314004000.0,191885000.0,160947000.0,
Change In Inventory,231457000.0,271889000.0,-282165000.0,-220101000.0,
Change In Receivables,5382000.0,405274000.0,-577688000.0,-264263000.0,
Changes In Account Receivables,-12641000.0,381223000.0,-474362000.0,-251632000.0,
Other Non Cash Items,4685000.0,4837000.0,3869000.0,3508000.0,
Stock Based Compensation,48522000.0,31337000.0,31486000.0,17022000.0,
Provisionand Write Offof Assets,-11488000.0,38921000.0,20451000.0,,
Asset Impairment Charge,,38921000.0,20451000.0,4720000.0,
Deferred Tax,-102461000.0,-92461000.0,-34573000.0,16614000.0,
Deferred Income Tax,-102461000.0,-92461000.0,-34573000.0,16614000.0,
Depreciation Amortization Depletion,558275000.0,497140000.0,547352000.0,116566000.0,
Depreciation And Amortization,558275000.0,497140000.0,547352000.0,116566000.0,
Operating Gains Losses,-6344000.0,25422000.0,-29394000.0,5633000.0,
Net Income From Continuing Operations,1540555000.0,2749369000.0,1725416000.0,313537000.0,
