,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,2704000000.0,2173000000.0,1799000000.0,1354000000.0,
Repurchase Of Capital Stock,-538000000.0,0.0,0.0,,0.0
Repayment Of Debt,0.0,-94000000.0,-61000000.0,-1628000000.0,
Issuance Of Debt,,0.0,0.0,1482000000.0,0.0
Capital Expenditure,-694000000.0,-550000000.0,-392000000.0,-432000000.0,
Interest Paid Supplemental Data,23000000.0,24000000.0,41000000.0,0.0,
Income Tax Paid Supplemental Data,127000000.0,45000000.0,36000000.0,39000000.0,
End Cash Position,1904000000.0,1475000000.0,1732000000.0,1679000000.0,
Beginning Cash Position,1475000000.0,1732000000.0,1679000000.0,778000000.0,
Effect Of Exchange Rate Changes,1000000.0,-53000000.0,-25000000.0,25000000.0,
Changes In Cash,428000000.0,-204000000.0,78000000.0,876000000.0,
Financing Cash Flow,-803000000.0,-344000000.0,-506000000.0,597000000.0,
Cash Flow From Continuing Financing Activities,-803000000.0,-344000000.0,-506000000.0,597000000.0,
Net Other Financing Charges,-459000000.0,-427000000.0,-612000000.0,597000000.0,
Proceeds From Stock Option Exercised,194000000.0,177000000.0,167000000.0,146000000.0,
Net Common Stock Issuance,-538000000.0,0.0,0.0,,0.0
Common Stock Payments,-538000000.0,0.0,0.0,,0.0
Net Issuance Payments Of Debt,0.0,-94000000.0,-61000000.0,-146000000.0,
Net Long Term Debt Issuance,0.0,-94000000.0,-61000000.0,-146000000.0,
Long Term Debt Payments,0.0,-94000000.0,-61000000.0,-1628000000.0,
Long Term Debt Issuance,,0.0,0.0,1482000000.0,0.0
Investing Cash Flow,-2167000000.0,-2583000000.0,-1607000000.0,-1507000000.0,
Cash Flow From Continuing Investing Activities,-2167000000.0,-2583000000.0,-1607000000.0,-1507000000.0,
Net Other Investing Changes,-4000000.0,18000000.0,7000000.0,1000000.0,
Net Investment Purchase And Sale,-1187000000.0,-1960000000.0,-437000000.0,-969000000.0,
Sale Of Investment,3522000000.0,2245000000.0,2119000000.0,1965000000.0,
Purchase Of Investment,-4709000000.0,-4205000000.0,-2556000000.0,-2934000000.0,
Net Business Purchase And Sale,-282000000.0,-91000000.0,-785000000.0,-107000000.0,
Purchase Of Business,-282000000.0,-91000000.0,-785000000.0,-107000000.0,
Net Intangibles Purchase And Sale,,0.0,-7000000.0,-13000000.0,-73000000.0
Purchase Of Intangibles,,0.0,-7000000.0,-13000000.0,-73000000.0
Net PPE Purchase And Sale,-694000000.0,-550000000.0,-392000000.0,-419000000.0,
Purchase Of PPE,-694000000.0,-550000000.0,-392000000.0,-419000000.0,
Operating Cash Flow,3398000000.0,2723000000.0,2191000000.0,1786000000.0,
Cash Flow From Continuing Operating Activities,3398000000.0,2723000000.0,2191000000.0,1786000000.0,
Change In Working Capital,-101000000.0,174000000.0,58000000.0,280000000.0,
Change In Other Working Capital,368000000.0,338000000.0,395000000.0,346000000.0,
Change In Payables And Accrued Expense,34000000.0,215000000.0,157000000.0,141000000.0,
Change In Accrued Expense,176000000.0,43000000.0,102000000.0,175000000.0,
Change In Payable,-142000000.0,172000000.0,55000000.0,-34000000.0,
Change In Account Payable,-142000000.0,172000000.0,55000000.0,-34000000.0,
Change In Prepaid Assets,-203000000.0,-39000000.0,-93000000.0,-55000000.0,
Change In Receivables,-300000000.0,-340000000.0,-401000000.0,-152000000.0,
Changes In Account Receivables,-300000000.0,-340000000.0,-401000000.0,-152000000.0,
Other Non Cash Items,459000000.0,375000000.0,334000000.0,158000000.0,
Stock Based Compensation,1604000000.0,1401000000.0,1131000000.0,870000000.0,
Unrealized Gain Loss On Investment Securities,,,,,0.0
Deferred Tax,-857000000.0,15000000.0,-34000000.0,-24000000.0,
Deferred Income Tax,-857000000.0,15000000.0,-34000000.0,-24000000.0,
Depreciation Amortization Depletion,562000000.0,433000000.0,472000000.0,336000000.0,
Depreciation And Amortization,562000000.0,433000000.0,472000000.0,336000000.0,
Operating Gains Losses,,,3000000.0,47000000.0,
Net Income From Continuing Operations,1731000000.0,325000000.0,230000000.0,119000000.0,
