,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1222746000.0,844015000.0,839606000.0,290495000.0,
Repurchase Of Capital Stock,-592349000.0,-830140000.0,-466462000.0,-54401000.0,
Capital Expenditure,-560731000.0,-479164000.0,-442475000.0,-373352000.0,
Income Tax Paid Supplemental Data,400229000.0,275796000.0,,85010000.0,109571000.0
End Cash Position,586163000.0,408966000.0,846230000.0,635836000.0,
Beginning Cash Position,408966000.0,846230000.0,635836000.0,508481000.0,
Effect Of Exchange Rate Changes,381000.0,-1007000.0,-1039000.0,1076000.0,
Changes In Cash,176816000.0,-436257000.0,211433000.0,126279000.0,
Financing Cash Flow,-660652000.0,-929404000.0,-548606000.0,-104851000.0,
Cash Flow From Continuing Financing Activities,-660652000.0,-929404000.0,-548606000.0,-104851000.0,
Net Other Financing Charges,-68303000.0,-99264000.0,-82144000.0,-50450000.0,
Proceeds From Stock Option Exercised,,,,,-698000.0
Net Common Stock Issuance,-592349000.0,-830140000.0,-466462000.0,-54401000.0,
Common Stock Payments,-592349000.0,-830140000.0,-466462000.0,-54401000.0,
Investing Cash Flow,-946009000.0,-830032000.0,-522042000.0,-432717000.0,
Cash Flow From Continuing Investing Activities,-946009000.0,-830032000.0,-522042000.0,-432717000.0,
Net Investment Purchase And Sale,-385278000.0,-350868000.0,-83602000.0,-49340000.0,
Sale Of Investment,729853000.0,263548000.0,345748000.0,419078000.0,
Purchase Of Investment,-1115131000.0,-614416000.0,-429350000.0,-468418000.0,
Net Business Purchase And Sale,,0.0,0.0,-10025000.0,0.0
Purchase Of Business,,0.0,0.0,-10025000.0,0.0
Net PPE Purchase And Sale,-560731000.0,-479164000.0,-438440000.0,-373352000.0,
Sale Of PPE,0.0,0.0,4035000.0,0.0,
Purchase Of PPE,-560731000.0,-479164000.0,-442475000.0,-373352000.0,
Operating Cash Flow,1783477000.0,1323179000.0,1282081000.0,663847000.0,
Cash Flow From Continuing Operating Activities,1783477000.0,1323179000.0,1282081000.0,663847000.0,
Change In Working Capital,95320000.0,78641000.0,197425000.0,-154110000.0,
Change In Other Working Capital,30448000.0,79636000.0,227766000.0,-218293000.0,
Change In Other Current Liabilities,-205046000.0,-203333000.0,-211148000.0,-163372000.0,
Change In Other Current Assets,258445000.0,233927000.0,227830000.0,157961000.0,
Change In Payables And Accrued Expense,65549000.0,108000.0,-12118000.0,78420000.0,
Change In Accrued Expense,60236000.0,-18100000.0,-33558000.0,82279000.0,
Change In Payable,5313000.0,18208000.0,21440000.0,-3859000.0,
Change In Account Payable,5313000.0,18208000.0,21440000.0,-3859000.0,
Change In Prepaid Assets,-39211000.0,-14660000.0,-26826000.0,-11442000.0,
Change In Inventory,-3649000.0,-3011000.0,-6392000.0,-394000.0,
Change In Receivables,-11216000.0,-14026000.0,-1687000.0,3010000.0,
Changes In Account Receivables,-11216000.0,-14026000.0,-1687000.0,3010000.0,
Other Non Cash Items,-13080000.0,-16202000.0,-4599000.0,3643000.0,
Stock Based Compensation,124016000.0,98030000.0,176392000.0,82626000.0,
Provisionand Write Offof Assets,1570000.0,-760000.0,493000.0,164000.0,
Asset Impairment Charge,37025000.0,20738000.0,17086000.0,28874000.0,
Deferred Tax,-9505000.0,-43195000.0,-12357000.0,108350000.0,
Deferred Income Tax,-9505000.0,-43195000.0,-12357000.0,108350000.0,
Depreciation Amortization Depletion,319394000.0,286826000.0,254657000.0,238534000.0,
Depreciation And Amortization,319394000.0,286826000.0,254657000.0,238534000.0,
Depreciation,,,,423072000.0,376730000.0
Net Income From Continuing Operations,1228737000.0,899101000.0,652984000.0,355766000.0,
