,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,495901000.0,435302000.0,374611000.0,412556000.0,
Repurchase Of Capital Stock,-315013000.0,-7065000.0,-10694000.0,-8275000.0,
Repayment Of Debt,-632000000.0,-395000000.0,-254500000.0,-223500000.0,
Issuance Of Debt,1070000000.0,295000000.0,206500000.0,135000000.0,
Capital Expenditure,-32465000.0,-30628000.0,-27194000.0,-23229000.0,
Interest Paid Supplemental Data,19239000.0,4162000.0,1313000.0,5056000.0,
Income Tax Paid Supplemental Data,159154000.0,119573000.0,119762000.0,81184000.0,
End Cash Position,103825000.0,95346000.0,105301000.0,98477000.0,
Beginning Cash Position,95346000.0,105301000.0,98477000.0,94276000.0,
Effect Of Exchange Rate Changes,2428000.0,-5727000.0,-5857000.0,12084000.0,
Changes In Cash,6051000.0,-4228000.0,12681000.0,-7883000.0,
Financing Cash Flow,-149420000.0,-336017000.0,-290159000.0,-281273000.0,
Cash Flow From Continuing Financing Activities,-149420000.0,-336017000.0,-290159000.0,-281273000.0,
Net Other Financing Charges,-8059000.0,-17334000.0,-22809000.0,-24011000.0,
Cash Dividends Paid,-264348000.0,-211618000.0,-208656000.0,-160487000.0,
Common Stock Dividend Paid,-264348000.0,-211618000.0,-208656000.0,-160487000.0,
Net Common Stock Issuance,-315013000.0,-7065000.0,-10694000.0,-8275000.0,
Common Stock Payments,-315013000.0,-7065000.0,-10694000.0,-8275000.0,
Net Issuance Payments Of Debt,438000000.0,-100000000.0,-48000000.0,-88500000.0,
Net Short Term Debt Issuance,493000000.0,-107000000.0,40000000.0,-34500000.0,
Short Term Debt Payments,-577000000.0,-150000000.0,-166500000.0,-169500000.0,
Short Term Debt Issuance,1070000000.0,43000000.0,206500000.0,135000000.0,
Net Long Term Debt Issuance,-55000000.0,7000000.0,-88000000.0,-54000000.0,
Long Term Debt Payments,-55000000.0,-245000000.0,-88000000.0,-54000000.0,
Long Term Debt Issuance,0.0,252000000.0,0.0,0.0,
Investing Cash Flow,-372895000.0,-134141000.0,-98965000.0,-162395000.0,
Cash Flow From Continuing Investing Activities,-372895000.0,-134141000.0,-98965000.0,-162395000.0,
Net Other Investing Changes,10521000.0,15675000.0,74327000.0,8447000.0,
Net Investment Purchase And Sale,,,,216000.0,104000.0
Sale Of Investment,,,,216000.0,104000.0
Net Business Purchase And Sale,-350951000.0,-119188000.0,-146098000.0,-147613000.0,
Sale Of Business,15903000.0,0.0,0.0,,
Purchase Of Business,-366854000.0,-119188000.0,-146098000.0,-147613000.0,
Net Intangibles Purchase And Sale,,,,495000.0,617000.0
Sale Of Intangibles,,,,495000.0,617000.0
Capital Expenditure Reported,-32465000.0,-30628000.0,-27194000.0,-23229000.0,
Operating Cash Flow,528366000.0,465930000.0,401805000.0,435785000.0,
Cash Flow From Continuing Operating Activities,528366000.0,465930000.0,401805000.0,435785000.0,
Change In Working Capital,-28079000.0,-28079000.0,-39210000.0,48865000.0,
Change In Other Working Capital,10587000.0,24215000.0,4796000.0,26495000.0,
Change In Other Current Assets,-16126000.0,5836000.0,-11159000.0,6847000.0,
Change In Payables And Accrued Expense,43407000.0,304000.0,1421000.0,50061000.0,
Change In Accrued Expense,,,,1889000.0,1915000.0
Change In Payable,43407000.0,304000.0,1421000.0,50212000.0,
Change In Account Payable,43407000.0,304000.0,1421000.0,50212000.0,
Change In Inventory,-4279000.0,-540000.0,2644000.0,-10706000.0,
Change In Receivables,-61668000.0,-57894000.0,-36912000.0,-23832000.0,
Changes In Account Receivables,-45874000.0,-34003000.0,-22439000.0,-12045000.0,
Stock Based Compensation,24605000.0,21215000.0,14865000.0,20850000.0,
Provisionand Write Offof Assets,26860000.0,19441000.0,15285000.0,17536000.0,
Deferred Tax,-7644000.0,1595000.0,3421000.0,849000.0,
Deferred Income Tax,-7644000.0,1595000.0,3421000.0,849000.0,
Depreciation Amortization Depletion,99752000.0,91326000.0,86558000.0,79331000.0,
Depreciation And Amortization,99752000.0,91326000.0,86558000.0,79331000.0,
Operating Gains Losses,-22085000.0,-8167000.0,-35679000.0,1598000.0,
Pension And Employee Benefit Expense,,,0.0,0.0,49898000.0
Gain Loss On Sale Of Business,-15450000.0,0.0,0.0,,
Net Income From Continuing Operations,434957000.0,368599000.0,356565000.0,266756000.0,
