,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,2963000000.0,1553000000.0,4459000000.0,4333000000.0,
Repurchase Of Capital Stock,-455000000.0,-280000000.0,-271000000.0,,
Repayment Of Debt,-998000000.0,-1693000000.0,-7126000000.0,-8813000000.0,
Issuance Of Debt,807000000.0,238000000.0,0.0,7500000000.0,
Capital Expenditure,-1013000000.0,-916000000.0,-905000000.0,-596000000.0,
Interest Paid Supplemental Data,896000000.0,937000000.0,1196000000.0,1286000000.0,
Income Tax Paid Supplemental Data,932000000.0,1260000000.0,1295000000.0,1027000000.0,
End Cash Position,1404000000.0,1041000000.0,3446000000.0,3418000000.0,
Beginning Cash Position,1041000000.0,3446000000.0,3418000000.0,2280000000.0,
Effect Of Exchange Rate Changes,-19000000.0,-69000000.0,-30000000.0,62000000.0,
Changes In Cash,382000000.0,-2336000000.0,58000000.0,1076000000.0,
Financing Cash Flow,-2678000000.0,-3714000000.0,-9344000000.0,-3331000000.0,
Cash Flow From Continuing Financing Activities,-2678000000.0,-3714000000.0,-9344000000.0,-3331000000.0,
Net Other Financing Charges,-67000000.0,-19000000.0,12000000.0,-60000000.0,
Cash Dividends Paid,-1965000000.0,-1960000000.0,-1959000000.0,-1958000000.0,
Common Stock Dividend Paid,-1965000000.0,-1960000000.0,-1959000000.0,-1958000000.0,
Net Common Stock Issuance,-455000000.0,-280000000.0,-271000000.0,,
Common Stock Payments,-455000000.0,-280000000.0,-271000000.0,,
Net Issuance Payments Of Debt,-191000000.0,-1455000000.0,-7126000000.0,-1313000000.0,
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,
Short Term Debt Payments,-150000000.0,-228000000.0,0.0,-4000000000.0,
Short Term Debt Issuance,150000000.0,228000000.0,0.0,4000000000.0,
Net Long Term Debt Issuance,-191000000.0,-1455000000.0,-7126000000.0,-1313000000.0,
Long Term Debt Payments,-848000000.0,-1465000000.0,-7126000000.0,-4813000000.0,
Long Term Debt Issuance,657000000.0,10000000.0,0.0,3500000000.0,
Investing Cash Flow,-916000000.0,-1091000000.0,4038000000.0,-522000000.0,
Cash Flow From Continuing Investing Activities,-916000000.0,-1091000000.0,4038000000.0,-522000000.0,
Net Other Investing Changes,66000000.0,10000000.0,31000000.0,49000000.0,
Net Investment Purchase And Sale,31000000.0,208000000.0,-28000000.0,25000000.0,
Sale Of Investment,31000000.0,208000000.0,,25000000.0,590000000.0
Purchase Of Investment,,,-28000000.0,,
Net Business Purchase And Sale,0.0,-393000000.0,4940000000.0,0.0,
Sale Of Business,0.0,88000000.0,5014000000.0,0.0,
Purchase Of Business,0.0,-481000000.0,-74000000.0,0.0,
Capital Expenditure Reported,-1013000000.0,-916000000.0,-905000000.0,-596000000.0,
Operating Cash Flow,3976000000.0,2469000000.0,5364000000.0,4929000000.0,
Cash Flow From Continuing Operating Activities,3976000000.0,2469000000.0,5364000000.0,4929000000.0,
Change In Working Capital,-806000000.0,-1483000000.0,406000000.0,458000000.0,
Change In Other Current Liabilities,-562000000.0,28000000.0,87000000.0,486000000.0,
Change In Other Current Assets,139000000.0,-314000000.0,-32000000.0,40000000.0,
Change In Payables And Accrued Expense,-295000000.0,152000000.0,408000000.0,207000000.0,
Change In Payable,-295000000.0,152000000.0,408000000.0,207000000.0,
Change In Account Payable,-295000000.0,152000000.0,408000000.0,207000000.0,
Change In Inventory,-106000000.0,-1121000000.0,-144000000.0,-249000000.0,
Change In Receivables,18000000.0,-228000000.0,87000000.0,-26000000.0,
Changes In Account Receivables,18000000.0,-228000000.0,87000000.0,-26000000.0,
Other Non Cash Items,145000000.0,-72000000.0,-218000000.0,-81000000.0,
Stock Based Compensation,141000000.0,148000000.0,197000000.0,156000000.0,
Asset Impairment Charge,662000000.0,913000000.0,1634000000.0,3399000000.0,
Deferred Tax,17000000.0,-278000000.0,-1042000000.0,-343000000.0,
Deferred Income Tax,17000000.0,-278000000.0,-1042000000.0,-343000000.0,
Depreciation Amortization Depletion,961000000.0,933000000.0,910000000.0,969000000.0,
Depreciation And Amortization,961000000.0,933000000.0,910000000.0,969000000.0,
Amortization Cash Flow,251000000.0,261000000.0,239000000.0,,
Amortization Of Intangibles,251000000.0,261000000.0,239000000.0,,
Depreciation,710000000.0,672000000.0,671000000.0,,
Operating Gains Losses,10000000.0,-60000000.0,2453000000.0,10000000.0,
Pension And Employee Benefit Expense,-14000000.0,-14000000.0,-7000000.0,-122000000.0,
Net Foreign Currency Exchange Gain Loss,28000000.0,17000000.0,0.0,6000000.0,
Gain Loss On Sale Of PPE,0.0,0.0,1587000000.0,0.0,
Gain Loss On Sale Of Business,-4000000.0,-25000000.0,-44000000.0,2000000.0,
Net Income From Continuing Operations,2846000000.0,2368000000.0,1024000000.0,361000000.0,
