,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,244710000.0,100068000.0,30838000.0,-132007000.0,
Repurchase Of Capital Stock,-5019000.0,-4900000.0,-2998000.0,-4052000.0,
Repayment Of Debt,-333472000.0,-19443000.0,-277643000.0,-580597000.0,
Issuance Of Debt,544935000.0,298568000.0,0.0,1493005000.0,
Issuance Of Capital Stock,131895000.0,307275000.0,172981000.0,99177000.0,
Capital Expenditure,-311120000.0,-416701000.0,-440514000.0,-501936000.0,
Interest Paid Supplemental Data,158796000.0,130912000.0,123585000.0,,
Income Tax Paid Supplemental Data,284000.0,624000.0,386000.0,,
End Cash Position,260004000.0,96348000.0,175163000.0,816896000.0,
Beginning Cash Position,96348000.0,175163000.0,816896000.0,153614000.0,
Changes In Cash,163656000.0,-78815000.0,-641733000.0,663282000.0,
Financing Cash Flow,-33849000.0,190414000.0,-452967000.0,661736000.0,
Cash Flow From Continuing Financing Activities,-33849000.0,190414000.0,-452967000.0,661736000.0,
Net Other Financing Charges,-12994000.0,-43802000.0,-9651000.0,-21201000.0,
Cash Dividends Paid,-359194000.0,-347284000.0,-335656000.0,-324596000.0,
Net Preferred Stock Issuance,,,,,0.0
Preferred Stock Issuance,,,,,0.0
Net Common Stock Issuance,126876000.0,302375000.0,169983000.0,95125000.0,
Common Stock Payments,-5019000.0,-4900000.0,-2998000.0,-4052000.0,
Common Stock Issuance,131895000.0,307275000.0,172981000.0,99177000.0,
Net Issuance Payments Of Debt,211463000.0,279125000.0,-277643000.0,912408000.0,
Net Long Term Debt Issuance,211463000.0,279125000.0,-277643000.0,912408000.0,
Long Term Debt Payments,-333472000.0,-19443000.0,-277643000.0,-580597000.0,
Long Term Debt Issuance,544935000.0,298568000.0,0.0,1493005000.0,
Investing Cash Flow,-358325000.0,-785998000.0,-660118000.0,-368383000.0,
Cash Flow From Continuing Investing Activities,-358325000.0,-785998000.0,-660118000.0,-368383000.0,
Net Other Investing Changes,-24888000.0,-44037000.0,9139000.0,-38272000.0,
Dividends Received Cfi,9860000.0,6864000.0,2970000.0,1301000.0,
Net Investment Properties Purchase And Sale,-32177000.0,-304777000.0,-228598000.0,173872000.0,
Sale Of Investment Properties,28451000.0,133717000.0,137868000.0,183461000.0,
Purchase Of Investment Properties,-60628000.0,-438494000.0,-366466000.0,-9589000.0,
Net Business Purchase And Sale,0.0,-27347000.0,-3115000.0,-3348000.0,
Sale Of Business,,,,,0.0
Purchase Of Business,0.0,-27347000.0,-3115000.0,-3348000.0,
Capital Expenditure Reported,-311120000.0,-416701000.0,-440514000.0,-501936000.0,
Operating Cash Flow,555830000.0,516769000.0,471352000.0,369929000.0,
Cash Flow From Continuing Operating Activities,555830000.0,516769000.0,471352000.0,369929000.0,
Change In Working Capital,2827000.0,-2840000.0,13101000.0,-5470000.0,
Change In Other Working Capital,,10373000.0,10712000.0,-1799000.0,-115000.0
Change In Other Current Liabilities,235000.0,10373000.0,10712000.0,-1799000.0,
Change In Payables And Accrued Expense,6005000.0,77000.0,6782000.0,5621000.0,
Change In Payable,,,,3822000.0,2212000.0
Change In Account Payable,,,,5621000.0,2327000.0
Change In Prepaid Assets,-6881000.0,-1219000.0,-5607000.0,-3260000.0,
Change In Receivables,3468000.0,-12071000.0,1214000.0,-6032000.0,
Changes In Account Receivables,3468000.0,-12071000.0,1214000.0,-6032000.0,
Other Non Cash Items,-16535000.0,-23138000.0,-12620000.0,6142000.0,
Stock Based Compensation,14308000.0,13704000.0,13009000.0,,
Asset Impairment Charge,,0.0,0.0,57218000.0,0.0
Depreciation Amortization Depletion,321763000.0,302409000.0,279976000.0,255027000.0,
Depreciation And Amortization,321763000.0,302409000.0,279976000.0,255027000.0,
Depreciation,,302409000.0,279976000.0,255027000.0,239758000.0
Operating Gains Losses,-13750000.0,-169027000.0,-91195000.0,-78876000.0,
Earnings Losses From Equity Investments,-3869000.0,-5170000.0,-1245000.0,8062000.0,
Gain Loss On Investment Securities,-9881000.0,-93483000.0,-89950000.0,-98117000.0,
Gain Loss On Sale Of Business,0.0,-70374000.0,0.0,,
Net Income From Continuing Operations,247217000.0,395661000.0,269081000.0,135888000.0,
