,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,7883000000.0,9726000000.0,11219000000.0,9210000000.0,
Repurchase Of Capital Stock,0.0,-209000000.0,-775000000.0,0.0,
Repayment Of Debt,-8153000000.0,-7519000000.0,-3042000000.0,-4114000000.0,
Issuance Of Debt,11855000000.0,21695000000.0,0.0,3758000000.0,
Capital Expenditure,-1321000000.0,-1077000000.0,-748000000.0,-602000000.0,
Interest Paid Supplemental Data,1342000000.0,717000000.0,716000000.0,728000000.0,
Income Tax Paid Supplemental Data,2952000000.0,2751000000.0,2936000000.0,2785000000.0,
End Cash Position,3146000000.0,3217000000.0,4500000000.0,7285000000.0,
Beginning Cash Position,3217000000.0,4500000000.0,7285000000.0,6865000000.0,
Effect Of Exchange Rate Changes,-95000000.0,-213000000.0,-417000000.0,258000000.0,
Changes In Cash,24000000.0,-1070000000.0,-2368000000.0,162000000.0,
Financing Cash Flow,-5582000000.0,3806000000.0,-11977000000.0,-8496000000.0,
Cash Flow From Continuing Financing Activities,-5582000000.0,3806000000.0,-11977000000.0,-8496000000.0,
Net Other Financing Charges,-1320000000.0,-2349000000.0,-580000000.0,-776000000.0,
Cash Dividends Paid,-7964000000.0,-7812000000.0,-7580000000.0,-7364000000.0,
Common Stock Dividend Paid,-7964000000.0,-7812000000.0,,-7364000000.0,-7161000000.0
Net Common Stock Issuance,0.0,-209000000.0,-775000000.0,0.0,
Common Stock Payments,0.0,-209000000.0,-775000000.0,0.0,
Net Issuance Payments Of Debt,3702000000.0,14176000000.0,-3042000000.0,-356000000.0,
Net Short Term Debt Issuance,724000000.0,1015000000.0,0.0,-70000000.0,
Short Term Debt Payments,-1172000000.0,-795000000.0,0.0,-70000000.0,
Short Term Debt Issuance,1896000000.0,1810000000.0,0.0,45000000.0,
Net Long Term Debt Issuance,2978000000.0,13161000000.0,-3042000000.0,-286000000.0,
Long Term Debt Payments,-6981000000.0,-6724000000.0,-3042000000.0,-4044000000.0,
Long Term Debt Issuance,9959000000.0,19885000000.0,0.0,3758000000.0,
Investing Cash Flow,-3598000000.0,-15679000000.0,-2358000000.0,-1154000000.0,
Cash Flow From Continuing Investing Activities,-3598000000.0,-15679000000.0,-2358000000.0,-1154000000.0,
Net Other Investing Changes,-1506000000.0,-890000000.0,69000000.0,46000000.0,
Net Investment Purchase And Sale,-660000000.0,284000000.0,466000000.0,-551000000.0,
Net Business Purchase And Sale,-111000000.0,-13996000000.0,-2145000000.0,-47000000.0,
Purchase Of Business,0.0,-13976000000.0,-2111000000.0,0.0,
Capital Expenditure Reported,-1321000000.0,-1077000000.0,-748000000.0,-602000000.0,
Operating Cash Flow,9204000000.0,10803000000.0,11967000000.0,9812000000.0,
Cash Flow From Continuing Operating Activities,9204000000.0,10803000000.0,11967000000.0,9812000000.0,
Change In Working Capital,-1300000000.0,162000000.0,1367000000.0,128000000.0,
Change In Other Working Capital,-464000000.0,1601000000.0,363000000.0,-139000000.0,
Change In Payables And Accrued Expense,-288000000.0,719000000.0,653000000.0,406000000.0,
Change In Accrued Expense,,,,121000000.0,1108000000.0
Change In Payable,-288000000.0,719000000.0,653000000.0,406000000.0,
Change In Account Payable,-288000000.0,719000000.0,653000000.0,406000000.0,
Change In Tax Payable,-232000000.0,-261000000.0,-260000000.0,-260000000.0,
Change In Income Tax Payable,-232000000.0,-261000000.0,-260000000.0,-260000000.0,
Change In Inventory,-862000000.0,-1287000000.0,549000000.0,-165000000.0,
Change In Receivables,314000000.0,-871000000.0,-198000000.0,26000000.0,
Changes In Account Receivables,,,,,-331000000.0
Other Non Cash Items,458000000.0,252000000.0,-69000000.0,268000000.0,
Asset Impairment Charge,710000000.0,19000000.0,-22000000.0,-14000000.0,
Deferred Tax,-330000000.0,-234000000.0,-17000000.0,-143000000.0,
Deferred Income Tax,-330000000.0,-234000000.0,-17000000.0,-143000000.0,
Depreciation Amortization Depletion,1398000000.0,1077000000.0,998000000.0,981000000.0,
Depreciation And Amortization,1398000000.0,1077000000.0,998000000.0,981000000.0,
Net Income From Continuing Operations,8268000000.0,9527000000.0,9710000000.0,8592000000.0,
