,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,2927500000.0,1636500000.0,553900000.0,1348800000.0,
Repurchase Of Capital Stock,-3500000.0,-2100000.0,-1500000.0,-42100000.0,
Repayment Of Debt,-2233200000.0,-2265800000.0,-2336700000.0,-1898500000.0,
Issuance Of Debt,3085000000.0,3171700000.0,2101100000.0,2150100000.0,
Capital Expenditure,-1262500000.0,-1390500000.0,-1632800000.0,-1638400000.0,
End Cash Position,7181700000.0,4690900000.0,3428300000.0,3539600000.0,
Beginning Cash Position,4690900000.0,3428300000.0,3539600000.0,4175100000.0,
Effect Of Exchange Rate Changes,69600000.0,-36300000.0,-52400000.0,61600000.0,
Changes In Cash,2421200000.0,1298900000.0,-58900000.0,-697100000.0,
Financing Cash Flow,1102200000.0,304900000.0,-882900000.0,-1808500000.0,
Cash Flow From Continuing Financing Activities,1102200000.0,304900000.0,-882900000.0,-1808500000.0,
Proceeds From Stock Option Exercised,51500000.0,35700000.0,37500000.0,53700000.0,
Cash Dividends Paid,-1518600000.0,-1004700000.0,-708000000.0,-1239800000.0,
Common Stock Dividend Paid,-1518600000.0,-1004700000.0,-708000000.0,-1239800000.0,
Net Common Stock Issuance,-3500000.0,-2100000.0,-1500000.0,-42100000.0,
Common Stock Payments,-3500000.0,-2100000.0,-1500000.0,-42100000.0,
Net Issuance Payments Of Debt,2572800000.0,1276000000.0,-210900000.0,-580300000.0,
Net Short Term Debt Issuance,1721000000.0,370100000.0,24700000.0,-831900000.0,
Net Long Term Debt Issuance,851800000.0,905900000.0,-235600000.0,251600000.0,
Long Term Debt Payments,-2233200000.0,-2265800000.0,-2336700000.0,-1898500000.0,
Long Term Debt Issuance,3085000000.0,3171700000.0,2101100000.0,2150100000.0,
Investing Cash Flow,-2871000000.0,-2033000000.0,-1362700000.0,-1875800000.0,
Cash Flow From Continuing Investing Activities,-2871000000.0,-2033000000.0,-1362700000.0,-1875800000.0,
Net Other Investing Changes,-1444900000.0,-472200000.0,446200000.0,7200000.0,
Net Investment Purchase And Sale,-163600000.0,-170300000.0,-176100000.0,-244600000.0,
Sale Of Investment,803600000.0,718100000.0,727000000.0,597800000.0,
Purchase Of Investment,-967200000.0,-888400000.0,-903100000.0,-842400000.0,
Net PPE Purchase And Sale,-1262500000.0,-1390500000.0,-1632800000.0,-1638400000.0,
Sale Of PPE,,,904100000.0,601900000.0,638100000.0
Purchase Of PPE,-1262500000.0,-1390500000.0,-1632800000.0,-1638400000.0,
Operating Cash Flow,4190000000.0,3027000000.0,2186700000.0,2987200000.0,
Cash Flow From Continuing Operating Activities,4190000000.0,3027000000.0,2186700000.0,2987200000.0,
Change In Working Capital,-1081500000.0,-547100000.0,-369200000.0,772300000.0,
Change In Other Working Capital,-36800000.0,-44300000.0,-82400000.0,-127800000.0,
Change In Other Current Liabilities,754500000.0,338600000.0,99700000.0,146400000.0,
Change In Other Current Assets,-127200000.0,-31900000.0,-129800000.0,-133800000.0,
Change In Payables And Accrued Expense,375800000.0,840300000.0,693400000.0,-53600000.0,
Change In Payable,,,,-53600000.0,-27600000.0
Change In Account Payable,,,,-53600000.0,-27600000.0
Change In Inventory,-350700000.0,-272700000.0,-628000000.0,-51900000.0,
Change In Receivables,-1697100000.0,-1377100000.0,-322100000.0,993000000.0,
Changes In Account Receivables,-1697100000.0,-1377100000.0,-322100000.0,993000000.0,
Other Non Cash Items,19200000.0,-25200000.0,-4800000.0,-164500000.0,
Provisionand Write Offof Assets,31300000.0,5500000.0,500000.0,28800000.0,
Deferred Tax,-303700000.0,-208000000.0,-208600000.0,400000.0,
Deferred Income Tax,-303700000.0,-208000000.0,-208600000.0,400000.0,
Depreciation Amortization Depletion,923900000.0,790200000.0,903300000.0,1049000000.0,
Depreciation And Amortization,923900000.0,790200000.0,903300000.0,1049000000.0,
Depreciation,923900000.0,790200000.0,903300000.0,1049000000.0,
Operating Gains Losses,,,,,-35700000.0
Pension And Employee Benefit Expense,,,,,-35700000.0
Net Income From Continuing Operations,4600800000.0,3011600000.0,1865500000.0,1301200000.0,
