,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,958000000.0,863000000.0,929000000.0,1151000000.0,
Repurchase Of Capital Stock,-246000000.0,-542000000.0,-270000000.0,-105000000.0,
Repayment Of Debt,-2045000000.0,-545000000.0,-106000000.0,-5456000000.0,
Issuance Of Debt,1743000000.0,380000000.0,380000000.0,7225000000.0,
Issuance Of Capital Stock,50000000.0,48000000.0,44000000.0,35000000.0,
Capital Expenditure,-207000000.0,-129000000.0,-104000000.0,-183000000.0,
Interest Paid Supplemental Data,207000000.0,195000000.0,182000000.0,161000000.0,
Income Tax Paid Supplemental Data,435000000.0,217000000.0,221000000.0,140000000.0,
End Cash Position,777000000.0,516000000.0,727000000.0,687000000.0,
Other Cash Adjustment Outside Changein Cash,-151000000.0,-167000000.0,-148000000.0,,
Beginning Cash Position,683000000.0,875000000.0,687000000.0,717000000.0,
Effect Of Exchange Rate Changes,6000000.0,-6000000.0,-2000000.0,,
Changes In Cash,239000000.0,-186000000.0,190000000.0,-30000000.0,
Financing Cash Flow,-715000000.0,-865000000.0,-113000000.0,1451000000.0,
Cash Flow From Continuing Financing Activities,-715000000.0,-865000000.0,-113000000.0,1451000000.0,
Net Other Financing Charges,-16000000.0,-7000000.0,38000000.0,-52000000.0,
Cash Dividends Paid,-201000000.0,-199000000.0,-199000000.0,-196000000.0,
Common Stock Dividend Paid,-201000000.0,-199000000.0,-199000000.0,-196000000.0,
Net Common Stock Issuance,-196000000.0,-494000000.0,-226000000.0,-70000000.0,
Common Stock Payments,-246000000.0,-542000000.0,-270000000.0,-105000000.0,
Common Stock Issuance,50000000.0,48000000.0,44000000.0,35000000.0,
Net Issuance Payments Of Debt,-302000000.0,-165000000.0,274000000.0,1769000000.0,
Net Long Term Debt Issuance,-302000000.0,-165000000.0,274000000.0,1769000000.0,
Long Term Debt Payments,-2045000000.0,-545000000.0,-106000000.0,-5456000000.0,
Long Term Debt Issuance,1743000000.0,380000000.0,380000000.0,7225000000.0,
Investing Cash Flow,-211000000.0,-313000000.0,-730000000.0,-2815000000.0,
Cash Flow From Continuing Investing Activities,-211000000.0,-313000000.0,-730000000.0,-2815000000.0,
Net Other Investing Changes,,-7000000.0,-4000000.0,23000000.0,102000000.0
Net Business Purchase And Sale,-4000000.0,-177000000.0,-622000000.0,-2655000000.0,
Sale Of Business,2000000.0,15000000.0,0.0,0.0,
Purchase Of Business,-6000000.0,-192000000.0,-622000000.0,-2655000000.0,
Net PPE Purchase And Sale,-207000000.0,-129000000.0,-104000000.0,-183000000.0,
Purchase Of PPE,-207000000.0,-129000000.0,-104000000.0,-183000000.0,
Capital Expenditure Reported,,,,-183000000.0,-121000000.0
Operating Cash Flow,1165000000.0,992000000.0,1033000000.0,1334000000.0,
Cash Flow From Continuing Operating Activities,1165000000.0,992000000.0,1033000000.0,1334000000.0,
Change In Working Capital,-57000000.0,38000000.0,-89000000.0,303000000.0,
Change In Other Working Capital,-158000000.0,97000000.0,15000000.0,14000000.0,
Change In Other Current Assets,140000000.0,160000000.0,143000000.0,104000000.0,
Change In Payables And Accrued Expense,26000000.0,-45000000.0,-242000000.0,312000000.0,
Change In Accrued Expense,-5000000.0,98000000.0,-32000000.0,161000000.0,
Change In Payable,31000000.0,-143000000.0,-210000000.0,151000000.0,
Change In Account Payable,31000000.0,-143000000.0,-210000000.0,151000000.0,
Change In Receivables,-65000000.0,-174000000.0,-5000000.0,-127000000.0,
Other Non Cash Items,28000000.0,26000000.0,-7000000.0,1000000.0,
Stock Based Compensation,77000000.0,73000000.0,67000000.0,62000000.0,
Asset Impairment Charge,687000000.0,40000000.0,4000000.0,25000000.0,
Amortization Of Securities,,,,,11000000.0
Deferred Tax,-109000000.0,-211000000.0,-26000000.0,-4000000.0,
Deferred Income Tax,-109000000.0,-211000000.0,-26000000.0,-4000000.0,
Depreciation Amortization Depletion,331000000.0,333000000.0,325000000.0,282000000.0,
Depreciation And Amortization,331000000.0,333000000.0,325000000.0,282000000.0,
Amortization Cash Flow,202000000.0,230000000.0,228000000.0,,
Amortization Of Intangibles,202000000.0,230000000.0,228000000.0,,
Depreciation,129000000.0,103000000.0,97000000.0,,
Operating Gains Losses,,,3000000.0,36000000.0,-88000000.0
Gain Loss On Sale Of Business,,,3000000.0,0.0,-88000000.0
Net Income From Continuing Operations,208000000.0,693000000.0,759000000.0,629000000.0,
