,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,6229000000.0,6132000000.0,7699000000.0,6417000000.0,
Repurchase Of Capital Stock,-6000000000.0,-7900000000.0,-4087000000.0,-1100000000.0,
Repayment Of Debt,-115000000.0,-2250000000.0,-500000000.0,-1650000000.0,
Issuance Of Debt,1975000000.0,6211000000.0,0.0,1131000000.0,
Capital Expenditure,-1691000000.0,-1670000000.0,-1522000000.0,-1766000000.0,
End Cash Position,1442000000.0,2547000000.0,3604000000.0,3160000000.0,
Beginning Cash Position,2547000000.0,3604000000.0,3160000000.0,1514000000.0,
Changes In Cash,-1105000000.0,-1057000000.0,444000000.0,1646000000.0,
Financing Cash Flow,-7331000000.0,-7070000000.0,-7616000000.0,-4527000000.0,
Cash Flow From Continuing Financing Activities,-7331000000.0,-7070000000.0,-7616000000.0,-4527000000.0,
Net Other Financing Charges,-135000000.0,-115000000.0,-89000000.0,-144000000.0,
Cash Dividends Paid,-3056000000.0,-3016000000.0,-2940000000.0,-2764000000.0,
Common Stock Dividend Paid,,,,-2764000000.0,-2556000000.0
Net Common Stock Issuance,-6000000000.0,-7900000000.0,-4087000000.0,-1100000000.0,
Common Stock Payments,-6000000000.0,-7900000000.0,-4087000000.0,-1100000000.0,
Net Issuance Payments Of Debt,1860000000.0,3961000000.0,-500000000.0,-519000000.0,
Net Short Term Debt Issuance,,,0.0,0.0,-600000000.0
Short Term Debt Payments,,,0.0,0.0,-600000000.0
Short Term Debt Issuance,,,,0.0,0.0
Net Long Term Debt Issuance,1860000000.0,3961000000.0,-500000000.0,-519000000.0,
Long Term Debt Payments,-115000000.0,-2250000000.0,-500000000.0,-1650000000.0,
Long Term Debt Issuance,1975000000.0,6211000000.0,0.0,1131000000.0,
Investing Cash Flow,-1694000000.0,-1789000000.0,-1161000000.0,-2010000000.0,
Cash Flow From Continuing Investing Activities,-1694000000.0,-1789000000.0,-1161000000.0,-2010000000.0,
Net Other Investing Changes,-3000000.0,-119000000.0,361000000.0,38000000.0,
Net Business Purchase And Sale,,,0.0,-282000000.0,0.0
Purchase Of Business,,,0.0,-282000000.0,0.0
Capital Expenditure Reported,-1691000000.0,-1670000000.0,-1522000000.0,-1766000000.0,
Operating Cash Flow,7920000000.0,7802000000.0,9221000000.0,8183000000.0,
Cash Flow From Continuing Operating Activities,7920000000.0,7802000000.0,9221000000.0,8183000000.0,
Change In Working Capital,-194000000.0,-997000000.0,-213000000.0,82000000.0,
Change In Other Working Capital,324000000.0,-31000000.0,295000000.0,491000000.0,
Change In Payables And Accrued Expense,18000000.0,1422000000.0,-53000000.0,-391000000.0,
Change In Payable,18000000.0,1422000000.0,-53000000.0,-391000000.0,
Change In Account Payable,151000000.0,1274000000.0,-98000000.0,-372000000.0,
Change In Tax Payable,-133000000.0,148000000.0,45000000.0,-19000000.0,
Change In Income Tax Payable,-133000000.0,148000000.0,45000000.0,-19000000.0,
Change In Inventory,-44000000.0,-107000000.0,564000000.0,74000000.0,
Change In Receivables,-492000000.0,-2281000000.0,-1019000000.0,-92000000.0,
Changes In Account Receivables,373000000.0,-542000000.0,15000000.0,359000000.0,
Other Non Cash Items,-95000000.0,612000000.0,10000000.0,-431000000.0,
Stock Based Compensation,265000000.0,238000000.0,227000000.0,221000000.0,
Asset Impairment Charge,,0.0,0.0,128000000.0,0.0
Deferred Tax,-498000000.0,-757000000.0,-183000000.0,60000000.0,
Deferred Income Tax,-498000000.0,-757000000.0,-183000000.0,60000000.0,
Depreciation Amortization Depletion,1430000000.0,1404000000.0,1364000000.0,1290000000.0,
Depreciation And Amortization,1430000000.0,1404000000.0,1364000000.0,1290000000.0,
Amortization Cash Flow,510000000.0,501000000.0,460000000.0,,
Amortization Of Intangibles,510000000.0,501000000.0,460000000.0,,
Depreciation,920000000.0,903000000.0,904000000.0,,
Operating Gains Losses,92000000.0,1570000000.0,1701000000.0,-1197000000.0,
Pension And Employee Benefit Expense,92000000.0,1570000000.0,1701000000.0,0.0,
Gain Loss On Sale Of PPE,,,0.0,0.0,-51000000.0
Gain Loss On Sale Of Business,,,,,0.0
Net Income From Continuing Operations,6920000000.0,5732000000.0,6315000000.0,6833000000.0,
