,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,4146000000.0,3346000000.0,4427000000.0,2843000000.0,
Repurchase Of Capital Stock,-522000000.0,-368000000.0,0.0,-50000000.0,
Repayment Of Debt,-7356000000.0,-9735000000.0,-6831000000.0,-3996000000.0,
Issuance Of Debt,7590000000.0,9058000000.0,5959000000.0,3888000000.0,
Capital Expenditure,-2345000000.0,-1621000000.0,-1281000000.0,-1707000000.0,
Interest Paid Supplemental Data,1844000000.0,1460000000.0,1529000000.0,1661000000.0,
Income Tax Paid Supplemental Data,11000000.0,13000000.0,10000000.0,227000000.0,
End Cash Position,96000000.0,794000000.0,1147000000.0,1209000000.0,
Beginning Cash Position,794000000.0,1147000000.0,1209000000.0,209000000.0,
Effect Of Exchange Rate Changes,,0.0,0.0,-1000000.0,29000000.0
Changes In Cash,-698000000.0,-353000000.0,-62000000.0,1001000000.0,
Financing Cash Flow,-3014000000.0,-3145000000.0,-3465000000.0,-2638000000.0,
Cash Flow From Continuing Financing Activities,-3014000000.0,-3145000000.0,-3465000000.0,-2638000000.0,
Net Other Financing Charges,-197000000.0,404000000.0,-68000000.0,-39000000.0,
Cash Dividends Paid,-2529000000.0,-2504000000.0,-2525000000.0,-2441000000.0,
Preferred Stock Dividend Paid,,,,0.0,0.0
Common Stock Dividend Paid,-2529000000.0,-2504000000.0,-2525000000.0,-2441000000.0,
Net Common Stock Issuance,-522000000.0,-368000000.0,0.0,-50000000.0,
Common Stock Payments,-522000000.0,-368000000.0,0.0,-50000000.0,
Net Issuance Payments Of Debt,234000000.0,-677000000.0,-872000000.0,-108000000.0,
Net Long Term Debt Issuance,234000000.0,-677000000.0,-872000000.0,-108000000.0,
Long Term Debt Payments,-7356000000.0,-9735000000.0,-6831000000.0,-3996000000.0,
Long Term Debt Issuance,7590000000.0,9058000000.0,5959000000.0,3888000000.0,
Investing Cash Flow,-4175000000.0,-2175000000.0,-2305000000.0,-911000000.0,
Cash Flow From Continuing Investing Activities,-4175000000.0,-2175000000.0,-2305000000.0,-911000000.0,
Net Other Investing Changes,-4000000.0,-487000000.0,-8000000.0,-41000000.0,
Dividends Received Cfi,228000000.0,156000000.0,163000000.0,154000000.0,
Net Investment Purchase And Sale,-212000000.0,-229000000.0,-38000000.0,-386000000.0,
Sale Of Investment,,,,,1527000000.0
Purchase Of Investment,-212000000.0,-229000000.0,-38000000.0,-386000000.0,
Net Business Purchase And Sale,-1842000000.0,-487000000.0,-1547000000.0,0.0,
Sale Of Business,,,0.0,0.0,1527000000.0
Purchase Of Business,-1842000000.0,-487000000.0,-1547000000.0,0.0,
Net PPE Purchase And Sale,-28000000.0,6000000.0,406000000.0,1069000000.0,
Sale Of PPE,,6000000.0,406000000.0,1069000000.0,82000000.0
Purchase Of PPE,-28000000.0,,,,
Capital Expenditure Reported,-2317000000.0,-1621000000.0,-1281000000.0,-1707000000.0,
Operating Cash Flow,6491000000.0,4967000000.0,5708000000.0,4550000000.0,
Cash Flow From Continuing Operating Activities,6491000000.0,4967000000.0,5708000000.0,4550000000.0,
Dividend Received Cfo,755000000.0,725000000.0,720000000.0,633000000.0,
Change In Working Capital,1195000000.0,-261000000.0,-69000000.0,-91000000.0,
Change In Other Working Capital,870000000.0,-24000000.0,-28000000.0,,
Change In Other Current Liabilities,-58000000.0,6000000.0,165000000.0,-81000000.0,
Change In Other Current Assets,108000000.0,-51000000.0,-109000000.0,49000000.0,
Change In Payables And Accrued Expense,-214000000.0,211000000.0,370000000.0,-163000000.0,
Change In Accrued Expense,-13000000.0,50000000.0,-17000000.0,-51000000.0,
Change In Interest Payable,-13000000.0,50000000.0,-17000000.0,-51000000.0,
Change In Payable,-201000000.0,161000000.0,387000000.0,-112000000.0,
Change In Account Payable,-201000000.0,161000000.0,387000000.0,-19000000.0,
Change In Tax Payable,,-5000000.0,2000000.0,-93000000.0,-142000000.0
Change In Income Tax Payable,,-5000000.0,2000000.0,-93000000.0,-142000000.0
Change In Inventory,188000000.0,-183000000.0,-202000000.0,16000000.0,
Change In Receivables,301000000.0,-220000000.0,-265000000.0,88000000.0,
Changes In Account Receivables,301000000.0,-220000000.0,-265000000.0,88000000.0,
Other Non Cash Items,74000000.0,-221000000.0,-130000000.0,167000000.0,
Asset Impairment Charge,,0.0,1624000000.0,1932000000.0,-942000000.0
Amortization Of Securities,,,,140000000.0,83000000.0
Deferred Tax,710000000.0,692000000.0,355000000.0,345000000.0,
Deferred Income Tax,710000000.0,692000000.0,355000000.0,345000000.0,
Depreciation Amortization Depletion,2250000000.0,2186000000.0,2135000000.0,2164000000.0,
Operating Gains Losses,-979000000.0,-779000000.0,847000000.0,1152000000.0,
Pension And Employee Benefit Expense,,-50000000.0,-39000000.0,-90000000.0,14000000.0
Earnings Losses From Equity Investments,-838000000.0,-803000000.0,-591000000.0,-780000000.0,
Gain Loss On Investment Securities,-126000000.0,56000000.0,20000000.0,-5000000.0,
Gain Loss On Sale Of PPE,,-32000000.0,,,
Gain Loss On Sale Of Business,-15000000.0,0.0,1418000000.0,1932000000.0,
Net Income From Continuing Operations,2486000000.0,2625000000.0,1850000000.0,180000000.0,
