,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,808000000.0,803700000.0,754200000.0,686788000.0,
Repurchase Of Capital Stock,-901400000.0,-1048100000.0,-722600000.0,-777454000.0,
Repayment Of Debt,0.0,0.0,-750000000.0,0.0,
Issuance Of Debt,0.0,0.0,741100000.0,0.0,
Capital Expenditure,-45800000.0,-27400000.0,-53000000.0,-43395000.0,
Interest Paid Supplemental Data,72800000.0,72800000.0,85600000.0,87354000.0,
Income Tax Paid Supplemental Data,239700000.0,211700000.0,178400000.0,132683000.0,
End Cash Position,245500000.0,379000000.0,228800000.0,410601000.0,
Beginning Cash Position,379000000.0,228800000.0,410600000.0,517601000.0,
Effect Of Exchange Rate Changes,-100000.0,-800000.0,-700000.0,-48000.0,
Changes In Cash,-133400000.0,151000000.0,-181100000.0,-106952000.0,
Financing Cash Flow,-889800000.0,-1035800000.0,-719100000.0,-764877000.0,
Cash Flow From Continuing Financing Activities,-889800000.0,-1035800000.0,-719100000.0,-764877000.0,
Net Other Financing Charges,-700000.0,,,,-872000.0
Proceeds From Stock Option Exercised,12300000.0,12300000.0,12400000.0,12577000.0,
Net Common Stock Issuance,-901400000.0,-1048100000.0,-722600000.0,-777454000.0,
Common Stock Payments,-901400000.0,-1048100000.0,-722600000.0,-777454000.0,
Net Issuance Payments Of Debt,0.0,0.0,-8900000.0,0.0,
Net Long Term Debt Issuance,0.0,0.0,-8900000.0,0.0,
Long Term Debt Payments,0.0,0.0,-750000000.0,0.0,
Long Term Debt Issuance,0.0,0.0,741100000.0,0.0,
Investing Cash Flow,-97400000.0,355700000.0,-269200000.0,-72258000.0,
Cash Flow From Continuing Investing Activities,-97400000.0,355700000.0,-269200000.0,-72258000.0,
Net Investment Purchase And Sale,-51600000.0,383100000.0,-216200000.0,-49673000.0,
Sale Of Investment,1278900000.0,1721500000.0,2654500000.0,2305732000.0,
Purchase Of Investment,-1330500000.0,-1338400000.0,-2870700000.0,-2355405000.0,
Net Business Purchase And Sale,,0.0,0.0,20810000.0,-9872000.0
Sale Of Business,,0.0,0.0,,
Net PPE Purchase And Sale,-45800000.0,-27400000.0,-53000000.0,-43395000.0,
Purchase Of PPE,-45800000.0,-27400000.0,-53000000.0,-43395000.0,
Operating Cash Flow,853800000.0,831100000.0,807200000.0,730183000.0,
Cash Flow From Continuing Operating Activities,853800000.0,831100000.0,807200000.0,730183000.0,
Change In Working Capital,-43100000.0,55700000.0,-84900000.0,-170192000.0,
Change In Other Working Capital,-39400000.0,59500000.0,-72300000.0,-163205000.0,
Change In Other Current Liabilities,-2200000.0,-13300000.0,1400000.0,,
Change In Other Current Assets,-1500000.0,9500000.0,-14000000.0,-9214000.0,
Change In Payables And Accrued Expense,,-100000.0,15495000.0,2227000.0,-24000.0
Other Non Cash Items,3300000.0,3800000.0,6400000.0,-9108000.0,
Stock Based Compensation,59700000.0,58600000.0,53400000.0,48243000.0,
Amortization Of Securities,-27800000.0,-7700000.0,-400000.0,-6131000.0,
Depreciation Amortization Depletion,44100000.0,46900000.0,47900000.0,46352000.0,
Depreciation And Amortization,44100000.0,46900000.0,47900000.0,46352000.0,
Depreciation,44100000.0,46900000.0,47900000.0,46352000.0,
Operating Gains Losses,,,,-6402000.0,-817000.0
Gain Loss On Sale Of Business,,,,-6402000.0,-817000.0
Net Income From Continuing Operations,817600000.0,673800000.0,784800000.0,814888000.0,
