,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,502850000.0,484650000.0,452600000.0,435150000.0,
Ordinary Shares Number,1371300000.0,1381350000.0,1404000000.0,1400050000.0,
Share Issued,1874150000.0,1866000000.0,1856600000.0,1835200000.0,
Total Debt,4051625000.0,3731410000.0,3520314000.0,3157052000.0,
Tangible Book Value,3040268000.0,2346084000.0,2275435000.0,1998196000.0,
Invested Capital,3062207000.0,2368023000.0,2297374000.0,2020135000.0,
Working Capital,590088000.0,253957000.0,507882000.0,598038000.0,
Net Tangible Assets,3040268000.0,2346084000.0,2275435000.0,1998196000.0,
Capital Lease Obligations,4051625000.0,3731410000.0,3520314000.0,3157052000.0,
Common Stock Equity,3062207000.0,2368023000.0,2297374000.0,2020135000.0,
Total Capitalization,3062207000.0,2368023000.0,2297374000.0,2020135000.0,
Total Equity Gross Minority Interest,3062207000.0,2368023000.0,2297374000.0,2020135000.0,
Stockholders Equity,3062207000.0,2368023000.0,2297374000.0,2020135000.0,
Gains Losses Not Affecting Retained Earnings,-6657000.0,-7888000.0,-5354000.0,-4229000.0,
Other Equity Adjustments,-6657000.0,-7888000.0,-5354000.0,-4229000.0,
Treasury Stock,4944656000.0,4282014000.0,3356102000.0,2802075000.0,
Retained Earnings,6056985000.0,4828248000.0,3929147000.0,3276163000.0,
Additional Paid In Capital,1956160000.0,1829304000.0,1729312000.0,1549909000.0,
Capital Stock,375000.0,373000.0,371000.0,367000.0,
Common Stock,375000.0,373000.0,371000.0,367000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4982155000.0,4559481000.0,4355584000.0,3962761000.0,
Total Non Current Liabilities Net Minority Interest,3951530000.0,3637601000.0,3481902000.0,3140562000.0,
Other Non Current Liabilities,58870000.0,43816000.0,38536000.0,38844000.0,
Non Current Deferred Liabilities,89109000.0,98623000.0,141765000.0,149422000.0,
Non Current Deferred Taxes Liabilities,89109000.0,98623000.0,141765000.0,149422000.0,
Long Term Debt And Capital Lease Obligation,3803551000.0,3495162000.0,3301601000.0,2952296000.0,
Long Term Capital Lease Obligation,3803551000.0,3495162000.0,3301601000.0,2952296000.0,
Current Liabilities,1030625000.0,921880000.0,873682000.0,822199000.0,
Current Deferred Liabilities,209680000.0,183071000.0,156351000.0,127750000.0,
Current Deferred Revenue,209680000.0,183071000.0,156351000.0,127750000.0,
Current Debt And Capital Lease Obligation,248074000.0,236248000.0,218713000.0,204756000.0,
Current Capital Lease Obligation,248074000.0,236248000.0,218713000.0,204756000.0,
Current Provisions,,15227000.0,48098000.0,51214000.0,45721000.0
Payables And Accrued Expenses,572871000.0,502561000.0,450520000.0,438479000.0,
Current Accrued Expenses,333154000.0,282428000.0,255355000.0,290070000.0,
Payables,239717000.0,220133000.0,195165000.0,148409000.0,
Total Tax Payable,42071000.0,35567000.0,32004000.0,26419000.0,
Income Tax Payable,,,,,0.0
Accounts Payable,197646000.0,184566000.0,163161000.0,121990000.0,
Total Assets,8044362000.0,6927504000.0,6652958000.0,5982896000.0,
Total Non Current Assets,6423649000.0,5751667000.0,5271394000.0,4562659000.0,
Other Non Current Assets,88636000.0,88124000.0,87572000.0,86896000.0,
Investments And Advances,564488000.0,388055000.0,274311000.0,102328000.0,
Goodwill And Other Intangible Assets,21939000.0,21939000.0,21939000.0,21939000.0,
Goodwill,21939000.0,21939000.0,21939000.0,21939000.0,
Net PPE,5748586000.0,5253549000.0,4887572000.0,4351496000.0,
Accumulated Depreciation,-1982022000.0,-1734587000.0,-1536323000.0,-1379710000.0,
Gross PPE,7730608000.0,6988136000.0,6423895000.0,5731206000.0,
Leases,2595866000.0,2317277000.0,2094227000.0,1921371000.0,
Construction In Progress,161721000.0,123453000.0,107222000.0,76317000.0,
Other Properties,4692784000.0,4292297000.0,3986729000.0,3522188000.0,
Machinery Furniture Equipment,267294000.0,242166000.0,222774000.0,198387000.0,
Land And Improvements,12943000.0,12943000.0,12943000.0,12943000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1620713000.0,1175837000.0,1381564000.0,1420237000.0,
Other Current Assets,117462000.0,86412000.0,78756000.0,54906000.0,
Prepaid Assets,,86412000.0,78756000.0,54906000.0,57076000.0
Inventory,39309000.0,35668000.0,32826000.0,26445000.0,
Receivables,168495000.0,154621000.0,193663000.0,387283000.0,
Taxes Receivable,52960000.0,47741000.0,94064000.0,282783000.0,
Accounts Receivable,115535000.0,106880000.0,99599000.0,104500000.0,
Allowance For Doubtful Accounts Receivable,,,,,-7000.0
Gross Accounts Receivable,,,,,80552000.0
Cash Cash Equivalents And Short Term Investments,1295447000.0,899136000.0,1076319000.0,951603000.0,
Other Short Term Investments,734838000.0,515136000.0,260945000.0,343616000.0,
Cash And Cash Equivalents,560609000.0,384000000.0,815374000.0,607987000.0,
