,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,50557219.0,49814106.0,50309124.0,47494982.0,
Ordinary Shares Number,243152763.0,243895876.0,242545976.0,245360118.0,
Share Issued,293709982.0,293709982.0,292855100.0,292855100.0,
Net Debt,2061500000.0,2403200000.0,2322300000.0,1980800000.0,
Total Debt,2406000000.0,2673500000.0,2562900000.0,2163900000.0,
Tangible Book Value,-1878400000.0,-2368500000.0,-2535600000.0,-2319400000.0,
Invested Capital,6261400000.0,6163400000.0,5796100000.0,5184300000.0,
Working Capital,107700000.0,212100000.0,-841800000.0,-276200000.0,
Net Tangible Assets,-1878400000.0,-2368500000.0,-2535600000.0,-2319400000.0,
Common Stock Equity,3855400000.0,3489900000.0,3233200000.0,3020400000.0,
Total Capitalization,6057600000.0,6089400000.0,4843900000.0,4832900000.0,
Total Equity Gross Minority Interest,3855400000.0,3489900000.0,3233200000.0,3020400000.0,
Stockholders Equity,3855400000.0,3489900000.0,3233200000.0,3020400000.0,
Gains Losses Not Affecting Retained Earnings,-27200000.0,-29300000.0,-68200000.0,-77600000.0,
Other Equity Adjustments,6000000.0,15400000.0,-37400000.0,-77600000.0,
Foreign Currency Translation Adjustments,-37800000.0,-46400000.0,-30200000.0,,
Minimum Pension Liabilities,4600000.0,1700000.0,-600000.0,,
Treasury Stock,2878200000.0,2665300000.0,2667700000.0,2255200000.0,
Retained Earnings,6012300000.0,5524600000.0,5366000000.0,4786000000.0,
Additional Paid In Capital,454800000.0,366200000.0,310300000.0,274400000.0,
Capital Stock,293700000.0,293700000.0,292800000.0,292800000.0,
Common Stock,293700000.0,293700000.0,292800000.0,292800000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4713800000.0,4855700000.0,4763300000.0,4394100000.0,
Total Non Current Liabilities Net Minority Interest,3291800000.0,3671900000.0,2688100000.0,3005500000.0,
Other Non Current Liabilities,346500000.0,315400000.0,332300000.0,118000000.0,
Non Current Deferred Liabilities,743100000.0,757000000.0,745100000.0,1075000000.0,
Non Current Deferred Taxes Liabilities,743100000.0,757000000.0,745100000.0,707300000.0,
Long Term Debt And Capital Lease Obligation,2202200000.0,2599500000.0,1610700000.0,1812500000.0,
Long Term Debt,2202200000.0,2599500000.0,1610700000.0,1812500000.0,
Current Liabilities,1422000000.0,1183800000.0,2075200000.0,1388600000.0,
Current Debt And Capital Lease Obligation,203800000.0,74000000.0,952200000.0,351400000.0,
Current Debt,203800000.0,74000000.0,952200000.0,351400000.0,
Other Current Borrowings,199900000.0,,699400000.0,2400000.0,4300000.0
Line Of Credit,3900000.0,3400000.0,3100000.0,2400000.0,
Commercial Paper,0.0,70600000.0,249700000.0,349000000.0,
Payables And Accrued Expenses,1218200000.0,1109800000.0,1123000000.0,1037200000.0,
Current Accrued Expenses,580400000.0,436100000.0,455900000.0,436400000.0,
Payables,637800000.0,673700000.0,667100000.0,600800000.0,
Total Tax Payable,7200000.0,7000000.0,3300000.0,12700000.0,
Income Tax Payable,7200000.0,7000000.0,3300000.0,12700000.0,
Accounts Payable,630600000.0,666700000.0,663800000.0,588100000.0,
Total Assets,8569200000.0,8345600000.0,7996500000.0,7414500000.0,
Total Non Current Assets,7039500000.0,6949700000.0,6763100000.0,6302100000.0,
Other Non Current Assets,366000000.0,317500000.0,332500000.0,340400000.0,
Investments And Advances,12000000.0,12700000.0,9100000.0,9100000.0,
Long Term Equity Investment,12000000.0,12700000.0,9100000.0,9100000.0,
Investmentsin Associatesat Cost,,,9100000.0,9100000.0,9700000.0
Goodwill And Other Intangible Assets,5733800000.0,5858400000.0,5768800000.0,5339800000.0,
Other Intangible Assets,3302300000.0,3431600000.0,3494300000.0,3110200000.0,
Goodwill,2431500000.0,2426800000.0,2274500000.0,2229600000.0,
Net PPE,927700000.0,761100000.0,652700000.0,612800000.0,
Accumulated Depreciation,-889700000.0,-840100000.0,-800100000.0,-749100000.0,
Gross PPE,1817400000.0,1601200000.0,1452800000.0,1361900000.0,
Construction In Progress,348400000.0,211500000.0,104300000.0,86800000.0,
Machinery Furniture Equipment,1122900000.0,1062500000.0,1029400000.0,981500000.0,
Buildings And Improvements,317800000.0,299100000.0,290800000.0,265300000.0,
Land And Improvements,28300000.0,28100000.0,28300000.0,28300000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1529700000.0,1395900000.0,1233400000.0,1112400000.0,
Other Current Assets,45000000.0,57000000.0,51900000.0,35100000.0,
Inventory,613300000.0,646600000.0,535400000.0,495400000.0,
Finished Goods,435600000.0,450300000.0,379200000.0,349500000.0,
Work In Process,40200000.0,46800000.0,40000000.0,33000000.0,
Raw Materials,137500000.0,149500000.0,116200000.0,112900000.0,
Receivables,526900000.0,422000000.0,405500000.0,398800000.0,
Accounts Receivable,526900000.0,422000000.0,405500000.0,398800000.0,
Allowance For Doubtful Accounts Receivable,-7300000.0,-3500000.0,-5500000.0,-3700000.0,
Gross Accounts Receivable,534200000.0,425500000.0,411000000.0,402500000.0,
Cash Cash Equivalents And Short Term Investments,344500000.0,270300000.0,240600000.0,183100000.0,
Cash And Cash Equivalents,344500000.0,270300000.0,240600000.0,183100000.0,
