,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,379291417.0,378429708.0,375527195.0,372302000.0,
Share Issued,379291417.0,378429708.0,375527195.0,372302000.0,
Net Debt,7339707000.0,7371853000.0,8217621000.0,8001665000.0,
Total Debt,7702090000.0,7734470000.0,8653788000.0,8373386000.0,
Tangible Book Value,11048548000.0,11136159000.0,10917668000.0,10488371000.0,
Invested Capital,18438998000.0,18561881000.0,19259121000.0,18532627000.0,
Working Capital,-698513000.0,-399742000.0,-364819000.0,-720626000.0,
Net Tangible Assets,11085828000.0,11173439000.0,10954948000.0,10525651000.0,
Capital Lease Obligations,311640000.0,308748000.0,312335000.0,329130000.0,
Common Stock Equity,11048548000.0,11136159000.0,10917668000.0,10488371000.0,
Preferred Stock Equity,37280000.0,37280000.0,37280000.0,37280000.0,
Total Capitalization,18067147000.0,18469206000.0,18981371000.0,18155077000.0,
Total Equity Gross Minority Interest,11578376000.0,11700952000.0,11686185000.0,11102437000.0,
Minority Interest,492548000.0,527513000.0,731237000.0,576786000.0,
Stockholders Equity,11085828000.0,11173439000.0,10954948000.0,10525651000.0,
Gains Losses Not Affecting Retained Earnings,5704000.0,-2547000.0,-34272000.0,-43666000.0,
Other Equity Adjustments,5704000.0,-2547000.0,-34272000.0,-43666000.0,
Retained Earnings,1437185000.0,1658837000.0,1827063000.0,1399715000.0,
Additional Paid In Capital,9601866000.0,9476085000.0,9121122000.0,9128599000.0,
Capital Stock,41073000.0,41064000.0,41035000.0,41003000.0,
Common Stock,3793000.0,3784000.0,3755000.0,3723000.0,
Preferred Stock,37280000.0,37280000.0,37280000.0,37280000.0,
Total Liabilities Net Minority Interest,8456188000.0,8517310000.0,9483056000.0,9184454000.0,
Total Non Current Liabilities Net Minority Interest,7617680000.0,7980396000.0,8758001000.0,8364100000.0,
Other Non Current Liabilities,324721000.0,375881000.0,419243000.0,405544000.0,
Preferred Securities Outside Stock Equity,,,498977000.0,338951000.0,463400000.0
Long Term Debt And Capital Lease Obligation,7292959000.0,7604515000.0,8338758000.0,7958556000.0,
Long Term Capital Lease Obligation,311640000.0,308748000.0,312335000.0,329130000.0,
Long Term Debt,6981319000.0,7295767000.0,8026423000.0,7629426000.0,
Current Liabilities,838508000.0,536914000.0,725055000.0,820354000.0,
Current Debt And Capital Lease Obligation,409131000.0,129955000.0,315030000.0,414830000.0,
Current Debt,409131000.0,129955000.0,315030000.0,414830000.0,
Line Of Credit,,,,,1017833000.0
Commercial Paper,,,,414830000.0,
Payables And Accrued Expenses,429377000.0,406959000.0,410025000.0,405524000.0,
Current Accrued Expenses,65716000.0,66310000.0,69510000.0,65896000.0,
Interest Payable,65716000.0,66310000.0,69510000.0,65896000.0,
Payables,363661000.0,340649000.0,340515000.0,339628000.0,
Dividends Payable,259231000.0,244621000.0,233502000.0,232262000.0,
Accounts Payable,104430000.0,96028000.0,107013000.0,107366000.0,
Total Assets,20034564000.0,20218262000.0,21169241000.0,20286891000.0,
Total Non Current Assets,19894569000.0,20081090000.0,20809005000.0,20187163000.0,
Other Non Current Assets,252953000.0,278206000.0,288220000.0,291426000.0,
Investments And Advances,282049000.0,279024000.0,127448000.0,52782000.0,
Long Term Equity Investment,282049000.0,279024000.0,127448000.0,52782000.0,
Investmentsin Joint Venturesat Cost,282049000.0,279024000.0,127448000.0,,
Investment Properties,18902301000.0,19060904000.0,19918624000.0,19343668000.0,
Net PPE,457266000.0,462956000.0,474713000.0,499287000.0,
Gross PPE,457266000.0,462956000.0,474713000.0,499287000.0,
Other Properties,,,,,512774000.0
Buildings And Improvements,38745000.0,34767000.0,36897000.0,39203000.0,
Land And Improvements,418521000.0,428189000.0,437816000.0,460084000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,139995000.0,137172000.0,360236000.0,99728000.0,
Restricted Cash,89252000.0,83303000.0,236404000.0,57137000.0,
Cash Cash Equivalents And Short Term Investments,50743000.0,53869000.0,123832000.0,42591000.0,
Cash And Cash Equivalents,50743000.0,53869000.0,123832000.0,42591000.0,
