,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,8426854.0,8478288.0,9650845.0,9420699.0,
Ordinary Shares Number,93791329.0,96739895.0,99567338.0,103797484.0,
Share Issued,102218183.0,105218183.0,109218183.0,113218183.0,
Net Debt,2012516000.0,1984496000.0,1933975000.0,1827957000.0,
Total Debt,2115672000.0,2077055000.0,2026138000.0,1922804000.0,
Tangible Book Value,4005012000.0,3467786000.0,8161015000.0,8329501000.0,
Invested Capital,6602475000.0,6026632000.0,10668944000.0,10693896000.0,
Net Tangible Assets,4005012000.0,3467786000.0,8161015000.0,8329501000.0,
Common Stock Equity,4486803000.0,3949577000.0,8642806000.0,8771092000.0,
Total Capitalization,6116362000.0,5577529000.0,10189300000.0,10438978000.0,
Total Equity Gross Minority Interest,4486803000.0,3949577000.0,8642806000.0,8771092000.0,
Stockholders Equity,4486803000.0,3949577000.0,8642806000.0,8771092000.0,
Gains Losses Not Affecting Retained Earnings,-2772419000.0,-2790313000.0,2677583000.0,3029244000.0,
Other Equity Adjustments,-2772419000.0,-2790313000.0,2677583000.0,3029244000.0,
Treasury Stock,854283000.0,789524000.0,846659000.0,772914000.0,
Retained Earnings,7478813000.0,6894535000.0,6182100000.0,5874109000.0,
Additional Paid In Capital,532474000.0,529661000.0,520564000.0,527435000.0,
Capital Stock,102218000.0,105218000.0,109218000.0,113218000.0,
Common Stock,102218000.0,105218000.0,109218000.0,113218000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,23564696000.0,22037220000.0,21125242000.0,20275639000.0,
Long Term Debt And Capital Lease Obligation,1629559000.0,1627952000.0,1546494000.0,1667886000.0,
Long Term Debt,1629559000.0,1627952000.0,1546494000.0,1667886000.0,
Current Debt And Capital Lease Obligation,486113000.0,449103000.0,479644000.0,254918000.0,
Current Debt,486113000.0,449103000.0,479644000.0,254918000.0,
Other Current Borrowings,169549000.0,165500000.0,,,9375000.0
Commercial Paper,316564000.0,283603000.0,329892000.0,254918000.0,
Current Notes Payable,,165500000.0,149752000.0,0.0,
Payables And Accrued Expenses,1009514000.0,944005000.0,2177961000.0,2233230000.0,
Payables,1009514000.0,944005000.0,2177961000.0,2233230000.0,
Total Tax Payable,494639000.0,434649000.0,1765021000.0,1833723000.0,
Income Tax Payable,494639000.0,434649000.0,1765021000.0,1833723000.0,
Accounts Payable,514875000.0,509356000.0,412940000.0,399507000.0,
Total Assets,28051499000.0,25986797000.0,29768048000.0,29046731000.0,
Investments And Advances,17951946000.0,16617486000.0,21374432000.0,21321291000.0,
Goodwill And Other Intangible Assets,481791000.0,481791000.0,481791000.0,441591000.0,
Goodwill,481791000.0,481791000.0,481791000.0,441591000.0,
Net PPE,240000000.0,212000000.0,205000000.0,186000000.0,
Receivables,630223000.0,589171000.0,487443000.0,474180000.0,
Other Receivables,630223000.0,589171000.0,487443000.0,474180000.0,
Cash Cash Equivalents And Short Term Investments,18055102000.0,16710045000.0,21466595000.0,21416138000.0,
Other Short Term Investments,17951946000.0,16617486000.0,21374432000.0,21321291000.0,
Cash And Cash Equivalents,103156000.0,92559000.0,92163000.0,94847000.0,
