,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,,,1033000.0,1658000.0,1832000.0
Ordinary Shares Number,419896000.0,365363000.0,376399000.0,278345000.0,
Share Issued,419896000.0,365363000.0,377432000.0,280003000.0,
Net Debt,5714136000.0,4220321000.0,5477109000.0,4907256000.0,
Total Debt,5841493000.0,5714414000.0,5619044000.0,4950470000.0,
Tangible Book Value,14773200000.0,11172474000.0,9954763000.0,9255240000.0,
Invested Capital,20568313000.0,16851439000.0,15545835000.0,14180706000.0,
Working Capital,-23865000.0,282221000.0,-2899475000.0,-546960000.0,
Net Tangible Assets,14773200000.0,11172474000.0,9954763000.0,9255240000.0,
Capital Lease Obligations,46380000.0,35449000.0,27972000.0,25004000.0,
Common Stock Equity,14773200000.0,11172474000.0,9954763000.0,9255240000.0,
Total Capitalization,20275881000.0,16428807000.0,14484865000.0,14026545000.0,
Total Equity Gross Minority Interest,14780817000.0,11213328000.0,9970999000.0,9262730000.0,
Minority Interest,7617000.0,40854000.0,16236000.0,7490000.0,
Stockholders Equity,14773200000.0,11172474000.0,9954763000.0,9255240000.0,
Gains Losses Not Affecting Retained Earnings,-2684000.0,-2994000.0,-4611000.0,-5355000.0,
Other Equity Adjustments,-2684000.0,-2994000.0,-4611000.0,-5355000.0,
Treasury Stock,0.0,0.0,18046000.0,29348000.0,
Retained Earnings,2681898000.0,1283578000.0,-94400000.0,1048259000.0,
Capital Stock,12093986000.0,9891890000.0,10071820000.0,8241684000.0,
Common Stock,12093986000.0,9891890000.0,10071820000.0,8241684000.0,
Total Liabilities Net Minority Interest,10504281000.0,11456598000.0,11636389000.0,8850739000.0,
Total Non Current Liabilities Net Minority Interest,8467441000.0,7724378000.0,6450148000.0,7088329000.0,
Other Non Current Liabilities,1059939000.0,1025639000.0,1012740000.0,945057000.0,
Non Current Deferred Liabilities,1904821000.0,1442406000.0,907306000.0,1371967000.0,
Non Current Deferred Taxes Liabilities,1904821000.0,1442406000.0,907306000.0,1371967000.0,
Long Term Debt And Capital Lease Obligation,5502681000.0,5256333000.0,4530102000.0,4771305000.0,
Long Term Debt,5502681000.0,5256333000.0,4530102000.0,4771305000.0,
Current Liabilities,2036840000.0,3732220000.0,5186241000.0,1762410000.0,
Other Current Liabilities,229596000.0,1433076000.0,2471048000.0,651381000.0,
Current Debt And Capital Lease Obligation,338812000.0,458081000.0,1088942000.0,179165000.0,
Current Capital Lease Obligation,46380000.0,35449000.0,27972000.0,25004000.0,
Current Debt,292432000.0,422632000.0,1060970000.0,154161000.0,
Other Current Borrowings,292432000.0,422632000.0,1060970000.0,154161000.0,
Pensionand Other Post Retirement Benefit Plans Current,24542000.0,50894000.0,51224000.0,33601000.0,
Current Provisions,,,,,3000000.0
Payables And Accrued Expenses,1443890000.0,1790169000.0,1575027000.0,898263000.0,
Current Accrued Expenses,108977000.0,130804000.0,149021000.0,124274000.0,
Interest Payable,80520000.0,88484000.0,88614000.0,91953000.0,
Payables,1334913000.0,1659365000.0,1426006000.0,773989000.0,
Total Tax Payable,62391000.0,84755000.0,86755000.0,68528000.0,
Income Tax Payable,,,0.0,23909000.0,0.0
Accounts Payable,1272522000.0,1574610000.0,1339251000.0,705461000.0,
Total Assets,25285098000.0,22669926000.0,21607388000.0,18113469000.0,
Total Non Current Assets,23272123000.0,18655485000.0,19320622000.0,16898019000.0,
Other Non Current Assets,321953000.0,488152000.0,491702000.0,433754000.0,
Non Current Accounts Receivable,,,410000000.0,410000000.0,
Investments And Advances,,,,203380000.0,676009000.0
Long Term Equity Investment,,,,203380000.0,676009000.0
Investments In Other Ventures Under Equity Method,,,,203380000.0,676009000.0
Goodwill And Other Intangible Assets,,,,0.0,26006000.0
Other Intangible Assets,,,,,26006000.0
Net PPE,22950170000.0,18167333000.0,18418920000.0,16054265000.0,
Accumulated Depreciation,-10734099000.0,-9119553000.0,-7508178000.0,-5866418000.0,
Gross PPE,33684269000.0,27286886000.0,25927098000.0,21920683000.0,
Other Properties,1173674000.0,396324000.0,403244000.0,149658000.0,
Current Assets,2012975000.0,4014441000.0,2286766000.0,1215450000.0,
Other Current Assets,38255000.0,135337000.0,191435000.0,103615000.0,
Hedging Assets Current,978634000.0,812371000.0,543337000.0,527073000.0,
Prepaid Assets,,,191435000.0,103615000.0,28653000.0
Receivables,915109000.0,1608089000.0,1438031000.0,566552000.0,
Taxes Receivable,91414000.0,0.0,,0.0,298854000.0
Accounts Receivable,823695000.0,1608089000.0,1438031000.0,566552000.0,
Allowance For Doubtful Accounts Receivable,-663000.0,-605000.0,-321000.0,-6239000.0,
Gross Accounts Receivable,824358000.0,1608694000.0,1438352000.0,572791000.0,
Cash Cash Equivalents And Short Term Investments,80977000.0,1458644000.0,113963000.0,18210000.0,
Cash And Cash Equivalents,80977000.0,1458644000.0,113963000.0,18210000.0,
